"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
1901,647,1821,320,259,180,143,0,0,0,0.472110827561065,0,0,0,13,58,15,113,11,34,6,107,44,27,2,0,4,0,0,5,36,85,1,120,41,32,3,1,0,0,4,9,"19"
1902,1222,3241,640,493,402,214,0,0,0,0.711964762798758,0,0,0,141,158,90,222,4,1,0,210,67,93,1,0,0,0,0,16,36,77,0,60,168,130,46,1,0,0,13,42,"19"
1903,633,1790,334,248,134,134,0,0,0,0.368471881732412,0,1,0,15,18,8,111,8,6,1,127,26,14,0,0,9,0,0,4,30,30,0,95,64,59,30,0,0,0,2,13,"19"
1904,176,589,121,103,53,54,0,0,0,0.343539457007538,0,0,0,4,6,32,48,12,0,2,46,0,15,0,0,6,0,0,3,0,2,0,4,29,31,6,0,0,0,4,2,"19"
1905,83,236,55,39,15,24,0,0,0,0.345407846957754,0,1,0,1,0,6,14,2,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,"19"
1906,306,821,227,165,73,122,0,0,0,0.520784016665088,0,0,0,5,0,19,71,0,0,0,122,8,23,4,0,4,0,0,11,31,40,0,114,65,60,64,8,0,0,11,0,"19"
1907,6,12,6,6,1,5,0,0,0,0.116890707188778,0,0,0,0,0,3,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,"19"
1908,423,1340,348,289,4,287,0,0,0,2.50476685734096,0,1,0,1,0,92,3,68,0,0,285,10,251,0,0,0,0,0,8,0,0,1,76,73,92,7,0,0,0,2,0,"19"
1909,354,855,196,172,105,112,0,0,0,0.593369441473764,0,0,0,35,40,23,52,9,1,1,109,35,51,0,0,3,0,0,15,34,45,28,127,46,49,6,0,0,0,0,17,"19"
1910,20,37,6,6,6,0,0,0,0,0.0262582056892779,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,"19"
1911,156,412,96,89,18,73,0,0,0,0.314032673511873,0,0,0,3,1,15,14,0,3,1,69,1,57,0,0,4,0,0,0,0,13,0,31,15,18,4,0,0,0,0,0,"19"
1912,83,267,73,64,46,26,0,0,0,0.527443547057854,0,0,0,2,11,2,35,8,1,5,23,8,5,3,1,4,0,0,2,8,7,0,30,11,16,6,0,0,0,6,5,"19"
1913,421,1252,262,219,156,106,0,0,0,0.993647912885662,0,0,0,51,64,26,80,22,2,1,89,15,24,2,0,10,0,0,7,23,45,0,90,79,74,19,2,0,0,5,16,"19"
