"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"220103",1244,3800,552,456,890,51,77,7.32877813504823,39,33,1244,3800,3800,3729,3765,3800,3800,3800,3800,3800,3800,3800,373,1142,49,0,3567,3529,2245,3629,3787,3800,3800,3800,2250,196,224,3800,3800,0,0,0,10,278,174,62,0,0,0,31,2,6,0,4,130,0,0,8,60,137,158,270,701,657,80,4,0,0,39,3,"22"
"220104",1307,3398,572,463,670,50,74,8.41622035195103,21,21,985,3398,3398,3287,3373,3398,3398,3398,3398,3398,3398,3398,351,822,9,0,3174,3154,1599,3398,3398,3398,3398,3398,1607,189,221,3398,3398,0,0,0,1,13,14,6,0,2,2,32,14,0,0,0,228,0,0,0,35,222,0,654,23,73,1,0,0,0,3,9,"22"
"220105",964,2462,311,263,706,30,133,8.15352697095436,54,39,584,2462,2462,2329,2446,2462,2462,2462,2462,2462,2462,2462,198,513,25,0,2194,2173,1331,2462,2462,2462,2462,2462,1359,84,307,2462,2462,0,0,0,0,0,13,11,0,0,0,0,0,0,5,0,49,0,0,0,35,160,0,93,320,290,0,0,0,0,0,0,"22"
"220106",1940,4442,645,545,877,32,20,8.19690721649484,35,32,1028,4442,4442,4276,4420,4442,4442,4442,4442,4442,4442,4442,305,919,4,0,4120,4096,1912,4442,4442,4442,4442,4442,1915,108,56,4442,4442,0,0,0,4,0,0,1,0,0,0,11,2,4,0,0,153,0,0,0,0,0,1,591,88,72,0,0,0,0,0,13,"22"
"220107",1667,2941,489,401,819,21,17,8.61847630473905,60,49,327,2941,2941,2814,2920,2941,2941,2941,2941,2941,2941,2941,113,306,4,0,2477,2459,1377,2941,2941,2941,2941,2941,1386,84,61,2941,2941,0,8,0,56,29,215,48,1,0,0,153,2,347,0,2,30,0,0,19,45,437,0,1285,89,147,13,20,0,0,814,307,"22"
"220108",2174,5452,781,688,1186,54,150,7.54829806807728,30,30,1685,5452,5452,5255,5422,5452,5452,5452,5452,5452,5452,5452,509,1523,39,0,5019,4949,2746,5452,5447,5452,5452,5452,2748,161,425,5452,5452,0,0,0,1,1,2094,42,0,0,0,0,0,0,0,0,374,0,0,6,5,617,0,338,381,346,1,0,0,0,0,0,"22"
"220109",1096,3477,382,302,699,40,132,8.25091240875912,12,12,1345,3477,3477,3420,3464,3477,3477,3477,3477,3477,3477,3477,407,1239,0,9,3292,3271,1923,3477,3477,3477,3477,3477,1945,165,397,3477,3477,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,208,0,0,5,0,18,0,113,102,83,5,0,0,0,0,0,"22"
"220110",1444,4603,784,625,1178,82,286,7.2680055401662,48,44,1625,4603,4603,4549,4587,4603,4603,4603,4603,4603,4603,4603,380,1541,80,0,4272,4243,2959,4603,4598,4603,4603,4603,2978,316,893,4603,4603,0,0,0,0,0,167,9,0,0,3,9,0,3,4,0,263,0,0,3,22,219,0,2210,618,620,0,0,0,0,4,0,"22"
"220111",1499,4915,708,567,847,57,288,8.32821881254169,42,32,1959,4915,4915,4783,4660,4915,4915,4915,4906,4915,4915,4915,652,1808,40,0,4734,4693,2468,4748,4915,4915,4915,4915,2468,260,827,4915,4915,0,0,0,82,89,373,83,35,8,6,311,8,87,5,0,357,0,0,37,134,134,52,587,1239,1161,357,13,0,0,195,100,"22"
"220151",2154,3735,564,469,1195,9,39,8.27948003714021,32,32,586,3735,3735,3552,3686,3735,3735,3735,3735,3735,3735,3735,131,540,0,0,2988,2957,1979,3735,3735,3735,3735,3735,1979,33,103,3735,3735,0,0,0,3,0,1,44,0,0,0,0,2,7,1,0,33,0,0,0,0,0,397,3703,1,0,0,0,0,0,3,3,"22"
