"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,3219,13652,1282,1092,0,0,1071,0,27,0.201046102522466,0,0,0,28,33,28,26,17,1,0,73,48,52,8,14,995,7,0,62,78,127,29,328,117,131,19,17,10,1,31,25
12,1104,5182,570,472,0,0,464,0,8,0.151601775539439,0,0,0,9,15,30,28,0,0,0,10,3,6,0,1,436,3,0,27,25,76,3,167,39,63,8,8,3,0,11,1
13,3877,17381,1977,1669,0,0,1660,0,9,0.386705128650703,0,0,0,19,21,27,11,7,0,0,51,6,33,1,4,1585,3,0,73,53,69,36,501,195,213,23,8,1,1,3,18
14,2509,12253,2247,1863,0,0,1835,0,30,0.375154804216716,0,0,2,1,13,41,39,10,3,0,23,50,19,0,0,1658,19,0,164,114,165,0,495,427,312,30,26,4,0,7,4
15,705,3459,701,592,0,0,590,0,4,0.297791214153131,0,0,0,7,7,21,12,7,0,0,18,4,10,1,0,470,3,0,117,49,55,34,136,144,164,10,0,4,0,2,3
16,5379,24365,5166,4462,0,0,4372,0,100,0.969256201219499,0,7,7,128,139,835,61,15,4,6,211,36,103,1,19,3480,67,1,844,265,377,24,938,1196,1328,158,89,22,14,42,115
17,784,3778,867,722,0,0,721,0,1,0.513130308091397,0,0,0,6,8,21,4,0,0,0,6,0,0,0,0,656,4,0,61,25,69,3,65,106,103,11,0,1,0,0,0
18,447,1830,493,412,0,0,397,0,16,0.171478040821763,0,0,1,0,0,10,6,2,3,0,28,1,26,0,2,272,8,0,118,23,37,12,73,93,120,0,9,7,0,0,0
19,3015,15091,2340,1995,0,0,1969,0,36,0.504566389049771,0,0,0,25,20,55,43,19,6,0,76,25,65,4,9,1757,7,0,211,87,130,5,484,322,296,46,24,12,0,8,22
20,4354,20176,2358,2008,0,0,1985,0,25,0.344851866545075,0,1,0,12,23,37,32,16,8,5,45,50,43,4,5,1725,10,0,254,71,114,6,406,259,300,35,25,0,0,49,17
21,1613,7576,953,793,0,0,784,0,9,0.224699361887815,0,0,1,7,17,94,20,10,11,11,43,2,16,0,0,705,0,0,80,46,62,1,223,171,183,15,4,5,0,4,12
22,2994,13664,1802,1606,0,0,1587,0,26,0.579528150056654,0,2,0,29,58,125,51,32,18,14,148,27,75,4,6,1239,3,0,354,99,89,47,472,470,530,65,24,2,3,29,41
23,1320,5805,749,671,0,0,638,0,34,0.544386571257038,0,0,0,0,0,13,8,10,0,0,14,0,5,1,3,573,5,0,59,28,43,6,96,123,181,14,20,17,1,8,49
24,2439,12012,1603,1406,0,0,1377,0,35,0.324273958448651,0,0,0,20,21,76,17,6,6,1,40,25,34,0,6,1118,19,0,250,81,114,26,245,273,325,21,28,10,1,13,27
25,4481,22281,4082,3298,0,0,3252,0,51,1.0000333546601,0,4,14,21,23,61,32,6,0,2,99,29,24,9,6,3016,7,0,236,161,156,1,525,770,799,24,47,7,15,10,28
26,909,4266,788,660,0,0,654,0,6,0.395666848513552,0,0,0,1,16,47,8,10,0,0,22,6,0,0,5,567,1,0,87,31,40,5,179,135,142,19,6,0,0,20,3
27,2727,12069,2759,2419,0,0,2355,0,69,0.728498161438084,0,0,0,9,13,41,8,8,0,0,33,7,35,3,9,2046,26,0,281,68,79,0,387,506,563,24,25,47,0,6,8
30,24447,111650,27444,22520,0,0,22387,0,148,1.31330868060881,2,18,7,208,260,1394,236,43,7,14,659,160,240,16,56,20215,159,0,2067,867,954,126,2026,5912,6471,220,83,66,4,76,201
31,17516,87078,22390,18751,0,0,18599,0,178,1.77946277325159,0,2,0,170,381,562,81,64,46,41,712,176,244,24,26,16878,145,0,1691,544,509,151,2136,5276,5453,264,99,83,13,38,286
32,3852,18439,5749,4789,0,0,4727,0,67,0.542554071308078,0,2,8,85,84,159,29,38,18,16,207,67,125,1,29,3643,105,0,982,222,166,132,476,1706,1765,58,52,19,6,4,65
