"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
3001,107635,230737,47921,38065,43582,1851,4828,8.44884099038417,2765,2108,65021,230737,230737,214872,221073,230737,230737,230737,230708,230737,230737,230737,19571,60036,1353,377,212664,210563,96996,230737,230331,230734,230728,230728,97396,6957,14557,230725,230726,0,0,44,2337,2711,7645,4389,9,15,18,6354,2063,4487,249,98,8275,51,59,701,6665,9410,13,54844,25330,22582,2572,119,22,35,2568,2935,"30"
3002,24157,72248,19782,16897,13138,1234,2521,8.14529949910999,1243,873,31754,72244,72244,69349,70849,72248,72248,72248,72247,72246,72246,72246,9877,28061,536,26,67523,67063,32751,72204,72137,72239,72232,72232,32943,4172,7370,72244,72228,5,21,16,130,1047,1545,418,94,31,18,1329,860,209,48,4,5688,46,0,426,873,1821,0,6590,17072,17957,628,23,19,10,207,565,"30"
3003,16255,41006,11631,10589,6948,309,338,8.04589357120886,545,423,15060,41006,41006,38646,39758,41006,41006,41006,40990,41006,41006,41006,4636,13849,280,7,38320,38046,16038,41006,40973,40989,40983,40983,16072,1118,1112,40983,40985,8,15,1,258,435,462,153,150,30,26,1528,1291,360,49,0,2007,54,0,293,764,689,74,8260,8047,7967,128,25,14,2,51,415,"30"
3004,18283,54243,15321,12827,11544,1211,1692,7.81715254608106,1040,613,25801,54243,54243,52771,53973,54243,54243,54243,54233,54243,54243,54243,8373,23307,604,0,49214,48267,28533,54243,54159,54243,54243,54243,28667,3929,4902,54243,54243,6,19,3,37,240,536,144,22,0,0,189,269,326,53,4,4643,28,0,126,274,737,17,2429,12695,13806,174,6,13,2,49,122,"30"
3005,5181,15939,5402,4822,3060,233,550,8.42250530785563,173,95,7023,15939,15939,15453,15915,15939,15939,15939,15939,15939,15939,15939,2085,6226,301,18,14888,14697,7946,15935,15939,15939,15939,15939,7982,866,1634,15939,15939,0,0,0,56,17,6976,3,12,0,0,159,0,0,0,0,11,20,0,0,0,5,106,9,4059,4284,0,0,0,0,2,0,"30"
3006,17680,59229,21205,17235,9435,1151,1092,8.63682126696833,1486,967,27744,59229,59229,57385,58783,59229,59229,59229,59225,59229,59229,59229,8510,24712,595,6,56917,56515,27195,59227,59121,59229,59229,59229,27376,4110,3842,59229,59226,8,8,29,771,635,1294,87,12,4,11,1805,66,217,34,7,5158,19,0,295,460,956,47,3028,12289,13289,161,26,4,0,19,442,"30"
3007,22684,55741,17254,12869,10632,744,1340,7.87577146887674,452,381,19000,55736,55736,52127,55307,55741,55741,55741,55740,55740,55736,55739,5253,17891,356,23,51795,51217,24098,55741,55675,55734,55734,55734,24218,2437,3752,55731,55732,9,42,6,55,382,1071,355,54,12,45,754,132,171,148,0,3583,24,0,173,426,1071,140,4997,9126,8825,290,14,8,0,198,362,"30"
3008,30104,82218,23165,17829,17211,999,1587,8.23339091150678,801,574,29521,82218,82218,79116,81668,82218,82218,82218,82211,82218,82218,82218,8771,27217,375,23,75257,74349,39064,82218,82130,82218,82218,82218,39201,3542,5027,82218,82218,49,22,0,366,475,901,3242,27,20,17,951,239,105,23,0,5193,10,0,339,447,1245,100,10359,22989,24338,243,0,3,0,1,332,"30"
3009,16876,51557,19011,12967,11022,931,2311,8.03436833372837,1499,993,23365,51557,51557,50203,50770,51557,51557,51557,51547,51557,51557,51557,7317,20348,353,18,47373,46714,27530,51557,51486,51557,51557,51557,27618,3264,6936,51557,51557,9,485,7,1580,944,7130,764,42,4,2,2710,193,1095,28,59,3695,26,0,303,1118,2054,89,1981,18452,17306,261,3,3,0,178,371,"30"
3010,29610,97956,34007,25380,18987,2148,4419,8.01219182708544,2943,1878,44149,97956,97956,94250,93415,97954,97954,97954,97953,97954,97954,97954,13908,38988,578,116,92593,91563,50591,97934,97789,97921,97922,97922,50903,7790,13864,97927,97921,4,10,34,5,4,11,39,40,1,1,59,8,39,6,6,7216,42,0,263,439,2349,485,1170,22865,22701,26,21,3,17,22,16,"30"
3011,10197,26856,10515,7691,6303,570,754,8.33333333333333,500,386,10382,26856,26856,26017,26700,26856,26856,26856,26856,26856,26856,26856,3068,9425,312,5,23721,23200,13447,26856,26825,26856,26856,26856,13521,1583,2128,26856,26856,0,8,0,4,34,15485,38,3,0,0,60,0,12,3,0,1486,0,0,38,45,151,67,2044,5180,6008,50,0,0,0,0,0,"30"
3012,22765,51464,14632,11852,10796,908,1107,8.3511091587964,668,448,18608,51464,51464,47659,51091,51464,51464,51464,51464,51464,51464,51464,5888,17078,357,10,45695,44571,23439,51464,51446,51459,51459,51459,23599,2936,3171,51455,51458,2,3,0,29,53,143,185,11,3,6,95,462,48,19,0,3184,18,0,97,192,575,63,697,7270,7005,118,1,0,0,6,21,"30"
3013,17558,51725,13481,10681,10199,1404,1243,8.16260394122337,1070,691,23236,51725,51725,50146,51447,51725,51725,51725,51725,51725,51725,51725,6820,20685,825,11,48043,47089,26518,51725,51664,51725,51725,51725,26698,4558,3766,51725,51725,18,21,0,753,476,2551,25,22,0,0,266,79,35,0,0,956,16,0,423,269,299,129,389,11942,11910,17,0,7,3,15,235,"30"
3014,34993,89437,28563,21220,18599,1103,1635,7.9627068270797,852,546,31534,89437,89437,83980,88846,89437,89437,89437,89433,89437,89437,89437,9556,28709,353,21,82375,81332,42815,89436,89336,89436,89436,89436,42961,3747,4903,89436,89437,0,0,18,64,1165,1263,1009,177,13,12,1686,157,545,35,15,5064,36,0,378,945,2346,260,8021,14227,11408,1330,13,15,4,615,965,"30"
3015,32172,93590,27334,20989,17964,1515,2764,8.07341787890091,1830,1297,40424,93590,93590,90070,91645,93590,93590,93590,93590,93590,93590,93590,12856,36559,580,2,86741,85440,45549,93587,93509,93584,93584,93584,45825,5277,8710,93577,93577,6,2,0,21,904,1691,254,66,6,13,624,671,89,28,20,4956,29,0,211,1217,2735,27,3200,26084,22035,272,10,15,36,6,126,"30"
