"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"180102",1800,5363,1193,937,1162,52,81,7.92055555555556,52,38,1999,5363,5363,5212,5357,5363,5363,5363,5363,5363,5363,5363,670,1816,46,18,5070,5020,3031,5363,5363,5363,5363,5363,3052,180,301,5363,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,11,0,397,528,0,0,0,0,0,0,"18"
"180103",1994,4455,1680,1392,1149,57,115,8.55566700100301,28,23,997,4455,4455,4236,4454,4455,4455,4455,4455,4455,4455,4455,250,1006,27,20,3980,3914,2213,4455,4455,4455,4455,4455,2230,155,268,4455,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,23,0,440,418,0,0,0,0,0,0,"18"
"180104",2061,5434,1870,1390,1498,143,242,8.52110625909753,60,44,1708,5434,5434,5307,2582,5434,5434,5434,5434,5434,5434,5434,509,1554,12,20,4929,4847,3168,5434,5433,5434,5434,5434,3187,458,558,5434,5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,0,507,480,0,0,5,0,0,0,"18"
"180105",2043,6094,1947,1614,1200,214,292,7.7856093979442,85,76,2365,6094,6094,5893,5996,6094,6094,6094,6094,6094,6094,6094,816,2240,13,8,5803,5755,3235,6094,6092,6094,6094,6094,3265,752,864,6094,6094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,12,745,918,0,0,0,0,0,0,"18"
"180106",1349,3441,1301,1026,878,139,227,8.42327650111194,86,65,1378,3441,3441,3276,3417,3441,3441,3441,3441,3441,3441,3441,445,1149,19,9,2979,2915,1734,3441,3435,3441,3441,3441,1764,377,467,3441,3441,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,2,29,16,508,644,0,0,0,0,0,0,"18"
"180107",2153,5742,1955,1446,1268,75,99,8.15188109614491,64,53,1844,5742,5742,5490,5648,5742,5742,5742,5742,5742,5742,5742,512,1726,10,0,5324,5274,2858,5742,5742,5742,5742,5742,2864,226,244,5742,5742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,25,63,721,861,0,0,0,0,0,0,"18"
"180108",1873,5875,2008,1667,1301,128,293,8.21409503470368,48,32,2358,5875,5875,5699,5860,5875,5875,5875,5871,5875,5875,5875,678,2243,23,6,5511,5422,3340,5875,5875,5875,5875,5875,3342,474,890,5875,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,3,1040,1040,0,0,0,0,0,0,"18"
"180109",1958,5536,2061,1672,1364,172,158,7.69611848825332,132,90,2426,5536,5536,5315,5523,5536,5536,5536,5536,5536,5536,5536,802,2173,30,0,4975,4861,3084,5536,5517,5536,5536,5536,3119,501,383,5536,5536,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1155,961,0,0,3,0,0,0,"18"
"180151",2784,4862,977,811,1560,40,14,8.6889367816092,34,32,775,4862,4862,4593,4836,4862,4862,4862,4862,4862,4862,4862,231,733,0,7,3927,3826,2527,4862,4862,4862,4862,4862,2527,110,40,4862,4862,0,0,0,1,0,2,1,3,0,0,13,0,0,0,0,65,0,0,0,0,12,454,1208,383,389,0,0,0,0,0,8,"18"
"180201",803,1625,559,395,528,42,132,8.78953922789539,32,25,461,1625,1625,1573,1568,1625,1625,1625,1625,1625,1625,1625,150,416,0,4,1317,1284,870,1625,1625,1625,1625,1625,879,117,259,1625,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,1,123,113,0,0,0,0,0,0,"18"
"180202",1067,2974,989,776,758,72,302,7.4817244611059,35,15,1046,2974,2974,2909,2875,2974,2974,2974,2972,2974,2974,2974,258,923,32,0,2714,2658,1731,2974,2973,2974,2974,2974,1744,198,772,2974,2974,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,34,327,43,1044,521,321,0,0,0,0,0,0,"18"
