"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"130102",3044,6036,721,561,1048,9,10,8.58968462549277,0,0,1066,6036,6036,5806,5987,6036,6036,6036,6036,6036,6036,6036,196,1115,3,23,5662,5631,2431,6036,6036,6036,6036,6033,2435,23,25,6036,6036,0,0,0,14,19,47,52,7,0,0,47,322,31,4,0,3,0,0,0,111,1139,39,1686,98,88,15,0,0,0,8,37,"13"
"130103",3391,7122,723,595,1151,14,239,7.20200530816868,0,0,1735,7122,7122,6721,7098,7122,7122,7122,7122,7122,7122,7122,428,1736,129,6,6586,6546,2379,7122,7107,7122,7122,7122,2379,44,342,7122,7122,0,0,0,0,3,153,1,9,0,0,79,5,2,10,0,260,0,0,0,5,332,0,527,301,269,33,0,0,0,967,5,"13"
"130104",1399,3095,334,275,436,11,14,9.01858470335954,0,0,870,3095,3095,2932,3093,3095,3095,3095,3095,3095,3095,3095,260,820,0,0,2952,2935,1070,3095,3095,3095,3095,3095,1073,44,34,3095,3095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,"13"
"130105",771,2148,396,328,467,7,37,7.09857328145266,0,0,579,2148,2148,2101,2148,2148,2148,2148,2148,2148,2148,2148,165,554,3,4,2025,2016,1236,2148,2142,2148,2148,2148,1240,31,97,2148,2148,0,0,0,5,0,0,4,3,0,0,10,3,7,4,0,114,0,0,0,0,0,59,1991,7,3,0,0,0,0,0,3,"13"
"130106",2932,4190,628,505,746,17,12,9.25170532060027,8,8,368,4190,4190,3835,4176,4190,4190,4190,4190,4190,4190,4190,94,317,3,3,3692,3674,1248,4190,4190,4190,4190,4190,1250,43,32,4190,4190,0,0,0,14,12,174,0,0,0,0,8,2,1,0,0,78,0,0,0,0,0,0,1582,11,11,0,0,0,0,0,9,"13"
"130108",1767,3966,686,567,735,75,2,8.02942840973401,9,9,902,3966,3966,3821,3933,3966,3966,3966,3966,3966,3966,3966,308,746,42,0,3755,3738,1657,3966,3963,3966,3966,3966,1669,245,9,3966,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,164,16,18,0,0,0,0,0,0,"13"
"130109",2748,5062,708,571,1054,8,67,8.74890829694323,7,7,857,5062,5062,4740,5040,5062,5062,5062,5062,5062,5062,5062,223,789,18,17,4590,4555,2233,5062,5047,5062,5062,5061,2233,33,247,5062,5062,0,0,0,3,7,0,0,1,0,0,22,0,2,1,0,2,0,0,0,13,101,6,1788,0,0,0,0,0,0,78,9,"13"
"130110",1043,2560,503,415,517,7,5,7.85139022051774,86,81,772,2560,2560,2503,2559,2560,2560,2560,2560,2560,2560,2560,321,727,14,0,2360,2349,1284,2560,2560,2560,2560,2560,1284,33,15,2560,2560,0,0,0,0,2,206,1,0,0,0,4,0,7,1,0,0,0,0,0,0,58,12,1345,3,5,0,0,0,0,17,1,"13"
"130111",5478,7650,1041,843,1201,17,42,8.95983935742972,0,0,811,7650,7650,6985,7619,7650,7650,7650,7650,7650,7650,7650,146,870,3,19,6820,6781,2044,7650,7644,7650,7650,7650,2044,56,85,7650,7650,0,0,0,12,25,0,0,0,0,0,24,0,0,1,0,11,0,0,0,0,0,0,2890,11,14,0,0,0,0,1,8,"13"
"130112",1664,2910,497,403,621,7,8,8.39483173076923,7,0,483,2910,2910,2741,2898,2910,2910,2910,2909,2910,2910,2910,137,473,0,15,2553,2536,1174,2910,2909,2910,2910,2910,1181,18,31,2910,2910,0,0,0,6,5,63,25,0,0,0,6,4,7,4,0,103,0,0,0,0,8,0,245,12,9,0,0,0,0,0,5,"13"
