"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
3401,1292,6172,1384,1112,0,0,1112,0,0,0.93821452376332,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1100,1,0,11,9,16,0,167,248,245,3,0,0,0,0,0,"34"
3402,1144,5033,1645,1310,0,0,1310,0,0,2.70008450646165,0,0,0,3,1,4,0,2,0,1,27,11,17,0,0,1239,3,0,77,12,15,0,246,250,294,1,1,0,0,10,11,"34"
3403,1,8,1,1,0,0,1,0,0,0.0057696745903531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"34"
3404,109,457,188,138,0,0,138,0,0,0.16752655538695,0,0,0,4,1,2,5,0,0,0,0,3,0,0,0,70,13,0,55,9,6,0,14,41,52,0,0,0,0,0,1,"34"
3405,650,3124,782,681,0,0,681,0,0,1.79555461808211,0,0,0,2,0,0,0,2,3,6,18,4,3,3,0,666,2,0,13,11,3,0,304,99,109,0,0,0,0,0,3,"34"
3407,1448,7155,2445,1967,0,0,1967,0,0,1.75814942929415,0,0,0,0,5,0,0,0,0,0,15,0,3,0,0,1895,0,0,77,6,6,0,98,222,385,0,0,0,0,0,0,"34"
3408,714,3483,806,726,0,0,726,0,0,2.01834862385321,0,0,0,0,0,0,3,0,0,0,2,0,1,3,0,726,0,0,0,0,0,0,70,46,45,0,0,0,0,0,2,"34"
3409,829,4024,917,792,0,0,792,0,0,1.78009529803111,0,0,2,0,0,4,12,0,0,0,7,0,0,0,1,754,1,0,39,9,2,0,222,123,142,1,0,0,0,0,1,"34"
3410,831,3759,1166,1022,0,0,1022,0,0,1.97445953517127,0,0,0,14,6,26,8,0,0,1,26,3,11,2,4,1007,11,0,0,14,4,0,113,255,271,8,0,0,0,2,4,"34"
3411,1495,7450,2081,1783,0,0,1783,0,0,2.07221970410144,0,2,2,42,14,5,4,2,7,7,136,11,108,0,1,1701,15,0,80,31,25,5,286,423,466,14,1,0,0,2,19,"34"
3412,430,1947,754,580,0,0,580,0,0,2.44632839849846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,152,92,193,0,0,0,0,0,0,"34"
3414,1049,5084,2003,1476,0,0,1476,0,0,2.38279736536226,0,2,0,168,21,10,4,2,0,0,35,6,0,0,0,1388,13,0,75,31,36,0,197,559,592,12,0,0,0,0,5,"34"
3415,994,5200,1227,1004,0,0,1004,0,0,0.998816144211542,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1002,2,0,0,0,0,0,0,249,277,0,0,0,0,0,0,"34"
3419,973,4469,1062,893,0,0,893,0,0,1.10652639926645,0,0,0,0,0,95,19,0,0,0,0,0,0,0,0,876,4,0,14,0,8,0,19,176,264,0,0,0,0,0,0,"34"
3420,273,1330,505,396,0,0,396,0,0,1.83036746013404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,2,0,0,0,0,0,6,43,79,0,0,0,0,0,0,"34"
3421,67,290,113,100,0,0,100,0,0,0.446987305560522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,57,62,0,0,0,0,0,0,"34"
3422,826,4222,1005,833,0,0,833,0,0,1.83076923076923,0,0,0,2,0,2,0,2,0,0,0,1,2,0,0,808,12,0,13,0,3,0,0,146,249,0,0,0,0,0,0,"34"
3424,245,1272,413,345,0,0,345,0,0,1.84127661845546,0,0,0,0,0,11,1,0,0,0,5,0,0,0,3,335,0,0,7,4,12,1,46,167,133,0,0,0,0,0,0,"34"
3425,907,4307,1159,950,0,0,950,0,0,2.7394100175899,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,947,0,0,3,0,0,0,231,92,116,0,0,0,0,0,2,"34"
3426,304,1481,634,572,0,0,572,0,0,3.1695018562642,0,0,0,0,5,0,3,0,0,0,1,0,3,0,0,510,4,0,62,9,5,5,198,152,200,0,0,0,0,0,3,"34"
3429,450,2296,716,541,0,0,541,0,0,2.63273151978198,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,538,0,0,3,3,3,0,9,217,294,1,0,0,0,0,0,"34"
3430,177,797,231,197,0,0,197,0,0,1.0672878968469,0,0,0,2,0,39,0,0,0,0,4,0,0,0,0,187,0,0,10,1,0,0,14,88,102,0,0,0,0,0,0,"34"
3431,307,1505,474,394,0,0,394,0,0,2.18901050058337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,41,88,69,0,0,0,0,0,0,"34"
3432,76,347,94,77,0,0,77,0,0,0.383561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0,0,0,0,0,11,25,28,0,0,0,0,0,0,"34"
3433,471,2300,761,672,0,0,672,0,0,2.89880079371927,0,0,0,0,1,2,7,0,0,0,16,2,0,0,1,605,3,0,69,0,4,0,23,280,268,3,0,0,0,0,5,"34"
