"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,25454,60910,8221,6806,2385,0,1071,3947,27,1.25304008586804,0,8,0,1003,526,455,1130,191,23,4,1181,465,536,107,14,995,7,0,62,797,3235,255,2404,839,889,88,17,10,1,229,372
12,8228,27423,4269,3540,874,0,464,2548,8,1.13701331654579,0,0,0,137,201,253,711,2,0,2,137,34,57,3,1,436,3,0,27,464,2222,44,1315,366,489,114,8,3,0,129,42
13,12781,42008,6776,5562,1283,0,1660,3057,9,1.28870816390366,0,0,0,604,672,251,377,140,15,19,667,68,368,79,4,1585,3,0,73,675,2280,568,2256,851,877,101,8,1,1,60,155
14,11422,42187,10516,8664,708,0,1835,6544,30,1.74468127951349,1,0,4,47,160,252,526,29,5,1,239,316,63,4,0,1658,19,0,164,1422,5668,28,2597,2640,1725,161,26,4,0,75,32
15,7207,24099,6336,5261,805,0,590,4138,4,2.64641820550612,0,1,0,211,64,336,581,40,0,0,281,45,102,6,0,470,3,0,117,750,2716,1063,1598,1081,1242,104,0,4,0,14,12
16,17738,61453,16261,13789,4009,0,4372,6742,100,2.99531012071171,4,16,15,1440,1336,4273,1867,91,13,16,1344,170,529,16,19,3480,67,1,844,1613,5388,242,3416,3699,4070,652,89,22,20,199,345
17,3348,11435,3341,2659,387,0,721,1700,1,1.88976937564408,0,0,0,142,30,258,227,3,0,0,62,5,2,0,0,656,4,0,61,314,1481,68,359,493,539,69,0,1,0,6,6
18,4273,13173,4308,3423,133,0,397,2983,16,1.42468284886625,1,2,1,5,6,44,124,19,23,4,40,9,31,0,2,272,8,0,118,202,2236,642,742,668,822,5,9,7,0,10,0
19,10156,37977,7572,6221,1193,0,1969,3591,36,1.57338722119229,0,4,0,271,356,488,770,53,11,6,496,232,305,13,9,1757,7,0,211,921,2767,240,1732,1414,1269,196,24,12,2,67,152
20,13479,46067,6899,5791,1083,0,1985,3154,25,0.994540417909628,3,3,0,123,285,196,718,65,21,13,207,138,190,14,5,1725,10,1,254,620,2663,112,1671,911,959,178,25,0,0,274,56
