"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"120106",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12"
"120108",19,43,4,2,0,0,1,1,0,0.0183032854397364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"12"
"120109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12"
"120110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12"
"120151",276,745,202,159,3,0,18,140,1,2.20038748962081,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,13,0,0,5,38,123,1,124,6,6,0,1,0,0,0,1,"12"
"120152",111,469,104,86,52,0,27,16,0,2.75111964171465,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0,27,0,0,0,4,4,12,61,0,0,0,0,0,0,1,0,"12"
"120203",8,23,7,6,0,0,0,6,0,0.121827411167513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,"12"
"120204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12"
"120205",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12"
"120206",190,615,86,70,39,0,6,30,0,4.19916016796641,0,0,0,2,1,1,37,0,0,0,0,0,20,0,0,6,0,0,0,10,21,0,39,21,15,2,0,0,0,15,3,"12"
"120207",224,791,129,109,25,0,28,83,0,2.47053490480508,0,0,0,3,9,32,19,0,0,0,0,0,6,0,0,24,0,0,7,20,71,0,49,22,21,19,0,0,0,39,7,"12"
"120208",81,285,58,46,29,0,19,1,0,4.44444444444444,0,0,0,2,12,1,19,0,0,0,0,0,6,0,0,18,0,0,1,1,0,0,37,7,6,0,0,0,0,8,3,"12"
"120209",199,812,157,140,3,0,0,140,0,2.24574911774142,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,139,2,2,25,23,0,0,0,0,0,0,"12"
"120251",182,364,64,49,27,0,0,41,0,6.35538261997406,0,0,0,8,6,0,19,0,0,0,6,2,0,0,0,0,0,0,0,1,40,0,29,7,4,1,0,0,0,2,2,"12"
"120301",71,312,49,41,9,0,0,31,3,0.383034379671151,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,24,4,6,5,3,0,0,0,0,"12"
"120302",258,783,164,128,4,0,0,124,0,0.734956361966008,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,24,0,1,0,0,0,0,0,0,"12"
"120303",182,478,79,60,0,0,0,60,0,0.945626477541371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,16,1,2,0,0,0,0,0,0,"12"
"120304",286,678,96,80,14,0,0,71,0,0.423414840690166,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,17,0,0,0,0,0,0,0,0,"12"
"120305",71,170,39,34,25,0,0,14,0,0.337569499602859,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,4,0,0,0,0,0,0,0,"12"
"120306",114,462,71,61,0,0,0,61,0,1.01312074406245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,17,2,10,0,0,0,0,0,0,"12"
"120351",138,502,84,69,1,0,1,69,0,5.92783505154639,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,12,60,1,0,4,5,0,0,0,0,0,1,"12"
"120402",198,808,153,122,9,0,10,105,0,0.571161048689139,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,10,0,0,0,28,72,5,23,9,14,0,0,0,0,0,0,"12"
"120403",14,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12"
"120404",44,147,13,10,0,0,9,1,0,0.135906496330525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"12"
"120405",1044,4295,693,585,119,0,117,415,1,3.75529593015791,0,0,0,32,64,110,55,0,0,2,61,10,1,1,0,107,3,0,7,115,330,10,170,77,166,33,1,0,0,0,1,"12"
"120406",209,648,39,31,5,0,11,20,0,0.498712998712999,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,1,1,18,1,14,1,0,0,0,0,0,0,1,"12"
"120407",3,4,1,1,0,0,0,1,0,0.0134752728742757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"12"
"120408",2568,8377,1056,883,215,0,95,690,3,2.60448927823496,0,0,0,70,77,62,176,1,0,0,19,1,1,2,0,95,0,0,0,83,648,0,304,85,85,31,3,3,0,18,5,"12"
"120451",540,1396,247,203,131,0,18,99,0,2.10406301824212,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,18,0,0,0,42,71,0,98,0,0,3,0,0,0,0,0,"12"
"120501",21,47,12,12,0,0,3,9,0,0.128013654789844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,7,2,5,0,0,0,0,0,0,0,0,"12"
"120502",38,144,39,31,2,0,3,28,0,0.747708634828751,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,3,4,27,0,24,4,13,0,0,0,0,0,0,"12"
"120503",18,73,9,8,0,0,0,8,0,0.256328099967959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,"12"
"120504",6,12,3,2,0,0,0,2,0,0.0613120784794604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"12"
"120505",9,30,4,3,0,0,0,3,0,0.0986517592897073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,0,0,0,0,0,0,"12"
"120506",64,254,36,26,10,0,2,20,0,0.910045502275114,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,3,18,0,16,9,8,0,0,0,0,0,0,"12"
"120507",23,97,16,14,5,0,1,9,0,0.337105706718035,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,3,3,4,0,0,0,0,0,0,"12"
"120605",23,88,18,16,3,0,13,1,0,0.482072913528171,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"12"
"120606",38,162,23,17,0,0,12,5,0,0.60735977134691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,5,0,5,0,2,0,0,0,0,0,0,"12"
"120607",133,486,94,78,48,0,26,4,0,0.782582522323668,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,26,0,0,0,3,1,0,21,0,5,0,0,0,0,0,0,"12"
"120608",9,29,7,6,0,0,3,3,0,0.172166427546628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,2,2,2,0,0,0,0,0,0,"12"
"120609",14,35,2,2,1,0,0,2,0,0.0964320154291225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"12"
"120610",139,603,68,60,0,0,37,23,0,0.985059924478739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,9,14,0,4,7,18,0,0,0,0,0,0,"12"
"120611",85,255,16,12,1,0,2,10,0,0.269662921348315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,7,0,0,2,2,2,0,0,0,0,0,"12"
"120651",576,1863,325,278,94,0,2,202,0,3.125,0,0,0,20,31,43,61,0,0,0,28,19,21,0,0,2,0,0,0,76,158,0,175,61,68,18,0,0,0,46,18,"12"
