"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"600102",18,71,19,16,0,1,15,0,0,0.664451827242525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60"
"600103",78,365,73,60,0,0,60,0,0,1.2911555842479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60"
"600104",123,401,111,96,0,0,11,87,0,5.28925619834711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,12,75,0,17,0,0,0,0,0,0,0,0,"60"
"600105",72,316,60,50,3,9,38,0,0,1.01091791346543,0,0,0,2,1,0,0,0,0,0,9,0,0,0,0,38,0,0,0,0,0,0,4,10,11,0,0,0,0,0,0,"60"
"600106",64,252,50,43,0,0,43,0,0,0.508154100685417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,"60"
"600107",37,169,28,23,0,0,23,0,0,0.320825777653787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,"60"
"600108",77,237,84,58,0,8,12,39,0,3.21329639889197,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,1,11,31,0,13,0,0,0,0,0,0,0,0,"60"
"600109",130,413,97,75,26,1,45,6,0,1.32931584544488,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,43,0,0,2,1,5,1,18,0,5,2,0,0,0,0,0,"60"
"600110",531,1696,512,372,221,106,63,111,0,4.76434426229508,1,0,0,42,36,45,172,24,0,1,87,113,22,3,0,38,0,0,25,59,64,0,186,79,90,20,5,1,0,20,15,"60"
"600111",100,359,122,95,10,2,52,32,0,1.5785975407112,0,0,0,1,0,10,9,1,0,0,1,6,0,0,1,30,2,0,19,3,31,0,8,26,21,0,0,0,0,0,0,"60"
