"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"460102",1743,6540,2084,1610,982,101,89,7.68330464716007,58,37,2907,6540,6540,6449,6530,6540,6540,6540,6540,6540,6540,6540,886,2509,4,2,6400,6379,3495,6540,6529,6540,6540,6540,3528,449,343,6540,6539,4,4,4,0,0,0,5,0,0,0,0,0,0,0,0,584,0,0,0,3,0,4,7,86,96,0,0,0,0,0,0,"46"
"460103",3092,8682,2822,2233,1454,88,59,8.18078913324709,62,24,2888,8682,8682,8438,8581,8682,8682,8682,8677,8682,8682,8682,748,2676,55,0,8231,8190,3989,8682,8643,8678,8682,8682,4009,344,209,8682,8682,0,0,0,24,3,58,13,7,0,0,16,0,17,5,0,497,0,0,4,7,14,1,817,1745,1675,7,0,0,0,0,0,"46"
"460104",1073,4231,1489,1164,543,130,81,8.74743709226468,42,38,2040,4231,4231,4144,4230,4231,4231,4231,4231,4231,4231,4231,733,1822,237,20,4149,4126,1887,4231,4227,4231,4231,4231,1893,542,313,4231,4231,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,22,0,0,5,8,5,10,471,768,1056,0,0,0,0,0,0,"46"
"460105",1456,4501,1992,1481,796,72,49,8.53914835164835,58,22,1293,4501,4501,4449,4483,4501,4501,4501,4501,4501,4501,4501,283,1310,9,0,4319,4305,2382,4487,4501,4501,4501,4501,2382,300,189,4501,4501,0,0,0,4,0,0,1,0,0,0,3,0,2,0,0,166,0,0,0,0,7,15,155,0,0,0,0,0,0,0,0,"46"
"460106",2440,6646,2589,2039,1278,108,80,7.95040983606557,31,31,2393,6646,6646,6473,6634,6646,6646,6646,6625,6646,6646,6646,715,2099,10,5,6249,6170,3386,6646,6646,6646,6646,6646,3390,391,248,6646,6646,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,285,0,0,0,0,0,18,38,0,0,0,0,0,0,0,0,"46"
"460107",1767,5806,2456,1805,882,35,6,9.01924165251839,105,49,2191,5806,5806,5710,5768,5806,5806,5806,5806,5806,5806,5806,605,1838,3,0,5633,5602,2731,5736,5771,5806,5806,5806,2735,137,27,5806,5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,6,2203,953,256,0,0,0,0,0,0,"46"
"460108",1340,4524,1860,1334,829,85,83,8.06194029850746,36,32,1851,4524,4524,4469,4474,4524,4524,4524,4524,4524,4524,4524,574,1614,38,0,4329,4285,2351,4514,4524,4524,4524,4524,2373,343,316,4524,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,627,170,0,0,0,0,0,0,"46"
"460109",2783,8636,3083,2442,1346,57,36,8.93819619116062,117,89,3431,8636,8636,8489,8586,8636,8636,8636,8636,8636,8636,8636,1290,3093,45,0,8313,8266,4005,8636,8624,8636,8636,8636,4037,254,167,8636,8636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,2,0,437,380,0,0,0,0,0,0,"46"
"460111",1329,4721,1724,1351,707,127,114,7.62151993980436,48,35,1984,4721,4721,4656,4716,4721,4721,4721,4721,4721,4721,4721,668,1784,51,0,4562,4551,2188,4714,4719,4721,4721,4721,2201,457,493,4721,4721,0,0,0,0,0,0,0,0,40,40,0,0,2,0,0,424,0,0,0,10,1,19,1088,264,422,5,0,0,0,0,0,"46"
"460113",1166,4308,1667,1255,602,39,48,8.02401372212693,144,107,2041,4308,4308,4233,4302,4308,4308,4308,4305,4308,4308,4308,686,1831,34,16,4194,4168,2067,4276,4297,4308,4308,4308,2076,171,236,4308,4308,0,0,0,199,166,0,0,13,80,364,359,40,28,10,0,305,0,0,0,1,117,38,288,1670,1456,0,0,0,0,0,0,"46"
"460115",1242,4168,1295,997,589,89,20,8.39452495974235,39,18,1599,4168,4168,4067,4014,4168,4168,4168,4168,4168,4168,4168,586,1459,14,5,4058,4045,1943,4133,4164,4168,4168,4168,1961,357,88,4168,4168,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,412,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,"46"
"460116",1122,3841,1529,1227,505,82,30,9.4367201426025,122,78,1744,3841,3841,3754,3816,3841,3841,3841,3841,3841,3841,3841,682,1439,14,0,3712,3691,1642,3835,3839,3841,3841,3841,1657,318,115,3841,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,4,0,1161,1248,0,0,0,0,0,0,"46"
"460117",1433,4925,1847,1387,657,17,20,7.44940683879972,92,79,1825,4925,4925,4847,4902,4925,4925,4925,4925,4925,4925,4925,543,1673,123,0,4801,4793,2141,4925,4925,4925,4925,4925,2143,72,81,4925,4925,0,0,0,0,3,0,3,0,3,0,8,0,0,3,0,158,0,0,3,0,40,10,207,1303,1372,0,0,0,0,0,0,"46"
"460119",1820,4209,1218,959,783,27,23,8.05659340659341,14,14,880,4209,4209,4089,4177,4209,4209,4209,4205,4209,4209,4209,256,943,10,0,3931,3886,1892,4201,4205,4209,4209,4208,1902,102,75,4209,4209,0,0,0,6,119,2,1,1,0,0,13,40,56,0,0,109,0,0,0,22,23,1,54,118,139,0,0,0,0,0,0,"46"
"460120",1178,2751,857,685,519,85,50,8.91935483870968,13,13,824,2751,2751,2638,2745,2751,2751,2751,2751,2751,2751,2751,292,732,17,4,2563,2541,1244,2751,2742,2751,2751,2751,1270,268,174,2751,2751,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,120,0,0,7,13,6,20,47,47,63,0,0,0,0,0,0,"46"
"460121",1165,4162,1426,1117,579,76,26,9.27553648068669,78,68,1968,4162,4162,4093,4095,4162,4162,4162,4162,4162,4162,4162,733,1722,87,0,4046,4032,1887,4157,4154,4162,4162,4162,1887,284,111,4162,4162,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,223,0,0,3,0,0,0,0,111,286,0,0,0,0,0,0,"46"
"460151",5486,12741,2572,2062,2772,75,121,7.97557418884433,67,58,3479,12741,12741,12309,12710,12741,12741,12741,12740,12741,12741,12741,917,3548,164,40,11533,11372,6430,12741,12710,12741,12741,12741,6444,312,419,12741,12741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,10,24,1472,900,628,0,0,0,0,0,0,"46"
"460201",1958,6837,2548,1859,850,82,14,8.43615934627171,6,0,3172,6837,6837,6648,6738,6837,6837,6837,6837,6837,6837,6837,1036,2989,127,5,6695,6663,2919,6837,6837,6837,6837,6837,2929,323,51,6837,6837,0,0,0,0,0,0,10,1,0,3,6,2,0,0,0,534,0,0,5,3,44,23,410,2112,2703,5,0,0,0,0,10,"46"
"460202",1825,7110,2567,1771,903,94,28,8.30684931506849,139,86,3384,7110,7110,7016,7093,7110,7110,7110,7110,7110,7110,7110,986,3004,39,0,6990,6957,3288,7110,7110,7110,7110,7110,3326,428,129,7110,7110,0,0,0,8,0,0,15,8,4,0,22,6,16,0,0,418,6,0,7,8,14,0,572,3362,3614,4,0,0,0,0,11,"46"
"460203",1461,5294,2200,1439,927,49,33,9.43121149897331,37,25,2279,5294,5294,5241,5289,5294,5294,5294,5294,5294,5294,5294,929,2039,121,0,5084,5010,2781,5294,5291,5294,5294,5294,2792,186,140,5294,5294,0,0,0,0,0,0,3,0,0,0,10,1,0,0,0,286,0,0,0,0,6,22,338,994,1434,0,0,0,0,0,0,"46"
"460204",1235,4977,1681,1283,573,91,13,8.07449392712551,89,38,2718,4977,4977,4872,4977,4977,4977,4977,4977,4977,4977,4977,849,2468,37,0,4862,4851,2187,4977,4977,4977,4977,4977,2195,388,50,4977,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,8,0,1480,1839,0,0,0,0,0,0,"46"
"460205",919,3197,1184,914,443,40,18,9.57018498367791,64,26,1639,3197,3197,3138,3168,3197,3197,3197,3197,3197,3197,3197,530,1504,12,0,3065,3035,1378,3197,3193,3197,3197,3197,1378,125,59,3197,3197,0,0,0,0,8,12,11,0,0,0,23,0,24,0,0,255,4,0,3,12,89,7,10,1110,1494,11,0,0,0,0,14,"46"
"460301",1208,4170,1445,1033,752,45,87,8.27897350993377,62,32,1674,4170,4170,4119,4157,4170,4170,4170,4170,4170,4170,4170,351,1635,151,0,4040,4001,2294,4167,4146,4156,4156,4156,2305,171,260,4156,4156,0,0,0,3,0,14,12,1,0,0,0,0,2,5,0,8,0,0,28,10,0,2,179,1238,1019,0,3,3,3,0,3,"46"
"460302",1319,4567,1876,1381,953,41,63,8.58832448824867,37,25,1795,4567,4567,4543,4565,4567,4567,4567,4567,4567,4567,4567,487,1697,115,0,4322,4282,2775,4567,4401,4367,4357,4357,2775,169,177,4361,4362,0,0,0,0,0,18,0,0,0,0,5,6,0,0,0,112,0,0,9,0,2,0,99,988,1139,0,153,0,0,0,1,"46"
"460303",1595,5185,2175,1466,1181,102,151,7.96802507836991,76,44,2027,5185,5185,5129,5174,5185,5185,5185,5185,5185,5185,5185,629,1861,76,0,4841,4778,3182,5185,5180,5185,5185,5185,3192,376,488,5185,5185,0,0,0,27,12,107,66,0,0,0,1,4,15,0,0,312,6,0,23,123,176,0,159,2206,2356,8,0,0,0,3,62,"46"
"460304",2092,8253,2911,2104,1625,76,125,8.52342256214149,96,63,3790,8253,8253,8148,8253,8253,8253,8253,8253,8253,8253,8253,1423,3429,251,0,7976,7907,5046,8253,8253,8253,8253,8253,5046,319,496,8253,8253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1563,1377,0,0,0,0,0,0,"46"
"460305",1952,8134,3522,2417,1546,188,291,8.80993852459016,149,78,3984,8134,8134,8075,8115,8134,8134,8134,8134,8134,8134,8134,1384,3482,260,0,7944,7885,5116,8134,8134,8134,8134,8134,5138,807,1185,8134,8134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,8,205,2902,2750,0,0,0,0,0,0,"46"
"460308",1230,4194,1538,1067,878,27,29,8.4739837398374,43,43,1669,4194,4194,4151,4187,4194,4194,4194,4194,4194,4194,4194,514,1602,36,11,4001,3955,2551,4194,3997,3974,3962,3962,2551,118,124,3941,3949,0,0,0,6,0,0,0,0,6,3,4,0,0,0,0,190,0,0,0,4,0,1,25,222,191,0,147,32,37,1,8,"46"
"460310",1761,6504,2605,1815,1441,111,177,9.99488926746167,121,76,2791,6504,6504,6431,6504,6504,6504,6504,6504,6504,6504,6504,895,2378,49,0,6253,6184,4132,6504,6504,6504,6504,6504,4173,449,698,6504,6504,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,513,4,0,0,5,1,0,0,2,2,0,0,0,0,0,0,"46"
"460311",1160,4403,1785,1300,791,112,30,7.96896551724138,41,36,1826,4403,4403,4354,4252,4403,4403,4403,4403,4403,4403,4403,563,1748,79,0,4296,4281,2635,4403,4395,4403,4403,4403,2641,482,126,4403,4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,12,186,7,0,1179,1141,0,0,0,0,0,0,"46"
"460351",1918,6344,1648,1398,1238,86,182,8.25286757038582,70,57,2588,6344,6344,6276,6332,6344,6344,6344,6344,6344,6344,6344,866,2388,88,14,6002,5935,3489,6314,6263,6229,6216,6216,3505,348,575,6219,6224,0,0,2,0,9,7,15,2,0,0,34,4,1,0,7,106,8,0,6,41,21,7,615,1366,1141,4,86,0,0,1,13,"46"
"460401",1155,3878,1072,909,921,44,121,8.61904761904762,84,47,1883,3878,3878,3832,3875,3878,3878,3878,3878,3878,3878,3878,555,1774,61,5,3583,3513,2452,3864,3875,3878,3878,3878,2461,155,378,3878,3878,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,484,5,0,16,0,0,28,2,563,605,0,0,0,0,0,0,"46"
"460402",1073,3720,1404,1133,779,77,40,7.75862068965517,129,112,1753,3720,3720,3687,3689,3720,3720,3720,3720,3720,3720,3720,457,1647,24,3,3488,3401,2161,3662,3718,3720,3720,3720,2163,276,122,3720,3720,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,196,7,0,17,0,0,17,6,578,909,0,0,0,0,0,0,"46"
"460403",1005,3828,1286,1116,710,53,76,8.27661691542288,107,61,1947,3828,3828,3793,3825,3828,3828,3828,3828,3828,3828,3828,580,1746,110,0,3696,3649,2133,3822,3805,3828,3828,3828,2163,206,300,3828,3828,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,407,0,0,0,20,0,30,21,1517,1601,0,0,0,0,0,4,"46"
"460501",4681,13452,4460,3305,2706,305,159,8.58427686391797,251,228,5598,13452,13452,13081,13441,13452,13452,13452,13452,13452,13452,13452,1790,5194,147,13,12474,12295,6921,13452,13436,13452,13452,13452,6993,974,493,13452,13452,0,3,0,0,2,37,60,0,0,0,4,1,6,0,0,0,0,0,0,0,0,31,2,2881,2956,0,0,0,0,0,0,"46"
"460502",1492,5398,1942,1336,919,48,71,8.42493297587131,62,53,2605,5398,5398,5324,5379,5398,5398,5398,5398,5398,5398,5398,908,2245,50,3,5195,5176,2906,5398,5388,5398,5398,5398,2910,173,222,5398,5398,0,0,0,0,0,371,2,2,0,0,18,0,0,0,0,0,0,0,13,10,11,10,18,925,1564,68,0,0,0,0,16,"46"
