"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"9501020101",132,543,161,115,53,6,4,9.28030303030303,8,8,350,543,543,535,543,543,543,543,543,543,543,543,136,332,0,6,541,537,216,543,543,543,543,543,216,33,17,543,543,0,0,0,0,0,3,0,0,0,0,13,4,1,0,0,0,0,0,32,59,24,8,87,10,230,0,0,0,0,1,0,"95"
"9501020201",95,405,157,118,54,1,0,8.92631578947368,29,19,239,405,405,399,397,405,405,405,405,405,405,405,79,218,6,20,404,398,205,405,405,405,405,405,205,8,0,405,405,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,48,76,9,32,321,0,197,0,0,0,0,0,0,"95"
"9501020301",130,543,180,144,69,6,0,9.10769230769231,44,35,354,543,543,533,543,543,543,543,543,543,543,543,158,319,15,9,526,524,225,543,543,543,543,543,225,21,0,543,543,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,6,61,181,46,0,362,0,247,2,0,0,0,0,187,"95"
"9501020401",176,845,308,233,99,15,12,8.52840909090909,46,46,574,845,845,805,845,845,845,845,839,845,845,845,290,480,46,22,838,832,374,845,768,845,845,845,374,65,46,845,845,0,0,0,0,0,0,0,10,6,6,10,0,11,0,5,0,0,0,75,139,86,18,181,7,322,12,0,0,0,0,0,"95"
"9501020501",195,878,241,189,113,8,7,8.29230769230769,74,60,584,878,878,836,861,878,878,878,878,878,878,878,250,535,21,0,857,854,410,878,870,878,878,878,410,32,31,878,878,0,0,0,0,0,11,2,0,0,0,0,0,21,0,0,0,0,0,7,19,1,0,189,0,443,0,0,0,0,0,0,"95"
"9501020601",253,958,357,252,138,1,0,9.42292490118577,62,56,546,958,958,930,937,958,958,958,958,958,958,958,191,542,0,0,925,921,441,958,954,958,958,958,441,6,0,958,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,325,0,426,0,0,0,0,0,0,"95"
"9501020701",305,1380,352,280,162,20,4,8.8327868852459,109,82,941,1380,1380,1335,1369,1380,1380,1380,1380,1380,1380,1380,407,824,113,6,1358,1349,624,1380,1378,1380,1380,1380,624,106,14,1380,1380,0,0,0,0,0,39,3,0,0,0,0,7,0,0,0,15,10,6,55,7,0,11,226,7,895,0,0,0,0,5,0,"95"
"9501020801",226,1023,319,243,94,9,19,8.83628318584071,101,80,706,1023,1023,965,974,1023,1023,1023,1012,1023,1023,1023,297,618,8,3,1017,998,336,1023,1023,1023,1023,1023,336,54,63,1023,1023,0,0,0,0,0,54,43,0,16,26,126,3,108,3,0,6,0,0,140,412,120,29,696,0,600,23,0,0,0,3,4,"95"
"9501030101",273,851,269,194,224,27,66,8.67399267399267,0,0,382,851,851,827,851,851,851,851,851,851,851,851,184,288,4,0,753,738,452,851,782,851,851,851,455,87,157,851,851,0,0,0,2,0,0,0,0,0,0,13,8,4,13,0,6,0,0,0,0,0,0,494,21,14,0,2,0,0,0,10,"95"
"9501030201",293,1028,225,183,150,16,78,8.05460750853242,4,0,521,1028,1028,987,1028,1028,1028,1028,1028,1028,1028,1028,204,512,11,0,987,985,384,1028,1028,1028,1028,1028,386,57,218,1028,1028,0,0,0,0,0,0,24,4,0,0,6,0,0,0,0,12,0,0,39,57,119,0,514,43,562,0,0,0,0,0,0,"95"
"9501030301",258,790,190,153,125,9,8,9.03100775193798,9,5,355,790,790,749,790,790,790,790,790,790,790,790,127,333,0,7,754,749,379,790,790,790,790,790,382,36,36,790,790,0,0,0,0,0,0,0,0,0,0,4,0,7,2,0,14,0,0,0,0,0,0,583,0,60,0,0,0,0,8,27,"95"
"9501030401",222,595,138,108,124,8,53,8.81531531531532,18,4,276,595,595,556,559,595,595,595,595,595,595,595,75,232,39,0,536,523,251,595,595,595,595,595,252,22,110,595,595,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,29,178,200,3,0,0,0,0,13,"95"
"9501030501",148,400,83,58,97,4,6,8.12162162162162,3,3,132,400,400,375,365,400,400,400,400,400,400,400,28,143,27,0,350,347,171,400,400,400,400,400,171,12,22,400,400,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,33,0,0,4,0,5,0,19,163,209,0,0,0,0,0,0,"95"
"9501030601",168,649,199,153,56,8,7,8.33928571428571,48,15,456,649,649,561,570,649,649,649,649,649,649,649,205,411,96,0,638,638,193,649,649,649,649,649,193,40,38,649,649,0,0,0,0,0,2,19,0,0,0,1,0,0,0,0,67,0,0,40,5,20,0,149,0,425,0,0,0,0,0,0,"95"
"9501040101",245,758,222,165,96,9,7,8.97142857142857,0,0,367,758,758,679,758,758,758,758,758,758,758,758,148,374,12,0,732,726,223,758,758,758,758,758,236,45,26,758,758,0,0,0,0,0,0,0,0,0,0,0,758,3,0,0,0,0,0,132,0,0,0,166,39,373,0,0,0,0,0,0,"95"
"9501040201",134,361,132,96,89,2,0,7.44776119402985,14,14,105,361,361,356,361,361,361,361,361,361,361,361,25,105,0,0,328,328,184,361,361,361,361,361,184,6,0,361,361,0,0,0,0,0,0,102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,0,70,0,0,0,0,0,0,"95"
"9501040301",434,1729,433,312,201,15,30,7.00691244239631,116,92,1064,1729,1729,1650,1720,1729,1729,1729,1729,1729,1729,1729,448,994,0,0,1685,1685,706,1729,1729,1729,1729,1729,706,69,99,1729,1729,0,0,0,0,0,2,100,5,0,0,8,12,0,0,0,8,0,0,21,8,12,4,371,0,1091,0,0,0,0,0,0,"95"
