"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"840102",515,1816,240,199,280,27,31,8.01553398058252,124,84,910,1816,1816,1735,1803,1816,1816,1816,1813,1816,1816,1816,375,785,7,7,1746,1731,806,1816,1808,1816,1816,1816,818,122,100,1816,1816,0,8,0,0,2,382,26,0,0,4,0,0,4,6,0,8,0,0,1,19,45,128,53,488,811,49,0,0,0,56,10,"84"
"840103",2737,6845,927,741,1032,43,130,8.40555352575813,128,89,2438,6845,6845,6397,6814,6845,6845,6845,6844,6845,6845,6845,807,2173,118,32,6531,6477,2477,6845,6832,6845,6845,6845,2492,150,380,6845,6845,0,42,0,0,0,295,35,0,0,0,0,0,0,13,0,281,0,0,0,0,321,0,1569,1798,2236,40,0,7,0,206,0,"84"
"840104",2704,7389,755,636,1308,54,206,7.48668639053254,54,45,2886,7389,7389,7093,7334,7389,7389,7389,7382,7389,7389,7389,959,2444,63,12,6964,6873,3185,7389,7366,7389,7389,7389,3197,187,604,7389,7389,0,0,0,444,405,2651,184,0,37,59,547,48,60,18,0,174,0,0,10,50,226,0,2528,961,1895,622,11,0,11,647,92,"84"
"840105",600,1720,368,277,387,5,5,8.79,46,17,596,1720,1720,1663,1720,1720,1720,1720,1720,1720,1720,1720,211,515,0,0,1600,1591,890,1720,1720,1720,1720,1720,894,22,15,1720,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,80,57,0,0,0,0,0,0,"84"
"840106",333,1079,356,270,240,20,75,8.26126126126126,3,3,514,1079,1079,1066,1059,1079,1079,1079,1079,1079,1079,1079,201,402,0,0,997,997,557,1079,1079,1079,1079,1079,561,65,196,1079,1079,0,0,0,0,0,577,123,0,0,0,24,0,0,0,0,0,0,0,0,104,165,14,112,448,610,288,0,0,0,0,1,"84"
"840107",896,2479,468,332,592,6,18,8.79017857142857,82,64,898,2479,2479,2417,2463,2479,2479,2479,2479,2479,2479,2479,305,722,6,6,2274,2251,1328,2479,2479,2479,2479,2479,1328,15,60,2479,2479,0,0,0,0,0,328,106,0,0,0,0,0,0,0,0,95,0,0,0,13,20,5,359,305,411,0,0,0,0,0,0,"84"
"840108",404,1268,348,269,289,33,12,8.66831683168317,20,7,535,1268,1268,1232,1230,1268,1268,1268,1268,1268,1268,1268,190,443,15,13,1170,1161,673,1268,1224,1268,1268,1268,673,125,31,1268,1268,4,0,0,0,3,83,37,37,0,0,41,0,18,0,0,58,10,0,29,76,147,15,167,213,427,0,0,0,0,89,0,"84"
"840109",401,1169,263,194,294,20,28,8.62344139650873,48,38,489,1169,1169,1107,1157,1169,1169,1169,1163,1169,1169,1169,157,476,7,6,1037,1026,567,1169,1169,1169,1169,1169,567,61,83,1169,1169,0,5,0,6,14,915,0,25,3,4,58,2,14,3,0,26,0,0,3,0,0,14,0,445,619,19,0,0,0,61,3,"84"
"840111",591,2088,621,480,382,30,35,9.87478849407783,31,27,1068,2088,2088,2044,2073,2088,2088,2088,2088,2088,2088,2088,386,925,3,48,1974,1969,1028,2088,2085,2088,2088,2088,1033,130,123,2088,2088,0,0,0,8,134,3,0,0,0,0,252,8,0,0,0,0,0,0,2,3,2,3,198,488,1065,38,0,0,0,0,0,"84"
"840201",1117,3476,405,341,430,8,10,8.69471799462847,82,82,1615,3476,3476,3233,3436,3476,3476,3476,3476,3476,3476,3476,580,1386,0,0,3375,3355,1240,3476,3476,3476,3476,3476,1258,36,42,3476,3476,0,0,0,3,11,733,6,4,0,0,392,3,8,1,0,272,0,0,14,0,28,0,2195,399,793,0,0,0,0,0,0,"84"
