"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"450102",88,450,90,73,0,0,73,0,0,0.571115631356595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"45"
"450103",186,891,220,184,0,0,180,0,4,1.16662439766675,0,0,0,2,0,51,3,0,0,0,5,19,2,0,0,169,0,0,12,11,13,6,72,39,51,0,4,0,0,1,0,"45"
"450104",86,431,124,96,0,0,96,0,0,1.53036824485892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,3,0,0,0,0,27,29,0,0,0,0,0,0,"45"
"450105",33,153,59,43,0,0,43,0,0,1.33209417596035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,"45"
"450106",74,385,121,95,0,0,95,0,0,1.35212069456305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4,0,13,3,0,0,2,23,24,3,0,0,0,0,0,"45"
"450108",298,1580,567,424,0,0,424,0,0,3.93795857713384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,"45"
"450109",69,346,110,93,0,0,93,0,0,1.58136371365414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,10,26,11,0,0,0,0,0,0,"45"
"450110",39,214,78,63,0,0,57,0,6,1.40939597315436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,30,11,0,6,0,0,0,0,"45"
"450117",89,505,179,132,0,0,132,0,0,2.25988700564972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,"45"
"450118",60,315,108,73,0,0,73,0,0,1.18795768917819,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,71,0,0,2,0,0,0,1,11,7,0,0,0,0,0,0,"45"
