"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96"
9602,543,2342,672,563,0,0,0,563,0,1.21569389561875,0,0,0,1,19,124,1,1,0,0,26,0,3,0,5,43,5,0,72,347,184,48,150,64,294,3,0,0,0,0,0,"96"
9603,34,154,44,28,0,0,0,28,0,0.0758417075218722,0,0,0,0,0,16,1,0,0,0,12,0,0,0,0,1,0,0,6,5,16,7,1,0,13,0,0,0,0,0,0,"96"
9604,25,96,30,30,0,0,0,30,0,0.0823067848226289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,11,0,0,0,0,0,0,"96"
9605,272,1066,256,224,0,0,0,224,0,0.396509302037421,0,0,2,0,0,4,9,0,0,0,17,0,0,0,0,19,0,0,20,54,31,149,129,0,114,0,0,0,0,0,0,"96"
9606,462,2369,588,493,0,0,0,493,0,0.902104300091491,0,0,3,0,12,81,36,6,0,0,96,0,5,7,5,11,2,0,71,258,244,24,136,4,269,3,2,3,0,1,0,"96"
9607,250,1174,380,344,0,0,0,344,0,1.1444921316166,0,0,10,0,0,54,0,0,0,0,21,0,0,0,0,0,0,0,46,73,252,22,5,2,217,0,0,0,0,32,6,"96"
9608,37,167,66,59,0,0,0,59,0,0.149344403381765,0,0,0,0,0,24,1,4,0,0,0,0,0,0,0,3,0,0,3,8,39,12,11,2,34,0,0,0,0,0,0,"96"
9609,81,268,78,75,0,0,0,75,0,0.39804691646322,0,0,0,0,1,8,0,0,0,0,7,0,1,0,0,0,0,0,9,18,20,38,13,9,39,0,0,0,0,0,0,"96"
9610,845,2573,702,582,0,0,0,582,0,1.83272452449931,0,0,0,0,2,8,3,7,0,0,1,0,26,0,0,10,0,0,22,140,420,62,99,4,154,0,1,0,0,2,1,"96"
9611,872,3789,1440,1162,0,0,0,1162,0,3.19476520400308,0,0,20,21,180,226,25,39,5,5,394,16,190,5,11,61,1,0,312,773,459,35,479,64,634,45,0,8,0,6,68,"96"
9612,134,672,137,128,0,0,0,128,0,0.554160533379513,0,0,0,2,2,1,0,0,0,0,8,0,3,1,1,14,0,0,3,33,48,55,55,1,69,1,0,0,0,0,0,"96"
9613,448,2210,587,497,0,0,0,497,0,2.14353489174502,0,0,0,0,0,6,1,0,0,0,33,0,0,1,0,0,4,0,66,306,212,16,128,4,305,0,0,0,0,0,0,"96"
