"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
4101,3051,15164,2772,2249,0,0,2243,0,6,0.939435837242428,0,0,2,0,0,11,0,0,0,0,2,6,3,0,2,2218,0,0,26,61,26,0,286,287,265,4,4,2,0,2,3,"41"
4102,600,2735,671,514,0,0,509,0,5,1.18095763257054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,2,0,1,0,45,31,57,0,5,0,1,0,1,"41"
4103,305,1598,475,390,0,0,387,0,3,0.935723025984309,0,0,0,12,5,28,0,4,0,0,7,0,1,0,0,325,22,0,44,16,17,4,75,118,194,1,3,0,0,3,1,"41"
4104,1381,6976,1863,1406,0,0,1399,0,7,1.76779741997133,0,0,0,15,4,13,7,1,0,0,25,5,2,1,0,1354,4,0,44,43,26,9,151,304,333,19,0,7,0,3,13,"41"
4105,410,2177,550,487,0,0,487,0,0,1.37040267889805,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,487,0,0,0,4,5,0,82,191,195,0,0,0,0,0,4,"41"
4106,1413,6499,1875,1419,0,0,1415,0,5,2.00047932556074,0,0,0,10,1,103,3,0,0,0,16,8,0,0,0,1369,6,0,44,23,19,24,90,386,489,2,1,4,0,1,8,"41"
4107,558,2592,737,541,0,0,541,0,0,2.32938643702906,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,538,0,0,3,0,0,3,2,4,15,0,0,0,0,0,0,"41"
4108,46,168,69,48,0,0,47,0,1,0.195455655998045,0,0,0,6,9,7,0,0,0,0,15,2,10,0,0,18,5,0,24,12,4,0,0,14,17,1,0,1,0,0,0,"41"
4109,536,2632,967,792,0,0,790,0,2,2.31294900998773,0,0,0,11,2,24,0,0,0,0,11,5,3,0,0,765,6,0,24,9,6,6,55,203,210,0,2,0,0,0,1,"41"
4110,381,1761,545,472,0,0,471,0,1,1.28180756592347,0,0,0,0,1,2,0,1,0,0,5,1,7,0,0,460,2,0,9,4,4,9,36,51,79,2,0,1,0,0,1,"41"
4111,1575,7675,2004,1573,0,0,1572,0,3,1.91183441301943,0,0,2,11,15,133,28,1,1,1,12,5,0,0,1,1425,12,0,154,19,47,13,246,405,433,9,3,0,0,0,2,"41"
4117,688,3300,989,814,0,0,808,0,6,1.12578659843718,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,798,1,0,10,7,28,19,72,83,105,0,6,0,0,0,3,"41"
4118,641,3127,919,822,0,0,813,0,9,1.799317047544,0,2,1,0,0,15,0,3,0,0,1,0,0,0,17,720,16,0,71,34,20,22,62,76,128,8,4,5,0,0,4,"41"
4119,828,3994,983,715,0,0,704,0,11,0.913341168054775,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,659,9,0,32,17,16,3,56,151,170,0,10,1,0,0,0,"41"
4120,461,2113,607,478,0,0,478,0,0,2.47694061560783,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,471,0,0,7,0,2,0,130,86,80,2,0,0,0,0,2,"41"
4121,322,1576,481,439,0,0,436,0,3,2.14932680538556,0,0,0,61,0,172,8,2,0,0,9,0,0,0,0,354,5,0,80,35,14,35,45,105,181,11,3,0,0,0,0,"41"
4122,462,2172,633,570,0,0,570,0,0,2.53119587903548,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,526,3,0,43,24,8,0,2,141,175,0,0,0,0,0,0,"41"
4123,316,1664,519,431,0,0,431,0,0,2.38200508455842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,17,37,164,180,0,0,0,0,0,0,"41"
4124,16,73,20,18,0,0,16,0,2,0.140657966710948,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,9,6,0,0,1,0,0,4,6,6,0,2,0,0,0,0,"41"
4125,444,2208,656,472,0,0,464,0,10,2.60112421470296,0,4,0,66,15,129,2,0,0,8,34,3,22,5,0,411,2,0,55,16,6,14,11,126,131,3,9,1,0,0,18,"41"
