"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"550102",925,3191,1605,1406,608,76,66,8.05297297297297,92,70,1448,3191,3191,3140,3178,3191,3191,3191,3191,3191,3191,3191,426,1354,4,0,2999,2959,1665,3191,3191,3191,3191,3191,1669,280,196,3191,3191,0,0,0,58,55,172,12,0,64,31,268,72,137,17,0,8,0,0,302,65,106,0,302,818,555,37,0,4,0,0,0,"55"
"550103",1420,3840,1099,925,781,55,42,8.05281690140845,58,49,1315,3840,3840,3779,3807,3840,3840,3840,3840,3840,3840,3840,357,1148,139,23,3576,3538,1764,3840,3836,3840,3840,3840,1766,193,141,3840,3840,0,0,0,288,49,524,655,0,12,9,273,0,0,0,0,2,0,0,23,137,386,0,1068,1173,628,61,0,0,0,0,0,"55"
"550104",1556,4448,1990,1544,1125,84,172,8.39460154241645,66,46,1425,4448,4448,4365,4434,4448,4448,4448,4447,4448,4448,4448,391,1362,45,0,4128,4085,2533,4448,4434,4448,4448,4448,2540,289,512,4448,4448,0,0,2,0,0,0,9,0,158,562,27,0,0,3,0,10,0,0,5,56,161,0,501,1676,497,24,0,0,0,0,0,"55"
"550105",909,2683,1281,972,692,56,101,8.49064906490649,31,31,933,2683,2683,2651,2647,2683,2683,2683,2683,2683,2683,2683,332,781,102,0,2440,2408,1501,2683,2683,2683,2683,2683,1515,181,263,2683,2683,0,0,0,0,0,66,46,0,23,23,0,0,0,0,0,0,0,0,0,82,352,3,283,1045,427,0,0,0,0,0,0,"55"
"550106",1213,4070,2278,1977,793,16,7,7.93816982687551,180,151,1605,4070,4070,3989,4029,4070,4070,4070,4066,4070,4070,4070,621,1446,241,8,3918,3885,2026,4070,4033,4070,4070,4070,2031,70,23,4070,4069,0,0,0,309,453,630,11,0,41,49,482,172,150,0,0,0,0,0,229,563,604,0,965,2194,1034,164,0,0,0,0,0,"55"
"550107",923,2692,1752,1453,660,75,22,8.60996749729144,43,19,935,2692,2692,2670,2675,2692,2692,2692,2692,2692,2692,2692,298,787,13,0,2452,2423,1521,2692,2692,2692,2692,2692,1527,245,50,2692,2692,0,0,0,473,0,460,0,0,0,0,422,0,285,0,0,0,0,0,11,48,447,2,292,821,472,381,0,0,0,0,0,"55"
"550108",2236,5880,2274,1737,1614,66,159,7.83497316636852,71,60,1709,5879,5879,5788,5868,5880,5880,5880,5880,5880,5880,5880,434,1632,221,0,5308,5242,3348,5880,5869,5873,5873,5873,3360,196,408,5877,5874,0,0,15,4,0,82,36,0,0,0,7,2,0,0,0,4,0,0,11,105,87,0,341,1668,830,42,4,5,0,0,0,"55"
"550109",1539,3988,2293,1832,1253,75,202,7.53281351526966,66,57,1087,3988,3988,3944,3924,3988,3988,3988,3988,3988,3988,3988,294,974,126,0,3491,3419,2399,3988,3981,3981,3981,3981,2410,225,457,3981,3981,0,0,6,6,6,0,31,0,0,0,3,1,0,0,0,5,0,0,13,74,93,0,264,975,465,126,7,0,0,0,0,"55"
"550116",1757,5460,3299,2795,1383,125,120,8.46784291405805,156,138,2080,5460,5460,5418,5426,5460,5460,5460,5460,5460,5460,5460,696,1745,52,0,5008,4960,3062,5460,5460,5460,5460,5460,3081,384,310,5460,5460,0,0,0,1736,239,978,63,1,26,63,1125,41,186,0,0,3,0,0,178,144,567,18,1525,3262,1744,997,0,0,0,0,0,"55"
"550117",2309,7618,3274,2942,1072,121,83,8.26938068427891,196,146,3851,7618,7618,7236,7509,7618,7618,7618,7592,7618,7618,7618,1228,3605,515,18,7323,7276,3085,7618,7613,7618,7618,7618,3094,494,264,7618,7618,0,0,0,567,699,430,220,70,767,810,1508,0,0,0,15,16,0,0,1162,358,444,0,2782,3291,2010,164,0,2,0,0,0,"55"
"550151",4088,10815,2624,2136,3307,196,430,8.03546966731898,122,114,2976,10815,10815,10625,10713,10815,10815,10815,10811,10815,10815,10815,808,2743,44,19,9591,9392,6924,10815,10798,10813,10813,10813,6939,626,1159,10813,10812,0,0,2,101,194,341,523,0,4,6,407,47,82,11,0,23,0,0,129,476,795,0,3477,1819,1046,144,0,0,0,0,0,"55"
"550202",940,2832,1607,1433,671,91,115,8.4,52,36,1108,2832,2832,2794,2831,2832,2832,2832,2832,2832,2832,2832,324,987,18,0,2588,2540,1461,2832,2832,2832,2832,2832,1466,275,303,2832,2832,0,0,0,3,0,7,2,0,0,0,0,0,0,0,0,77,0,0,60,7,88,24,82,1049,484,0,0,0,0,0,2,"55"
"550203",579,1712,1119,979,487,66,30,8.47150259067358,53,42,586,1712,1712,1703,1712,1712,1712,1712,1712,1712,1712,1712,142,533,0,0,1561,1552,1022,1712,1712,1712,1712,1712,1038,230,101,1712,1712,0,0,0,0,0,25,3,0,792,796,0,0,0,0,0,57,0,0,26,96,229,12,9,518,152,0,0,0,0,0,1,"55"
"550204",915,3712,1804,1711,483,74,18,8.69180327868852,272,212,2369,3712,3712,3595,3540,3712,3712,3712,3712,3712,3712,3712,965,2172,0,0,3591,3582,1425,3712,3712,3712,3712,3712,1438,310,49,3709,3708,0,0,0,116,9,288,24,3,0,0,11,0,3,0,0,400,0,0,803,23,120,2,729,1239,920,127,4,5,0,0,2,"55"
"550205",509,1505,928,860,294,25,28,7.92927308447937,34,29,454,1505,1505,1480,1495,1505,1505,1505,1505,1505,1505,1505,119,425,0,0,1413,1402,664,1505,1483,1499,1499,1499,677,87,92,1505,1505,0,0,0,7,1,291,2,0,0,5,0,3,3,0,0,26,0,0,44,180,105,4,80,380,274,0,6,1,0,0,3,"55"
"550206",547,1662,938,864,340,60,42,8.41499085923217,88,64,719,1662,1662,1637,1659,1662,1662,1662,1662,1662,1662,1662,194,616,3,0,1538,1536,780,1662,1658,1662,1662,1662,790,180,115,1662,1662,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,115,0,0,8,4,77,33,70,1128,469,0,0,0,0,0,0,"55"
"550301",857,2517,1263,1120,423,94,58,9.18319719953326,107,80,1063,2517,2517,2469,2498,2517,2517,2517,2516,2517,2517,2517,319,870,0,0,2386,2356,991,2502,2517,2517,2517,2517,991,276,174,2517,2517,5,0,7,3,44,27,0,5,19,45,68,24,11,2,0,99,0,0,47,7,68,10,211,1653,963,4,0,3,0,0,30,"55"
"550302",723,2050,843,719,403,81,19,8.77455048409405,44,27,748,2050,2050,2022,1998,2050,2050,2050,2050,2050,2050,2050,196,671,10,4,1923,1900,908,2050,2050,2050,2050,2050,917,215,51,2050,2050,0,0,0,0,0,116,37,6,0,0,2,126,13,0,0,42,0,0,154,83,66,10,54,919,578,1,0,0,0,0,8,"55"
"550303",765,1982,1050,881,538,102,40,8.04052287581699,50,43,534,1982,1982,1961,1949,1982,1982,1982,1982,1982,1982,1982,143,469,18,0,1746,1735,1068,1982,1981,1982,1982,1982,1073,281,142,1982,1982,0,0,0,144,7,0,2,8,92,283,75,0,0,0,0,59,0,0,54,13,40,14,32,464,357,0,0,0,0,0,0,"55"
"550304",692,1987,1240,1152,428,36,11,7.97976878612717,51,45,719,1987,1987,1939,1954,1987,1987,1987,1987,1987,1987,1987,177,565,5,0,1854,1839,937,1987,1980,1982,1982,1982,937,101,21,1982,1982,0,0,0,0,7,0,10,2,0,0,17,0,4,0,0,73,0,0,104,22,327,1,11,1255,634,0,5,0,0,0,11,"55"
"550401",1285,3258,1484,1125,1051,83,141,7.69494163424125,39,34,979,3258,3258,3218,1931,3258,3258,3258,3258,3258,3258,3258,327,896,3,4,2755,2696,2058,3258,3255,3258,3258,3258,2072,230,404,3258,3258,0,0,0,1773,2,0,32,3,0,2,11,0,7,6,0,8,0,0,3,68,470,26,859,924,554,37,3,0,0,9,0,"55"
"550402",528,1426,809,573,427,47,47,7.28977272727273,13,9,502,1426,1426,1407,1369,1426,1426,1426,1426,1426,1426,1426,148,442,7,0,1206,1165,928,1426,1426,1426,1426,1426,929,128,121,1426,1426,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,2,4,105,716,233,0,0,0,0,0,0,"55"
"550403",1792,5405,3047,2383,1331,155,152,7.88002232142857,37,18,2113,5405,5405,5353,5340,5405,5405,5405,5405,5405,5405,5405,665,1907,45,0,4957,4880,3097,5405,5404,5405,5405,5405,3121,486,489,5405,5405,0,0,0,3107,1,0,42,0,0,0,3,0,5,10,0,108,0,0,3,11,610,21,522,3115,1516,7,0,0,0,4,4,"55"
"550404",1216,3693,2557,2138,879,83,139,7.53700657894737,18,14,1280,3693,3693,3673,2594,3693,3693,3693,3693,3693,3693,3693,390,1246,4,6,3377,3340,2080,3693,3690,3693,3693,3693,2100,266,400,3693,3693,0,0,0,1468,0,0,0,2,0,0,0,0,0,0,0,56,0,0,3,20,403,215,448,1917,882,0,0,0,0,0,0,"55"
"550405",1417,3905,1865,1653,686,74,96,7.57657021877205,88,61,1622,3905,3905,3481,1972,3905,3905,3905,3905,3905,3905,3905,553,1380,29,12,3666,3612,1616,3905,3903,3905,3905,3905,1624,240,243,3905,3905,0,0,0,1949,5,67,8,17,6,10,52,5,4,16,0,142,0,0,95,14,553,66,1680,1435,719,0,0,0,0,0,39,"55"
