"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
4801,37791,102872,33323,24230,16685,921,1275,8.52927945807203,1153,781,42429,102872,102872,97781,102297,102872,102872,102872,102871,102872,102872,102872,12889,39392,1677,120,96687,95318,43645,102724,102521,102872,102872,102867,43763,3547,4192,102872,102872,0,11,0,61,49,33,35,1,1,0,435,0,4,6,0,49,13,4,89,364,325,3,0,26211,24992,0,0,0,0,0,0,"48"
4802,12491,39523,17331,12538,5590,481,313,8.71371387398927,889,593,19359,39523,39523,38242,39424,39523,39523,39523,39523,39523,39523,39523,6659,17592,432,21,37795,37481,16145,39298,39471,39523,39523,39523,16228,1794,1089,39523,39523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,4,0,8873,10080,0,0,5,0,0,0,"48"
4803,12914,38859,12418,9609,6847,376,615,8.33668886479789,835,549,18447,38859,38859,37689,38674,38859,38859,38859,38856,38859,38859,38859,5549,16807,375,85,36243,35881,17713,38859,38818,38859,38859,38859,17816,1365,1876,38859,38859,0,10,0,121,151,357,55,65,54,50,172,56,48,23,0,3077,23,0,249,82,491,505,4146,13940,10325,78,1,0,0,2,50,"48"
4804,8410,26448,10015,7269,4425,395,637,8.26195005945303,715,453,12971,26448,26448,25560,26368,26448,26448,26448,26448,26448,26448,26448,4027,11572,146,17,25070,24804,12194,26447,26432,26448,26448,26446,12269,1398,2138,26448,26448,7,0,0,1,0,0,0,7,0,0,0,0,0,0,0,2220,0,0,47,131,102,559,2326,7479,7569,0,0,0,0,0,0,"48"
4805,19064,52570,19865,13792,10273,723,854,7.99664288711708,1204,798,21540,52570,52570,51057,52079,52570,52570,52570,52561,52570,52570,52570,6817,19905,538,36,48691,47891,25258,52550,52503,52570,52570,52570,25423,2495,2640,52570,52570,0,0,0,227,1,1008,0,14,0,116,399,4,0,1,0,1108,0,0,0,56,217,64,496,17984,17695,0,0,0,0,0,0,"48"
4806,10468,33251,14177,10483,6295,690,780,8.55320978219335,733,468,14158,33251,33251,32602,33146,33251,33251,33251,33251,33251,33251,33251,4586,13121,454,10,31556,31207,17063,33251,33213,33251,33251,33251,17206,2727,2803,33251,33251,0,6,0,166,0,120,0,35,0,4,361,3,49,14,0,47,27,0,0,7,0,115,0,7152,8249,0,0,0,0,0,0,"48"
4807,16613,52047,21696,16034,8089,1193,811,8.19081442244026,903,600,23777,52047,52047,51028,51867,52047,52047,52047,52047,52047,52047,52047,7006,21847,787,15,49598,49077,23175,51837,51978,52047,52047,52047,23364,4168,2841,52047,52047,0,6,0,54,110,152,28,73,0,0,394,48,167,18,0,3769,0,0,210,294,274,182,659,16301,17980,132,6,13,0,11,101,"48"
4808,15661,48934,16189,12110,8359,590,504,8.42909137347551,506,374,22348,48934,48934,47546,48803,48934,48934,48934,48934,48934,48934,48934,6939,20497,456,0,46273,45749,22241,48362,48881,48934,48934,48933,22393,2153,1805,48934,48934,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,949,0,0,0,0,10,2,0,16005,13469,0,10,15,0,0,0,"48"
4809,11555,39112,17115,12130,6325,370,921,8.44240588489831,674,419,19128,39108,39108,38184,39043,39112,39112,39112,39112,39112,39112,39112,6031,17567,468,67,37417,37055,18673,39112,39077,39112,39112,39112,18721,1473,3212,39112,39112,0,0,4,4755,13,0,9,31,0,0,7,26,0,10,0,18,0,0,0,6,77,106,0,14705,13965,0,0,0,0,0,0,"48"
4810,13074,42171,18557,14862,5972,478,647,8.28491662842282,1108,785,21574,42171,42171,40540,41645,42171,42171,42171,42167,42171,42171,42171,6262,19992,592,2,40402,40093,16296,42171,42146,42171,42171,42171,16375,1701,2106,42171,42171,0,0,0,1951,367,3409,23,71,72,29,4567,14,635,15,4,3242,47,0,153,93,116,65,3389,13898,14583,208,0,5,0,2,353,"48"
4811,5367,17651,7230,5664,2740,141,138,8.34674864915223,295,229,8566,17651,17651,17099,17505,17651,17651,17651,17651,17651,17651,17651,2809,7816,84,66,16974,16828,7659,17628,17623,17651,17651,17651,7745,558,442,17651,17651,0,5,0,3,1,24,20,28,0,0,31,6,38,5,0,5,3,0,0,18,26,16,470,4328,4439,5,0,0,0,16,19,"48"
4812,3423,11789,4579,3749,1465,198,182,8.21735319894829,225,139,6016,11789,11789,11417,11727,11789,11789,11789,11788,11789,11789,11789,1757,5438,308,0,11408,11338,4454,11742,11784,11789,11789,11789,4483,721,606,11789,11789,0,5,0,239,0,3,5,13,0,0,0,0,0,0,0,8,0,0,83,26,0,21,1,3651,4527,0,0,0,0,0,0,"48"
