"village_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"8401020501",5,18,6,6,0,0,0,6,0,1.19521912350598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,"84"
"8401020601",12,60,11,10,8,0,0,4,0,4.78468899521531,0,0,0,0,0,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,1,0,"84"
"8401020701",16,70,24,20,0,0,0,20,0,3.33889816360601,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,7,0,0,0,0,0,0,"84"
"8401020801",16,70,8,8,0,0,1,7,0,1.58102766798419,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,4,4,1,5,0,0,0,0,0,0,"84"
"8401030101",13,45,5,5,0,0,1,4,0,0.511770726714432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,"84"
"8401030201",29,93,14,13,1,0,2,10,0,1.71277997364954,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,6,2,1,0,0,0,0,0,0,"84"
"8401030301",11,27,1,1,0,0,1,0,0,0.110497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"84"
"8401030401",15,51,6,4,0,0,4,0,0,0.401203610832498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"84"
"8401030501",30,110,11,8,0,0,6,2,0,0.691443388072602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,"84"
"8401030601",23,97,3,3,0,0,1,2,0,0.424328147100424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,"84"
