"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"860102",1180,3420,823,664,663,59,200,7.90762711864407,51,28,1309,3420,3420,3324,3395,3420,3420,3420,3419,3420,3420,3420,423,1243,91,0,3174,3130,1566,3420,3419,3420,3420,3420,1574,193,513,3420,3420,0,20,0,0,0,2924,84,1,0,0,0,59,246,0,0,4,5,0,38,340,61,0,420,713,1077,1,0,0,0,1,0,"86"
"860103",2085,5270,946,750,1159,41,71,7.98369304556355,47,33,1609,5270,5270,5160,5258,5270,5270,5270,5270,5270,5270,5270,462,1431,72,17,4801,4742,2688,5270,5265,5270,5270,5270,2706,151,204,5270,5270,0,10,0,0,54,454,9,0,0,0,78,72,52,0,0,359,0,4,2,267,178,0,1394,905,1266,272,6,0,0,100,50,"86"
"860104",1625,4308,789,527,1032,63,143,7.63138461538461,52,45,1328,4308,4308,4203,4189,4308,4308,4308,4308,4308,4308,4308,382,1184,53,0,3895,3869,2207,4308,4308,4308,4308,4308,2221,180,348,4308,4308,0,17,0,3186,4,3143,17,0,4,0,94,347,11,5,0,6,0,0,2,19,0,0,892,1034,1580,254,2,0,0,0,0,"86"
"860105",825,2519,366,272,552,16,11,8.77818181818182,24,14,935,2519,2519,2453,2502,2519,2519,2519,2516,2519,2519,2519,209,869,68,14,2357,2341,1412,2519,2519,2519,2519,2519,1412,57,34,2519,2519,0,0,0,0,0,23,4,0,0,0,13,0,15,0,0,200,0,0,2,44,9,0,508,144,233,8,1,0,0,0,4,"86"
"860106",1321,3882,517,387,780,6,7,8.00075700227101,4,4,1405,3882,3882,3778,3875,3882,3882,3882,3882,3882,3882,3882,415,1311,28,3,3660,3635,2021,3882,3882,3882,3882,3882,2021,25,13,3882,3882,0,0,0,0,2,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3398,0,0,0,0,0,0,0,0,"86"
"860107",1254,3677,483,365,845,60,73,8.06140350877193,25,19,1157,3677,3677,3627,3604,3677,3677,3677,3677,3677,3677,3677,370,1101,34,5,3369,3345,2011,3677,3634,3677,3677,3677,2030,206,178,3677,3677,0,2,0,0,0,98,8,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,1543,447,694,98,0,0,0,8,0,"86"
"860108",1874,5403,835,565,1174,88,140,8.11579509071505,46,24,2087,5403,5403,5290,5337,5403,5403,5403,5403,5403,5403,5403,574,1892,64,23,4971,4910,2751,5389,5366,5403,5403,5403,2756,315,409,5403,5403,0,0,0,0,0,142,8,0,0,0,0,0,1,0,0,17,0,0,5,3,0,0,1188,430,659,0,0,0,0,0,0,"86"
"860109",1416,4073,628,440,834,46,60,7.27401129943503,116,72,1589,4073,4073,4001,4073,4073,4073,4073,4073,4073,4073,4073,595,1334,2,0,3814,3783,2010,4064,4069,4073,4073,4073,2036,159,201,4073,4073,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,889,1113,1479,0,0,0,0,0,0,"86"
"860110",1822,4951,697,487,1006,53,151,7.91053787047201,39,30,1808,4951,4951,4783,4912,4951,4951,4951,4951,4951,4951,4951,582,1647,36,0,4590,4533,2423,4951,4951,4951,4951,4951,2429,190,410,4951,4951,0,7,0,2367,6,2125,2,0,0,0,12,0,9,4,0,129,4,0,2,4,44,0,2359,648,717,0,0,0,0,0,4,"86"
"860111",1473,4365,484,398,812,86,318,7.98302783435166,99,29,1979,4365,4365,4227,4357,4365,4365,4365,4365,4365,4365,4365,659,1640,53,0,4058,4008,1882,4361,4365,4365,4365,4365,1898,281,833,4365,4365,0,0,0,0,0,3992,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,6,336,1215,2004,0,0,0,4,0,0,"86"
"860112",2040,6013,488,405,1000,78,149,7.76274509803922,70,21,2560,6013,6013,5736,6005,6013,6013,6013,6013,6013,6013,6013,815,2309,115,0,5616,5567,2330,6010,6009,6013,6013,6013,2340,264,419,6013,6013,0,0,0,0,0,5166,11,0,0,0,0,0,0,0,0,7,0,0,14,3,5,0,682,1546,2733,0,5,2,5,0,0,"86"
"860113",893,2463,269,209,392,61,0,7.53863381858903,6,0,886,2463,2463,2367,2435,2463,2463,2463,2463,2463,2463,2463,305,803,59,0,2333,2310,1016,2463,2460,2463,2463,2463,1026,184,0,2463,2463,0,0,0,0,0,40,0,0,0,0,0,445,0,2,0,13,0,0,0,0,0,0,8,816,1012,0,0,0,0,0,0,"86"
"860114",1712,4769,587,415,1048,67,88,8.80315420560748,78,57,1727,4769,4769,4650,4753,4769,4769,4769,4769,4769,4769,4769,376,1623,3,4,4363,4303,2364,4769,4769,4769,4769,4769,2367,210,250,4769,4769,0,0,0,2,2,242,4,6,0,3,12,12,1,2,0,0,0,0,10,7,1,0,947,628,1067,0,0,0,0,0,0,"86"
"860115",1527,4497,508,382,968,65,321,7.99803536345776,61,42,1847,4497,4497,4360,4441,4497,4497,4497,4497,4497,4497,4497,649,1613,37,5,4090,4059,2174,4497,4494,4497,4497,4497,2187,219,836,4497,4497,0,5,0,0,28,3131,4,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,106,1430,1982,0,0,0,0,0,0,"86"
"860116",800,2086,392,292,408,29,91,7.62875,8,0,620,2086,2086,1987,2053,2086,2086,2086,2086,2086,2086,2086,146,579,0,0,1917,1896,894,2086,2086,2086,2086,2086,894,84,229,2086,2086,0,0,0,281,111,740,26,59,23,71,601,12,81,3,10,0,0,0,8,241,102,0,1133,533,834,148,7,0,0,0,9,"86"
"860117",811,2250,132,109,420,7,13,9.08631319358816,31,16,895,2250,2250,2168,2241,2250,2250,2250,2250,2250,2250,2250,316,781,0,0,2081,2061,1020,2250,2245,2250,2250,2250,1026,22,41,2250,2250,0,0,0,2,2,2,0,0,0,2,4,8,5,1,0,0,0,0,0,17,0,0,278,495,648,0,0,0,0,0,0,"86"
