"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"420102",4810,10310,2568,1971,1935,8,10,9.96278586278586,0,0,3030,10310,10310,9507,10268,10310,10310,10310,10310,10310,10310,10310,950,2705,4,0,9509,9357,4384,10310,10310,10310,10310,10307,4386,21,33,10310,10310,0,0,0,7,11,0,0,3,4,3,12,6,24,3,0,26,0,0,0,12,0,0,0,0,234,0,0,0,0,0,7,"42"
"420103",1604,4141,1856,1386,1041,50,30,8.43890274314214,28,16,1182,4141,4141,4000,4078,4141,4141,4141,4141,4141,4141,4141,372,1072,82,0,3773,3731,2481,4141,4141,4141,4141,4141,2481,174,90,4141,4141,0,0,0,0,0,312,2,0,0,6,7,10,347,0,0,327,0,0,96,180,579,1,6,208,135,70,0,0,0,3,14,"42"
"420104",1788,4700,2469,2081,810,65,36,8.02125279642058,3,0,1734,4700,4700,4544,4684,4700,4700,4700,4700,4700,4700,4700,496,1635,0,0,4449,4440,2099,4700,4679,4700,4700,4700,2103,258,144,4700,4700,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,319,0,0,27,0,2,0,595,1068,1483,17,0,0,0,0,0,"42"
"420105",1084,3234,1242,967,540,76,43,8.38560885608856,0,1,1316,3234,3234,3129,3234,3234,3234,3234,3234,3234,3234,3234,376,1178,14,0,3107,3099,1489,3234,3234,3234,3234,3234,1499,270,154,3234,3234,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,912,818,0,0,0,0,0,4,"42"
"420106",908,2865,1116,869,488,31,36,8.00660792951542,0,0,1285,2865,2865,2778,2865,2865,2865,2865,2865,2865,2865,2865,368,1207,0,0,2762,2744,1391,2865,2865,2865,2865,2865,1393,113,142,2865,2865,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,98,66,0,0,"42"
"420107",3204,9249,2752,1971,1982,108,135,6.4956304619226,126,56,2859,9249,9249,8996,9131,9249,9249,9249,9249,9249,9249,9249,755,2648,41,0,8744,8670,5074,9249,9238,9249,9249,9249,5074,429,536,9249,9249,0,0,0,7,2,0,49,11,0,3,21,3,10,0,0,377,5,0,66,180,140,39,3495,2347,2026,20,4,0,0,5,2,"42"
"420108",2368,7058,2895,2031,1554,64,17,8.42736486486486,85,41,2342,7058,7058,6834,6975,7058,7058,7058,7058,7058,7058,7058,691,2116,33,0,6683,6623,3970,7058,7053,7058,7058,7058,3992,250,72,7058,7058,0,0,0,0,2,238,3,8,3,0,5,5,2,0,0,472,4,0,30,251,369,0,69,1994,2060,0,0,0,0,0,8,"42"
"420109",2426,7203,3123,2256,1398,95,85,8.71269579554823,122,97,3156,7203,7203,6991,7161,7203,7203,7203,7203,7203,7203,7203,876,2861,32,0,6774,6714,3711,7203,7175,7203,7203,7203,3717,366,298,7203,7203,5,5,0,23,33,0,7,20,0,2,47,2,10,7,0,67,0,0,0,8,34,0,627,730,949,0,0,0,0,0,1016,"42"
"420110",2265,8656,3508,2737,1741,150,130,8.65386313465784,238,159,3986,8656,8656,8535,8621,8656,8656,8656,8651,8656,8656,8656,1283,3499,117,0,8457,8418,5104,8656,8619,8656,8656,8656,5123,607,498,8656,8656,4,0,0,68,688,103,74,15,20,20,247,92,257,23,9,602,12,0,242,307,715,0,940,3736,4280,144,2,4,0,28,1476,"42"
"420111",1725,5055,2182,1596,1148,115,153,8.85855072463768,56,19,1549,5055,5055,4966,4978,5055,5055,5055,5055,5055,5055,5055,462,1369,5,4,4768,4728,2895,5055,5050,5055,5055,5055,2907,464,543,5055,5055,0,0,0,7,4,28,10,0,0,0,14,0,4,1,0,337,0,0,0,3,1,0,206,476,477,0,0,0,0,9,8,"42"
"420112",1714,4690,2250,1801,904,50,57,8.34772462077013,12,12,1874,4690,4690,4582,4667,4690,4690,4690,4690,4690,4690,4690,497,1725,9,8,4414,4374,2339,4690,4690,4690,4690,4690,2372,191,188,4690,4690,0,0,0,0,36,119,9,0,0,0,2,0,4,0,2,404,6,0,13,26,140,0,233,528,521,0,5,0,0,0,0,"42"
"420113",2369,4986,2112,1638,1018,118,187,7.64584212747995,4,0,1306,4986,4986,4391,4654,4986,4986,4986,4986,4986,4986,4986,333,1262,7,5,4542,4505,2395,4986,4975,4986,4986,4986,2422,450,555,4986,4986,0,0,0,13,56,0,87,5,1,0,678,37,44,4,0,262,0,0,47,21,3,0,753,941,852,55,7,0,0,0,13,"42"
"420114",632,1858,931,797,314,62,6,8,0,0,395,1858,1858,1798,1858,1858,1858,1858,1858,1858,1858,1858,67,424,0,0,1827,1821,760,1858,1858,1858,1858,1858,791,181,17,1858,1858,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,94,0,0,0,0,0,0,4,0,0,0,0,153,17,0,0,"42"
"420151",6506,13566,2610,2088,3162,72,101,8.17722102674454,20,14,2939,13560,13560,12612,13493,13565,13565,13565,13557,13565,13565,13565,980,2737,5,12,12127,11884,6567,13566,13565,13565,13565,13565,6580,241,346,13565,13564,0,0,5,26,178,130,401,4232,14,14,546,25,216,16,27,517,0,4,5,104,127,0,1405,411,287,84,657,146,148,41,254,"42"
"420201",2519,7282,2445,1970,1154,48,159,8.75863437872171,57,42,2994,7282,7282,7042,7249,7282,7282,7282,7282,7282,7282,7282,957,2790,0,0,6884,6847,3111,7282,7259,7275,7275,7275,3122,164,449,7273,7273,0,0,4,0,1,0,0,0,0,2,17,6,4,6,0,582,0,0,0,2,6,93,1291,1122,1264,0,6,0,2,0,23,"42"
"420202",2357,8011,2685,2262,1214,109,77,8.39117522274077,168,109,3991,8011,8011,7773,7899,8011,8011,8011,8011,8011,8011,8009,1262,3481,133,5,7753,7705,3575,8011,7941,7995,7995,7995,3589,427,302,7995,7995,0,4,6,4,4,13,73,0,0,0,49,0,20,2,0,741,21,0,57,145,127,33,2096,1510,2011,2,0,0,0,3,54,"42"
"420203",855,2810,663,550,470,40,71,7.82573099415205,41,24,1338,2810,2810,2738,2777,2810,2810,2810,2810,2810,2810,2810,393,1214,5,0,2676,2638,1339,2810,2805,2805,2805,2805,1344,165,233,2805,2805,0,0,0,0,0,0,14,1,0,0,3,265,0,0,0,290,0,0,0,43,88,15,327,716,669,0,0,10,0,0,0,"42"
"420204",702,2686,860,601,442,35,64,8.59116809116809,59,44,1278,2686,2686,2638,2672,2686,2686,2686,2686,2686,2686,2686,425,1101,3,0,2611,2597,1430,2686,2686,2686,2686,2686,1435,134,251,2686,2686,0,0,0,4,0,37,6,0,0,0,9,0,0,0,0,158,0,0,168,46,25,25,428,345,350,0,7,0,0,0,0,"42"
"420301",3466,5922,1723,1217,1561,8,19,9.02596653202539,16,13,717,5922,5922,5450,5921,5922,5922,5922,5922,5922,5922,5922,231,605,0,0,5026,4974,2700,5922,5922,5922,5922,5922,2700,26,59,5922,5922,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42"
"420302",2267,6902,3354,2565,1390,107,194,8.13365681517424,21,4,2592,6902,6902,6737,6876,6902,6902,6902,6902,6902,6902,6902,671,2438,41,0,6509,6424,3639,6902,6892,6902,6902,6902,3645,387,638,6902,6902,0,0,0,59,87,600,5,7,3,1,149,12,40,5,5,482,0,0,426,44,56,0,373,1497,1552,403,2,8,0,2,4,"42"
"420303",2950,9250,4206,2872,2058,62,75,8.95864406779661,22,22,3590,9250,9250,9070,5494,9250,9250,9250,9250,9250,9250,9250,1119,3212,119,0,8686,8579,5512,9250,9247,9250,9250,9250,5516,221,258,9250,9250,0,0,0,0,3,0,14,0,0,0,2,0,0,0,0,711,6,0,0,0,6,0,201,67,62,3,0,0,0,0,2,"42"
"420304",1657,5672,3011,2176,1197,80,131,7.59625829812915,171,126,2748,5672,5672,5544,5612,5672,5672,5672,5672,5672,5672,5672,848,2427,24,9,5319,5281,3243,5672,5663,5672,5672,5672,3248,292,426,5672,5672,0,6,0,13,14,0,14,2,568,514,1220,42,5,5,0,394,9,0,8,48,399,0,473,1782,1897,0,0,0,0,12,10,"42"
"420305",1511,4972,2434,1782,807,43,50,8.76307081403044,10,10,2406,4972,4972,4807,4949,4972,4972,4972,4972,4972,4972,4972,737,2236,0,0,4790,4738,2554,4972,4962,4966,4966,4966,2563,151,201,4966,4966,0,0,0,31,58,0,15,22,3,7,69,14,35,3,0,551,0,0,1102,18,22,0,82,424,585,8,3,0,0,6,21,"42"
"420306",1978,5124,2196,1495,1044,79,278,9.23104145601618,48,26,1973,5124,5124,4866,5108,5124,5124,5124,5124,5124,5124,5124,511,1798,3,0,4647,4543,2321,5124,5015,5124,5124,5124,2337,266,804,5124,5124,0,0,0,0,0,0,1,4,0,0,0,0,5,0,0,383,0,0,0,0,0,0,178,0,0,0,0,0,0,0,2,"42"
"420307",1015,3546,1795,1230,712,100,166,8.15467980295566,44,41,1487,3546,3546,3488,3521,3546,3546,3546,3546,3546,3546,3546,366,1348,20,0,3422,3398,2146,3546,3546,3546,3546,3546,2157,357,593,3546,3546,0,0,0,0,0,4,5,0,0,0,6,0,4,0,0,281,0,0,5,5,0,0,24,15,27,0,0,0,0,0,0,"42"
"420308",583,2136,1050,856,295,13,20,8.99313893653516,30,26,1095,2136,2136,2052,2136,2136,2136,2136,2136,2136,2136,2136,276,1057,0,0,2057,2049,913,2136,2136,2136,2136,2136,916,63,79,2136,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42"
"420401",2167,6282,2331,1780,989,57,115,7.70650669127826,148,98,2369,6282,6282,6063,6146,6282,6282,6282,6282,6282,6282,6282,725,2060,59,10,6054,6008,2683,6282,6245,6282,6282,6282,2693,188,382,6282,6282,0,6,0,561,140,242,46,18,1,1,660,85,141,4,0,538,0,0,16,45,126,76,1103,1540,1163,14,5,0,5,0,26,"42"
"420402",2543,7908,3990,3227,1218,151,103,8.95241840346048,363,273,3617,7908,7908,7558,7894,7908,7908,7908,7908,7908,7908,7908,940,3130,55,0,7574,7507,3072,7908,7865,7908,7908,7908,3081,487,335,7908,7908,0,0,0,268,62,76,6,0,0,0,5,4,1,5,0,487,5,0,10,0,0,23,2133,823,952,0,0,0,0,0,7,"42"
"420403",963,3400,1417,1166,466,28,44,9.16822429906542,3,3,1657,3400,3400,3316,3349,3400,3400,3400,3395,3400,3400,3400,527,1382,0,0,3312,3297,1427,3400,3398,3400,3400,3400,1430,117,139,3400,3400,0,0,0,23,0,0,2,0,0,4,5,0,2,0,0,326,0,0,0,0,17,10,893,111,66,0,0,0,0,0,0,"42"
"420404",1270,3200,1512,1308,558,13,0,8.34094488188976,15,15,1350,3200,3200,3024,3151,3200,3200,3200,3200,3200,3200,3200,460,1238,0,0,2918,2899,1310,3200,3200,3200,3200,3200,1310,45,0,3200,3200,0,0,0,10,2,0,58,0,0,0,5,0,4,6,0,281,0,0,0,0,0,0,122,13,45,0,0,2,0,0,0,"42"
"420405",1644,4773,2047,1671,698,48,68,8.2816301703163,13,13,2185,4773,4773,4550,4761,4773,4773,4773,4773,4773,4773,4773,676,1929,71,0,4528,4484,1899,4773,4765,4773,4773,4773,1912,189,228,4773,4773,0,0,4,9,0,1853,0,0,0,0,3,0,0,0,17,513,4,0,17,0,19,0,103,188,47,0,0,0,0,1,0,"42"
"420406",1016,3598,1820,1571,504,28,9,9.19881889763779,21,18,1728,3598,3598,3479,3595,3598,3598,3598,3598,3598,3598,3598,545,1748,53,0,3481,3466,1471,3598,3598,3598,3598,3598,1484,82,27,3598,3598,0,0,0,4,0,0,0,0,6,0,25,0,5,4,0,371,0,0,0,2,0,16,268,0,0,0,0,0,0,4,0,"42"
"420501",2040,5312,1938,1503,1276,76,167,8.47990196078431,69,42,1812,5312,5312,5172,5254,5312,5312,5312,5312,5312,5312,5312,585,1600,11,4,4776,4709,2871,5312,5290,5312,5312,5312,2881,244,477,5312,5312,0,0,0,2,7,13,19,2,4,0,71,0,53,5,0,290,0,0,5,46,96,7,610,3238,894,27,0,0,0,5,8,"42"
"420502",636,2247,1266,992,443,38,88,8.0062893081761,82,68,1138,2247,2247,2185,2216,2247,2247,2247,2247,2247,2247,2247,361,929,20,9,2141,2113,1222,2247,2247,2247,2247,2247,1222,141,258,2247,2247,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,142,0,0,2,0,9,24,3,1736,964,0,0,0,0,0,0,"42"
"420503",884,2934,1590,1226,721,73,29,8.01357466063348,44,40,1299,2934,2934,2883,2927,2934,2934,2934,2934,2934,2934,2934,449,1077,31,0,2682,2656,1739,2934,2934,2934,2934,2934,1744,252,75,2934,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,52,19,887,235,0,0,2,0,0,0,"42"
