"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
6701,58377,155310,50680,39530,28446,2243,2525,8.60513558421981,925,637,52925,155310,155310,147501,148012,155310,155310,155310,155310,155310,155306,155305,16711,48149,549,136,146693,145073,74122,155310,155070,155262,155256,155256,74420,7942,7856,155247,155246,0,0,8,54,317,911,381,52,0,0,479,306,146,47,10,24,18,0,74,472,2293,201,8991,17690,18100,274,47,10,8,544,237,"67"
6702,20158,53944,17678,14753,10556,593,900,8.18354995535271,272,181,19470,53944,53944,51590,53557,53944,53944,53944,53943,53944,53944,53944,5926,18868,484,115,49902,49418,25049,53937,53899,53944,53944,53944,25200,2167,2853,53944,53943,0,0,0,1,23,21,106,14,1,14,238,47,186,8,0,63,11,0,48,139,41,10,1,5265,5684,180,6,0,0,59,46,"67"
6703,38189,132296,45915,37802,23938,1764,3668,8.31097960145592,2253,1431,58210,132293,132293,129326,131798,132296,132296,132296,132296,132296,132296,132296,18113,52450,619,22,127284,126509,71872,132270,132211,132296,132296,132294,72135,7219,12751,132296,132296,0,0,3,58,43,96,1386,81,10,19,425,130,158,12,6,62,0,0,13,274,2294,80,6596,22421,23187,253,11,4,0,5,87,"67"
6704,14757,53994,22853,18144,11014,831,1161,7.75428610151115,719,555,25015,53994,53994,52758,52838,53994,53994,53994,53993,53994,53994,53994,7983,23102,784,60,51632,51265,31421,53335,53921,53974,53974,53973,31569,3414,4086,53994,53994,0,0,0,231,168,1446,2356,285,389,434,521,271,132,6,6,3157,38,0,837,280,2573,1118,8253,11263,13060,846,34,16,0,15,780,"67"
6705,29200,92889,29784,24760,17044,850,2570,8.32828767123288,778,603,40318,92889,92889,90424,92377,92889,92889,92889,92882,92889,92889,92889,13351,36395,652,224,87523,86695,45760,92889,92780,92888,92888,92888,45919,3174,7989,92888,92889,0,18,14,243,869,1875,1006,50,83,65,1716,861,316,37,27,1020,51,0,567,1035,3002,256,7308,23377,24858,753,20,6,25,723,484,"67"
6706,16623,52162,12900,10993,8691,908,1062,8.44745232509174,577,415,23054,52162,52162,50781,51904,52162,52162,52162,52160,52162,52162,52162,7432,21077,159,59,49777,49408,24859,52162,52043,52162,52162,52162,25015,3499,3693,52162,52162,0,6,0,404,567,648,2771,59,22,176,5530,809,379,44,3,248,7,0,272,650,736,0,3093,12991,13703,168,0,0,0,44,191,"67"
6707,23627,72153,22367,18633,14599,1018,1510,8.05100097346256,1108,777,31311,72153,72153,70610,71347,72153,72153,72153,72149,72153,72153,72153,9412,28734,764,61,66757,65769,37431,71995,72044,72153,72153,72153,37635,3598,4312,72153,72153,0,0,0,3,0,10910,165,10,0,0,462,165,13,23,0,47,20,0,233,123,3900,224,1281,16769,15452,147,0,4,0,4,10,"67"
6708,16316,50535,11875,10322,8820,521,1659,8.04167688158863,604,387,21520,50535,50535,48870,50304,50535,50535,50535,50535,50535,50535,50535,6930,19473,380,30,47810,47448,23642,50535,50492,50535,50535,50534,23733,1876,5003,50535,50535,4,3,0,720,840,435,252,39,16,7,818,331,93,9,5,26,26,0,296,161,606,33,1974,7758,8511,295,0,0,0,132,231,"67"
6709,4644,14771,5912,5450,1932,167,290,8.09991386735573,252,145,7409,14771,14771,14171,14698,14771,14771,14771,14763,14771,14771,14771,2405,6590,146,18,14194,14118,5538,14771,14734,14771,14771,14771,5553,581,908,14771,14771,7,7,0,292,369,1104,75,14771,0,0,640,10,137,0,0,13,0,0,213,24,234,89,334,6457,6946,130,0,3,0,0,0,"67"
6710,7648,20761,9753,7562,4774,328,644,7.87369246861925,514,348,9261,20761,20761,20348,20164,20761,20761,20761,20751,20753,20748,20748,2910,8400,300,24,18409,17953,10688,20679,20681,20730,20730,20730,10727,1084,1676,20730,20733,14,14,0,405,265,902,199,43,9,3,708,27,566,12,13,1582,23,0,371,768,1018,121,506,5933,5813,390,17,3,1,58,632,"67"
6711,9321,28693,6331,5621,3526,226,219,8.11876408110718,264,194,15425,28693,28693,27003,28060,28693,28693,28693,28693,28693,28693,28693,6192,13900,676,41,27565,27442,11185,28660,28684,28693,28693,28693,11211,1032,793,28693,28693,8,0,29,210,660,396,117,188,92,54,1117,224,237,33,0,1572,8,0,1491,429,714,0,2125,5418,6557,239,14,5,1,120,382,"67"
