"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
11,21201,55143,7661,6343,0,1832,1071,3947,0,1.16779801126374,0,8,0,877,418,307,250,228,31,16,1776,489,609,112,14,995,7,0,62,797,3235,255,2237,814,882,80,11,9,1,245,356
12,6879,24197,3774,3124,0,273,464,2548,0,1.00339819234154,0,0,0,56,94,236,243,2,0,3,271,34,57,5,1,436,3,0,27,464,2222,44,1142,345,466,96,4,3,0,101,40
13,12245,41136,6589,5405,0,1111,1660,3057,0,1.25233146815881,0,0,0,364,428,221,179,175,19,22,1049,72,415,82,4,1585,3,0,73,675,2280,568,2177,889,875,108,4,1,1,69,186
14,11472,43045,10813,8933,0,966,1835,6544,0,1.79885016965535,0,0,3,11,96,268,199,99,65,10,825,327,85,6,0,1658,19,0,164,1422,5668,28,2563,2687,1759,227,9,2,0,106,43
15,7177,24136,6380,5304,0,886,590,4138,0,2.66804831058819,0,1,0,146,50,290,111,63,2,0,850,45,126,6,0,470,3,0,117,750,2716,1063,1759,1085,1228,99,0,2,0,14,11
16,16619,59408,15188,12841,0,2843,4372,6742,0,2.78938119225898,0,31,15,752,847,3930,452,212,25,41,2657,139,664,16,19,3480,67,1,844,1613,5388,242,3275,3477,3871,598,57,17,17,224,410
17,2983,10548,3057,2438,0,118,721,1700,0,1.73270317330585,0,0,0,55,20,231,46,4,0,0,116,5,9,1,0,656,4,0,61,314,1481,68,337,471,485,62,0,1,0,6,6
18,4988,15056,4857,3827,0,591,397,2983,0,1.59283121899244,0,1,1,1,1,57,37,102,223,107,219,71,85,1,2,272,8,0,118,202,2236,642,775,753,940,4,6,0,0,10,0
19,10251,39417,7792,6374,0,1300,1969,3591,0,1.61208329012694,0,6,0,199,281,566,286,147,48,17,1212,281,612,14,9,1757,7,0,211,921,2767,240,1770,1514,1408,254,13,8,2,68,139
20,11727,42796,6396,5364,0,524,1985,3154,0,0.92120787457559,0,1,0,42,137,171,239,106,38,19,437,143,218,15,5,1725,10,1,254,620,2663,112,1470,864,891,178,14,0,0,262,51
21,6397,21702,3236,2710,0,601,784,1587,0,0.7678881093518,0,0,1,54,82,408,140,30,46,107,493,32,182,3,0,705,0,0,80,420,1317,20,631,666,704,189,3,0,0,36,62
22,8580,31274,5035,4400,0,1225,1587,2096,0,1.5877483563196,1,6,0,158,269,558,238,131,70,80,1107,133,354,13,6,1239,3,0,354,501,1354,482,1369,1251,1352,211,13,1,6,178,162
23,3221,11072,1988,1792,0,192,638,1048,0,1.45386100699346,0,1,0,5,7,28,71,75,5,3,119,12,24,1,3,573,5,0,59,313,820,26,345,419,416,55,18,8,1,21,108
24,9150,36780,6262,5367,0,958,1377,3485,0,1.23782242887191,0,1,1,485,215,615,172,110,54,37,846,270,330,2,6,1118,19,0,250,815,2781,276,1061,1206,1502,133,14,5,2,85,79
25,9491,38257,8062,6419,0,1571,3252,2046,0,1.9463960289761,0,4,15,244,239,317,117,182,36,56,1427,171,210,53,6,3016,7,0,236,769,1490,32,1371,1765,1711,91,43,6,18,58,138
26,3791,13626,2822,2326,0,483,654,1321,0,1.39442589339776,0,0,0,8,147,117,44,64,4,2,443,66,26,4,5,567,1,0,87,253,1100,54,757,496,663,64,2,0,0,54,13
27,6286,23864,5980,5189,0,1118,2355,2007,0,1.56270233968674,1,4,0,78,146,175,157,66,15,19,1051,43,272,9,9,2046,26,0,281,645,1547,12,958,1373,1482,93,4,6,0,21,62
30,51534,197586,55398,45096,0,7620,22387,18328,0,2.62988313768805,2,38,21,1178,1344,4514,1174,351,63,94,7337,858,1357,54,56,20215,159,14,2067,5571,13294,1197,5647,13009,14134,850,40,30,9,366,746
31,31593,137198,38845,32431,0,7191,18599,9304,0,3.07768957385326,7,12,0,677,1383,1736,355,408,325,226,6763,474,1284,60,26,16878,145,0,1691,3116,5463,1584,4376,10361,10860,812,47,16,12,132,835
32,10705,42849,15102,12639,0,3217,4727,5917,0,1.43189411302209,0,3,10,478,744,802,166,387,181,111,2874,251,638,10,29,3643,105,0,982,1638,2687,2072,1516,4540,4589,215,19,4,2,20,352
33,25973,114648,42682,35998,0,8940,21233,8755,0,3.74782015710486,2,26,7,1692,1723,1080,322,471,475,429,8291,450,1186,75,14,18723,172,0,2501,3329,4453,1879,6249,11937,12573,446,24,19,2,73,714
34,21538,95653,30006,24365,0,3116,18562,3464,0,2.09514440717259,0,9,8,592,229,668,167,145,101,116,2935,167,1316,48,10,17899,87,0,608,1218,2376,93,3185,6304,6892,110,3,8,0,35,283
35,6690,28510,8091,6371,0,612,4409,1548,0,1.60964727224034,0,0,2,97,89,122,101,48,6,8,567,18,151,4,4,4265,25,1,125,434,995,203,541,1646,1543,43,6,7,1,44,91
36,20462,82825,26650,21597,0,6117,10544,6315,0,2.70714748607694,4,4,8,1026,1066,1601,196,252,154,81,5870,437,411,38,25,9532,65,1,970,1410,4607,713,2845,6760,7480,345,15,3,7,65,395
37,3459,14202,4978,3925,0,1025,2122,937,0,1.58809153881012,0,1,0,55,122,140,14,30,4,2,991,1,93,0,0,1932,14,0,183,318,493,198,458,1600,1075,16,0,3,0,2,26
38,8259,36975,10526,8938,0,410,6060,2915,0,3.06994796407288,0,3,7,622,182,1170,88,65,8,4,355,56,304,16,2,5834,49,0,194,771,1955,371,1265,2963,3509,122,10,3,0,42,160
39,956,3868,1290,1114,0,140,69,920,0,0.32645071297539,0,0,12,1,22,6,9,25,0,0,118,33,23,0,12,27,30,0,0,119,661,171,83,408,459,1,8,4,0,1,32
40,22096,95444,28394,22781,0,4901,11230,7905,0,1.99704926569145,2,5,24,699,859,1609,193,384,100,48,4644,314,645,184,60,10620,63,0,519,2152,4511,1916,1769,7749,8227,200,70,6,12,93,743
41,23934,103489,29984,23971,0,2733,14581,7837,0,2.3517511819583,1,9,7,951,854,2093,261,168,37,60,2560,375,728,25,25,13845,99,3,672,2595,4272,1632,2722,6053,6899,249,31,9,0,49,278
42,13241,52143,19919,15899,0,3109,9982,3577,0,3.57249589361831,7,9,462,686,392,294,193,1055,291,260,1937,235,379,61,403,7761,579,0,1469,814,2044,981,1646,4063,3830,168,651,114,62,90,301
43,4889,18702,5132,4064,0,1136,1427,1772,0,1.31889386863635,0,5,3,363,314,206,40,81,33,36,1080,35,161,10,4,1221,32,0,174,686,937,323,674,1331,1415,70,9,6,1,10,164
44,8187,34547,10829,8423,0,1569,3761,3414,0,1.17202121131586,2,5,2,574,181,229,42,219,16,15,1373,89,97,4,2,3494,35,0,251,919,1253,1512,508,3502,2693,53,7,1,2,21,143
45,9712,40757,13828,10586,0,1154,6036,3812,0,1.16388760007828,2,3,3,340,85,341,54,148,18,22,994,284,109,7,11,5703,47,0,291,1209,1926,1094,653,3079,2714,196,7,1,0,72,112
46,9800,45150,15926,12772,0,1341,8698,3245,0,1.80054952568518,3,2,0,137,175,216,64,66,75,157,1164,89,139,8,1,8198,64,0,462,1007,1375,1081,1379,3884,4424,107,9,3,0,9,71
47,12068,50253,16636,14018,0,3959,8326,2141,0,1.88497586294996,0,1,8,811,489,749,88,74,38,55,3845,177,238,12,12,7815,50,0,473,777,1165,332,1108,3273,4322,96,12,6,0,1,195
48,6367,25650,9364,7313,0,2462,3966,1196,0,1.44746816777409,0,0,0,631,117,586,23,123,39,64,2304,16,242,3,0,3700,24,0,251,308,426,526,535,3066,3078,72,2,4,0,2,54
49,1960,7032,2838,2298,0,1406,448,549,0,0.944163687908295,0,0,0,1,0,0,8,32,365,365,1024,2,3,0,1,293,3,0,153,138,206,243,475,860,847,0,0,0,3,0,0
50,47912,154435,56361,48191,0,18255,19451,20210,0,4.93838673149937,20,12,12,7674,6633,2583,1482,1215,1342,2496,16799,1035,5705,101,33,4180,60,0,15704,5434,15812,320,12948,15646,13916,844,68,28,15,209,1017
51,7625,25207,8286,7131,0,2549,3342,2473,0,2.28363729524603,0,3,5,1253,828,635,72,142,58,39,2447,56,522,2,6,427,0,0,2912,545,1913,150,562,2737,2809,12,3,1,0,9,30
52,18198,52918,22420,17255,0,2730,2263,13471,0,3.32953843778944,0,0,1,502,423,1560,703,125,204,227,2454,227,605,4,5,782,4,5,1495,2585,11038,796,3042,5903,4157,490,0,3,2,70,188
53,11569,37753,15114,11305,0,1385,3891,6905,0,3.7965543876146,0,6,1,104,148,884,352,98,264,330,1017,53,70,1,1,3254,14,0,663,1307,5851,135,1005,3761,3256,166,5,5,2,60,80
54,5918,17903,8456,6526,0,678,541,5514,0,2.10206244343017,0,0,17,96,228,114,159,86,98,111,518,44,85,12,4,155,7,0,376,1004,4542,270,613,2503,1628,63,16,4,4,5,21
55,21330,76571,40671,35033,0,15178,11286,14585,0,10.3233467999776,5,6,10,3327,1648,3004,1468,596,9318,6041,8974,796,1335,24,15,2629,31,1,8953,3552,10715,1566,6341,16958,10673,1255,31,8,6,23,260
56,5632,16993,7933,6412,0,507,1027,5163,0,2.07534955981357,1,1,0,254,62,291,145,1,0,1,505,15,164,2,0,45,2,0,980,1430,3379,903,486,1705,1500,156,7,8,0,2,10
57,35135,125933,48724,40682,0,8294,21993,15537,0,5.23643234741017,0,7,36,1577,2224,3792,1129,1938,793,742,6217,1017,2048,279,60,10804,61,1,12062,5204,11057,776,10653,14229,10787,956,118,33,9,124,1057
58,15814,54481,23290,21494,0,8537,13137,4966,0,12.9363474408975,1,3,0,561,2131,1218,607,1305,601,1951,6522,412,2430,53,7,3208,39,0,10513,1957,2165,1390,6873,6038,7680,159,13,13,0,7,277
60,20969,75646,21745,18168,0,3847,7377,8777,0,2.63290229364512,1,2,3,618,766,1117,655,453,126,111,3417,590,807,59,25,6084,58,3,1259,2176,6097,1578,4986,4515,4842,818,38,15,5,385,476
61,5722,18717,5720,4966,0,959,1567,2986,0,2.36224217977015,0,4,6,106,237,300,174,220,44,55,736,60,181,9,0,976,26,0,600,701,1673,879,1035,1514,1681,107,5,2,2,84,152
62,14452,50448,16040,13949,0,4675,4345,6101,0,3.09927500649895,0,2,29,731,1193,2616,198,112,639,827,3907,654,971,19,63,3124,40,0,1166,1449,4446,688,1729,5141,5357,318,17,0,1,67,123
63,24205,84226,25832,22402,0,8666,12884,5881,0,6.72999507312208,3,9,6,2682,3280,5970,584,1911,1632,1009,6911,385,2336,98,34,6087,36,0,7754,2083,3780,912,8451,7578,8300,812,43,17,18,194,777
64,15924,49201,18528,14439,0,4955,3342,7511,0,3.82307773776742,14,12,3,1604,1383,1616,402,208,190,316,4609,371,794,22,20,2256,55,0,1060,1565,5458,1147,1647,5157,5014,644,25,6,1,133,473
65,27911,87092,30458,24272,0,10625,5021,11641,0,4.76938101404366,4,42,2,1408,1740,7555,891,3433,310,284,7742,1044,1287,41,37,3231,84,3,1756,3164,7702,1936,5115,7725,7630,1280,33,19,5,473,1123
66,15243,45637,16200,13456,0,5083,1550,7879,0,4.05666549090898,0,12,4,237,664,1342,333,229,27,9,4962,120,883,12,8,418,34,0,1106,1760,5891,912,1928,3868,4224,221,9,10,6,83,125
67,16356,58323,20907,18053,0,8814,3267,7288,0,2.48148473968671,2,2,7,360,650,1828,687,5754,209,234,3350,218,377,13,17,1880,48,0,1364,1256,5614,908,1794,6392,7217,422,21,10,5,144,210
70,10030,40456,8170,6642,0,718,1495,4646,0,1.32547864506627,0,0,1,23,60,343,113,22,2,2,703,59,111,1,6,1231,5,0,291,1029,3965,34,1105,1031,1185,149,7,0,0,40,51
71,13628,51447,11194,9896,0,2963,3181,4638,0,2.04720825834213,0,1,3,291,685,1671,194,238,152,200,2675,380,716,26,0,2019,25,0,1182,1270,3499,199,2467,2778,3514,187,1,7,0,64,137
72,15821,60752,13085,10790,0,2164,4530,4811,0,1.79795276666439,0,0,0,231,353,439,303,123,45,37,2022,546,552,4,7,4191,18,0,322,723,4102,220,727,2418,2749,296,16,4,4,172,155
73,4940,20061,3152,2671,0,694,209,1958,0,0.542391191778235,0,0,3,99,126,268,111,123,8,9,622,138,173,7,8,35,13,0,153,353,1684,24,339,501,565,76,8,2,0,48,70
74,8006,30778,5210,4404,0,310,1158,3102,0,1.38805278634892,0,0,0,153,31,1041,404,0,0,0,310,5,111,6,0,1157,0,0,1,766,2592,0,580,926,892,109,0,0,0,152,11
75,1235,5167,991,812,0,83,356,407,0,0.647197602499522,0,0,0,17,3,36,6,10,0,0,78,1,29,2,0,309,0,0,47,48,286,85,260,59,125,2,0,2,0,12,8
76,7831,28916,6437,4980,0,693,210,4301,0,1.63848127919984,0,0,3,170,278,2397,128,89,7,7,641,197,219,4,6,113,0,0,91,583,3828,67,70,1314,1468,75,6,0,0,79,81
77,5106,16379,2986,2509,0,885,614,1360,0,0.899937947682364,1,1,0,42,57,352,73,126,36,90,807,51,349,3,9,378,4,0,227,320,1023,104,783,404,664,94,4,4,2,49,51
80,48396,163819,28997,23313,0,8782,5722,11897,0,2.57048348861569,0,5,14,798,894,6052,1121,877,324,305,7966,584,1360,86,34,4928,47,0,754,3422,7204,2692,9080,4848,9389,1458,33,15,9,693,485
81,15783,59317,7891,6596,0,3588,1812,2375,0,2.21422528970231,0,20,4,466,442,2413,329,150,232,845,2996,124,903,18,8,1552,15,0,250,666,1634,298,2889,855,3119,398,13,2,1,328,106
82,5037,16416,3847,3209,0,1235,71,2204,0,2.08341448846299,0,3,9,62,105,960,118,174,1,1,1113,64,179,4,2,15,3,0,51,984,1382,112,1482,475,1313,141,1,0,0,20,33
83,4524,14279,1288,1058,0,166,411,534,0,0.558476383522307,0,0,20,19,47,53,27,17,6,5,151,18,20,6,5,383,0,0,24,181,381,5,154,62,183,19,5,0,0,35,11
84,28801,96065,11404,9773,0,5154,2692,3201,0,1.75092222164493,2,4,3,920,602,3115,437,396,743,743,4464,355,1394,48,27,2336,39,2,312,935,1937,717,3676,2170,4088,668,14,7,3,461,300
85,5101,16511,2838,2500,0,1448,508,838,0,2.15357579725376,0,11,0,61,97,1317,118,34,110,87,1357,32,328,1,1,401,1,0,111,312,554,32,633,444,1112,179,5,1,0,107,15
86,9010,31134,4084,3317,0,1462,1141,1157,0,1.18714858862814,0,5,0,144,309,1100,89,262,77,94,1221,168,266,7,8,912,11,0,217,653,615,41,1055,723,1227,272,10,3,2,59,131
90,17534,59722,15164,11625,0,3416,1554,7644,0,1.54017165130249,1,22,3,439,675,2876,693,143,56,124,3229,332,865,28,14,1187,10,4,365,2425,5397,614,3343,2278,4365,484,8,13,3,140,214
91,12238,47599,13645,11441,0,3547,4549,4391,0,5.03350242194134,0,1,4,525,597,4141,292,1644,279,294,1840,52,359,6,11,4291,18,0,249,1903,2834,26,2229,866,5565,49,7,9,4,108,19
92,16949,61793,12719,10566,0,4057,3725,3786,0,2.75015161492672,1,1,4,602,769,553,271,467,346,297,3720,531,794,242,1,3429,17,2,299,1309,2595,199,4604,2102,3734,461,3,6,0,122,228
93,13625,50934,11931,9464,0,2483,4295,3576,0,2.55658718302668,1,11,1,75,286,1311,279,134,269,311,2145,152,509,37,4,3897,30,0,387,1463,2425,20,2079,2498,4016,463,4,4,3,128,223
94,19539,92639,18832,16263,0,3098,8961,6690,0,3.60399690636434,8,24,99,275,892,2460,595,403,62,79,2950,222,1231,46,36,6401,37,0,2771,2455,2975,2163,5302,213,8282,160,7,2,3,290,415
95,19619,72477,17772,14094,0,6456,4287,5657,0,4.46664279217466,4,11,49,1176,1090,2375,513,282,179,225,6251,355,2069,37,102,1014,43,13,3176,2515,3206,567,5093,538,6873,878,4,15,1,638,281
96,16274,66862,18866,15937,0,6850,7437,4185,0,3.19806233984103,0,29,90,100,785,1728,162,351,14,25,6588,34,804,25,89,3135,53,0,4331,2015,1925,498,3547,333,8771,65,3,12,0,114,201
