"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
27,4625,14753,4028,3440,787,1118,0,2007,0,1.03597919609219,1,4,0,195,263,174,384,66,15,19,1051,47,261,8,3,58,7,0,92,645,1547,12,734,1055,1057,90,4,1,0,23,66
30,41079,123771,38720,31260,9346,7620,0,18328,0,1.82300307974385,31,35,19,2366,3120,4338,4444,351,63,94,7337,842,1458,62,18,1608,41,14,869,5571,13294,1197,5174,9596,10415,874,35,29,10,403,822
31,19310,69398,22410,18631,5016,7191,0,9304,0,1.76807481886035,16,17,0,1334,2991,1728,1104,408,325,226,6763,427,1259,55,9,1216,35,0,665,3116,5463,1584,2900,6620,7177,771,45,10,6,131,779
32,8436,29905,11398,9513,2086,3217,0,5917,0,1.07774418048731,6,6,10,717,1145,805,500,387,181,111,2874,230,647,9,17,347,17,0,293,1638,2687,2072,1311,3497,3490,214,19,6,5,27,362
33,16926,60987,25515,21123,7540,8940,0,8755,0,2.1991556524953,6,13,7,3937,2815,1239,1441,471,475,429,8291,437,1281,75,9,1262,33,0,852,3329,4453,1879,4193,8366,8854,394,24,23,2,69,675
34,10276,32187,12907,10099,4375,3116,0,3464,0,0.868412204721363,9,7,6,2301,1032,561,1261,145,101,116,2935,166,1332,44,2,693,21,0,142,1218,2376,93,1217,3735,3581,138,7,9,0,28,293
35,3227,11063,3509,2735,855,612,0,1548,0,0.691003812521949,1,0,2,578,166,107,157,48,6,8,567,19,157,4,2,129,5,0,40,434,995,203,307,862,776,36,4,0,1,40,71
36,16169,54810,19272,15449,5244,6117,0,6315,0,1.93650606623154,5,5,9,3412,1807,1473,647,252,154,81,5870,431,384,29,8,595,7,1,414,1410,4607,713,2062,5411,5985,358,15,3,7,68,410
37,2002,6623,2659,2109,366,1025,0,937,0,0.853321033210332,3,1,0,100,201,139,103,30,4,2,991,1,93,0,0,60,4,0,35,318,493,198,389,1046,752,12,0,3,0,2,24
38,5077,17547,5794,4967,2365,410,0,2915,0,1.7060227721582,0,10,5,1788,473,984,249,65,8,4,355,33,410,11,2,439,6,0,89,771,1955,371,758,1634,2070,105,8,3,0,33,107
39,1030,3999,1314,1133,120,140,0,920,0,0.332018543807107,8,8,3,12,50,6,57,25,0,0,118,33,26,0,0,0,0,0,0,119,661,171,97,422,472,2,1,0,0,1,37
40,16161,58505,19192,15183,4241,4901,0,7905,0,1.33098630442005,13,15,9,2208,1918,1553,737,384,100,48,4644,371,761,185,12,672,14,0,166,2152,4511,1916,1344,6264,6362,275,68,3,9,92,735
41,13765,47652,16549,13272,4589,2733,0,7837,0,1.30209176450505,14,15,4,2271,1933,2412,1046,168,37,60,2560,390,1330,21,12,642,15,3,268,2595,4272,1632,1713,4700,5073,257,27,9,2,58,277
42,8058,25426,10748,8643,2937,3109,0,3577,0,1.94207698651129,72,50,51,1948,806,205,422,1055,291,260,1937,214,384,64,6,530,16,0,304,814,2044,981,1089,3244,3066,151,19,100,53,95,272
43,4267,14544,4359,3506,1293,1136,0,1772,0,1.13780558647615,3,6,3,702,678,222,135,81,33,36,1080,38,180,19,0,28,16,0,103,686,937,323,629,1366,1478,97,7,6,1,11,184
44,6689,24364,8177,6434,2274,1569,0,3414,0,0.895261127105095,8,8,0,1764,354,244,310,219,16,15,1373,96,101,4,0,150,6,0,84,919,1253,1512,418,2673,2508,48,6,1,2,21,112
45,6090,20136,7680,5957,1578,1154,0,3812,0,0.65494789662444,6,9,7,997,347,335,365,148,18,22,994,361,124,11,4,180,6,0,88,1209,1926,1094,483,2186,1750,217,5,0,0,75,101
46,4573,16354,6800,5559,1376,1341,0,3245,0,0.783687348362349,3,2,0,671,446,185,327,66,75,157,1164,47,141,10,0,281,12,0,164,1007,1375,1081,1024,2119,2442,86,3,3,0,10,60
47,8975,29309,12321,10702,5782,3959,0,2141,0,1.43907916145602,9,5,8,4497,1156,2071,505,74,38,55,3845,171,264,11,1,285,10,0,85,777,1165,332,1520,3580,4406,121,11,6,0,3,217
48,5111,17069,7365,5491,2634,2462,0,1196,0,1.08683819352489,2,0,0,2390,215,620,60,123,39,64,2304,16,247,4,0,218,6,0,41,308,426,526,351,2813,2578,60,2,2,0,2,48
49,2416,7908,3475,2808,888,1406,0,549,0,1.15370393196105,0,0,0,843,0,0,45,32,365,365,1024,3,3,0,0,8,0,0,71,138,206,243,479,881,799,0,0,0,0,0,0
50,47322,139791,51877,43595,18073,18255,0,20210,0,4.46741029569245,25,17,15,11500,8216,2739,3146,1215,1342,2496,16799,1070,5676,101,29,1096,34,4,7337,5434,15812,320,11088,14966,11847,939,70,24,15,224,1035
51,6545,19635,6918,5880,2348,2549,0,2473,0,1.8830160280531,0,3,3,1643,1065,641,262,142,58,39,2447,64,518,2,0,24,0,0,1294,545,1913,150,462,2349,2363,12,3,2,0,11,37
52,19373,54041,23085,17629,3606,2730,0,13471,0,3.40170577338685,0,0,1,1737,840,1806,1261,125,204,227,2454,223,641,6,2,101,4,4,420,2585,11038,796,3259,6286,4455,559,0,3,2,81,204
53,9626,27217,12154,8926,1461,1385,0,6905,0,2.99761560936293,11,7,1,192,366,820,923,98,264,330,1017,50,66,1,1,383,3,0,264,1307,5851,135,782,2925,2607,149,5,7,2,62,78
54,6570,18978,9099,7004,1296,678,0,5514,0,2.25602901529036,0,0,15,476,606,128,326,86,98,111,518,43,108,13,3,13,0,0,133,1004,4542,270,645,2766,1751,84,16,4,4,24,22
55,24740,81159,44091,37345,14930,15178,0,14585,0,11.0046352366387,9,2,12,11254,2466,3499,2258,596,9318,6041,8974,868,1628,31,14,644,14,1,3871,3552,10715,1566,6819,18335,10326,1440,28,10,6,23,292
56,6290,17949,8522,6832,1662,507,0,5163,0,2.21128948731227,2,2,0,1089,474,300,297,1,0,1,505,15,185,4,0,4,0,0,208,1430,3379,903,672,1942,1596,165,7,10,0,2,12
57,26460,80560,34252,27730,9118,8294,0,15537,0,3.56930015716248,5,9,34,3607,3622,3808,2756,1938,793,742,6217,1024,2090,287,46,1386,21,1,3239,5204,11057,776,7228,11088,8036,932,112,35,9,134,1158
58,11625,35330,15421,14034,4213,8537,0,4966,0,8.4464827386971,1,3,0,786,2427,1150,1429,1305,601,1951,6522,403,2464,50,5,814,14,0,3828,1957,2165,1390,4441,4239,5173,165,13,7,0,6,264
60,16494,50578,16474,13644,3417,3847,0,8777,0,1.97728527600694,4,2,3,950,1442,1151,1528,453,126,111,3417,600,843,52,13,569,22,0,525,2176,6097,1578,4325,3755,4008,885,40,16,5,410,533
61,5501,15799,5152,4428,1070,959,0,2986,0,2.1063246822437,0,4,4,173,408,297,580,220,44,55,736,41,200,9,0,131,7,0,289,701,1673,879,1038,1320,1470,124,4,0,2,105,158
62,13855,43212,14864,12961,4234,4675,0,6101,0,2.87975506195662,1,2,22,1372,2670,2944,769,112,639,827,3907,718,1147,22,12,395,11,0,455,1449,4446,688,1764,5042,5116,389,15,0,1,71,130
63,17997,55122,17867,15080,6407,8666,0,5881,0,4.53032433276854,7,9,4,3035,3810,5561,1013,1911,1632,1009,6911,388,2339,95,26,1377,26,0,3328,2083,3780,912,5117,5808,6128,769,43,17,18,190,765
64,18586,53291,20113,15599,6376,4955,0,7511,0,4.13021605592036,20,8,3,4162,2476,2592,799,208,190,316,4609,469,884,21,15,415,17,0,466,1565,5458,1147,1738,5579,5506,873,26,9,3,151,611
65,28832,84147,30091,23785,6354,10625,0,11641,0,4.67368685806808,6,48,2,2436,2601,7555,2196,3433,310,284,7742,1044,1353,42,18,608,40,3,850,3164,7702,1936,5095,7531,7468,1245,31,19,5,466,1115
66,16579,47331,16538,13683,2311,5083,0,7879,0,4.125100617725,7,15,6,457,1222,1362,858,229,27,9,4962,138,961,13,1,93,13,0,460,1760,5891,912,2089,3860,4162,239,11,10,6,114,149
67,17528,58411,21006,18089,3809,8814,0,7288,0,2.48643313887957,5,2,4,792,1132,1846,2326,5754,209,234,3350,236,377,14,7,430,12,0,558,1256,5614,908,1805,6332,7098,436,21,10,5,146,206
70,9224,33081,7335,5843,775,718,0,4646,0,1.16603006972632,0,0,1,123,130,326,543,22,2,2,703,63,211,1,1,64,0,0,43,1029,3965,34,1353,933,1080,156,7,0,0,93,47
71,13089,43953,10213,8981,2659,2963,0,4638,0,1.85792010591862,3,2,3,756,1570,2053,632,238,152,200,2675,451,763,24,0,269,7,0,350,1270,3499,199,2367,2652,3232,251,1,4,0,65,144
72,12367,38507,9664,7852,1868,2164,0,4811,0,1.30838972417505,0,0,0,340,838,412,916,123,45,37,2022,574,548,4,3,310,3,0,144,723,4102,220,549,1915,2257,291,14,4,4,161,165
73,5936,23051,3593,2996,722,694,0,1958,0,0.608387873668136,2,0,3,250,324,341,261,123,8,9,622,150,191,5,2,4,4,0,73,353,1684,24,381,614,677,86,8,2,0,58,77
74,8867,28238,5414,4563,1744,310,0,3102,0,1.43816640874435,0,0,0,806,127,1066,901,0,0,0,310,7,495,6,0,129,0,0,1,766,2592,0,699,874,853,156,0,0,0,358,13
75,952,3190,674,566,113,83,0,407,0,0.451125422431933,0,0,0,65,33,60,40,10,0,0,78,1,54,2,0,14,0,0,5,48,286,85,211,52,121,2,0,2,0,23,9
76,8716,31306,6845,5290,961,693,0,4301,0,1.74047509376851,0,0,2,365,540,2526,204,89,7,7,641,201,245,2,0,15,0,0,31,583,3828,67,72,1395,1549,109,6,0,0,86,81
77,5821,16833,3198,2649,691,885,0,1360,0,0.950153696058422,1,1,0,137,158,411,445,126,36,90,807,54,353,3,7,41,0,0,169,320,1023,104,868,426,696,92,4,2,2,54,48
80,47303,141709,27487,22015,5527,8782,0,11897,0,2.427366447985,0,5,14,1412,1378,6000,3134,877,324,305,7966,668,1443,85,22,917,24,0,440,3422,7204,2692,9182,4424,8579,1482,36,15,9,750,541
81,14615,49636,7332,6116,1820,3588,0,2375,0,2.05309306728613,3,23,4,612,588,2285,824,150,232,845,2996,142,920,18,7,397,4,0,169,666,1634,298,2584,752,2964,386,13,1,1,328,105
82,5480,17516,4071,3388,448,1235,0,2204,0,2.19962863412671,0,3,8,70,198,991,233,174,1,1,1113,69,184,4,1,6,2,0,31,984,1382,112,1576,486,1405,146,1,0,0,20,32
83,3221,8352,1004,819,211,166,0,534,0,0.432317729777665,0,0,11,27,84,50,111,17,6,5,151,17,20,6,5,28,0,0,12,181,381,5,114,65,153,21,6,0,0,44,12
84,29551,88289,11466,9698,3586,5154,0,3201,0,1.73748528655608,2,4,0,1563,1067,3374,1308,396,743,743,4464,357,1385,56,12,551,16,2,199,935,1937,717,3778,2126,4048,744,15,7,3,512,346
85,5451,15226,2801,2467,576,1448,0,838,0,2.12514859673001,1,11,0,70,172,1281,362,34,110,87,1357,33,339,2,0,92,0,0,64,312,554,32,637,414,1096,198,5,1,0,125,15
86,9768,28274,4490,3503,1562,1462,0,1157,0,1.2537176683643,0,8,0,908,516,1773,263,262,77,94,1221,225,270,10,3,115,5,0,100,653,615,41,1023,857,1420,298,12,1,2,72,142
90,20102,62779,16489,12469,3703,3416,0,7644,0,1.65199142538415,8,24,0,752,922,3202,2167,143,56,124,3229,336,1012,34,8,231,3,4,189,2425,5397,614,3443,2416,4574,487,8,12,3,152,343
91,9272,32086,10353,8695,2190,3547,0,4391,0,3.82539144819333,3,2,4,1120,751,4012,560,1644,279,294,1840,51,343,5,5,717,11,0,105,1903,2834,26,1630,687,4261,57,7,10,4,110,18
92,14880,46519,10516,8670,2505,4057,0,3786,0,2.25665478907956,6,2,0,785,1201,489,1024,467,346,297,3720,539,822,249,0,399,6,2,150,1309,2595,199,4269,1792,3020,454,3,6,0,134,230
93,9748,30301,8267,6440,1348,2483,0,3576,0,1.73968950324301,1,9,1,158,613,1007,648,134,269,311,2145,135,484,32,2,333,4,0,178,1463,2425,20,1647,1764,2743,495,5,7,2,146,217
94,13331,53481,11949,10281,2692,3098,0,6690,0,2.27834299909806,9,23,59,422,1274,2023,1253,403,62,79,2950,219,1208,41,13,930,19,0,982,2455,2975,2163,3905,213,5024,160,7,2,3,284,484
95,18425,63984,16030,12602,3983,6456,0,5657,0,3.99380108322585,6,9,40,1331,1822,2349,1137,282,179,225,6251,346,2124,39,33,192,23,11,1095,2515,3206,567,4579,504,6358,1022,6,15,1,658,272
96,13618,50099,15115,12550,2981,6850,0,4185,0,2.51839633337547,11,24,74,247,1201,1372,1647,351,14,25,6588,31,877,20,33,478,20,0,1573,2015,1925,498,3413,339,6226,64,3,12,0,57,269
