"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"390101",1415,3210,972,796,573,45,18,9.27420494699647,32,26,908,3210,3210,3049,3194,3210,3210,3210,3210,3210,3210,3210,246,876,80,0,2950,2913,1306,3210,3209,3209,3210,3210,1306,160,73,3207,3207,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,4,8,89,16,11,0,4,0,0,0,4,"39"
"390102",1796,4230,1269,990,867,25,7,8.92483296213809,73,64,1262,4230,4230,4027,4205,4230,4230,4230,4230,4230,4230,4230,369,1177,66,0,3826,3775,1991,4230,4227,4230,4230,4230,1995,69,25,4230,4230,0,2,0,0,0,0,6,4,0,0,9,0,3,2,0,0,0,0,0,0,18,0,1,220,355,0,0,0,0,0,1,"39"
"390103",631,1447,401,316,264,15,20,9.47385103011094,25,19,494,1447,1447,1381,1447,1447,1447,1447,1447,1447,1447,1447,150,396,88,0,1345,1332,640,1447,1447,1447,1447,1447,642,49,88,1447,1447,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,290,289,0,0,0,0,0,0,"39"
"390104",1657,4343,1358,1105,1071,56,22,8.5896197948099,39,23,679,4343,4343,4294,4324,4343,4343,4343,4343,4343,4343,4343,197,600,14,0,4030,4010,2352,4343,4343,4343,4343,4343,2355,187,59,4343,4343,0,0,0,0,5,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,13,12,38,582,650,0,0,2,0,0,0,"39"
"390105",2000,4390,1426,1077,1126,193,75,8.6805,7,3,1093,4390,4390,4315,4353,4390,4390,4390,4390,4390,4390,4390,296,1030,57,12,3815,3782,2304,4390,4363,4390,4390,4390,2315,600,250,4390,4390,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,4,0,0,0,59,14,752,371,352,0,0,0,0,0,0,"39"
"390106",2114,6932,2499,1693,1320,183,149,9.54966887417219,134,113,3077,6932,6932,6823,6926,6932,6932,6932,6932,6932,6932,6932,776,2927,211,6,6620,6505,3871,6932,6927,6932,6932,6932,3889,662,538,6932,6928,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,2,0,1141,1925,2063,10,0,3,0,0,1,"39"
"390107",1921,6230,1909,1299,1095,95,77,8.44299843831338,86,68,2566,6230,6230,6116,6171,6230,6230,6230,6230,6230,6230,6230,771,2411,113,0,5969,5885,3312,6184,6215,6230,6230,6230,3316,362,299,6230,6230,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,796,1120,1177,0,0,0,0,0,0,"39"
"390108",1966,8132,2116,1718,1213,37,11,7.78891149542218,186,165,4174,8132,8132,8048,8130,8132,8132,8132,8132,8132,8132,8132,1342,3755,227,0,7982,7933,4053,8132,8132,8132,8132,8132,4060,162,54,8132,8132,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,28,0,0,0,0,6,0,0,91,0,0,0,0,0,0,"39"
"390109",1479,4523,1372,1210,877,50,78,8.76200135226504,107,107,2113,4523,4523,4464,4517,4523,4523,4523,4523,4523,4523,4523,676,1846,13,6,4223,4165,2625,4523,4339,4523,4523,4523,2639,219,305,4523,4523,0,0,0,0,0,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1113,1433,1771,0,0,0,0,0,1,"39"
"390111",2502,9242,2996,2648,1538,151,66,8.42286171063149,203,135,4546,9242,9242,9080,9210,9242,9242,9242,9242,9242,9242,9242,1506,4314,136,4,8954,8862,4891,9221,9242,9242,9242,9242,4900,599,225,9242,9242,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,28,0,105,312,500,2,0,0,0,0,0,"39"
"390112",1297,3156,884,728,636,18,8,9.14032382420971,27,27,718,3156,3156,3071,3146,3156,3156,3156,3156,3156,3156,3156,220,675,17,0,2910,2894,1474,3156,3156,3156,3156,3156,1475,58,32,3156,3156,0,0,0,2,18,0,4,0,0,0,23,50,6,0,0,0,0,0,0,0,17,3,913,225,343,0,0,0,0,0,3,"39"
"390113",2168,6046,1829,1488,911,51,56,7.81549815498155,48,36,2328,6046,6046,5822,5958,6046,6046,6046,6046,6046,6046,6046,754,2014,209,4,5869,5828,2783,6011,6031,6046,6046,6046,2789,193,223,6046,6046,0,0,0,15,9,6,11,0,0,0,0,0,305,7,0,3,8,0,0,0,172,0,251,1208,1192,54,0,0,0,0,740,"39"
"390114",1477,5689,1770,1259,921,148,26,7.84427894380501,34,17,2375,5689,5689,5665,5684,5689,5689,5689,5689,5689,5689,5689,737,2277,37,5,5558,5536,3027,5689,5686,5689,5689,5689,3044,575,107,5689,5689,0,0,0,0,0,0,27,4,0,0,0,0,20,0,0,3,0,0,0,0,137,50,641,923,1430,0,0,0,0,0,4,"39"
"390115",978,3591,897,723,540,100,49,7.87423312883436,85,47,1701,3591,3591,3561,3587,3591,3591,3591,3587,3591,3591,3591,519,1544,83,7,3470,3445,1785,3591,3591,3591,3591,3591,1790,423,209,3591,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,19,1151,1221,0,0,0,0,0,0,"39"
"390151",5088,14096,2852,2207,2604,102,164,8.13698899371069,67,57,4466,14096,14096,13637,14088,14096,14096,14096,14096,14096,14096,14096,1292,4199,114,31,13425,13317,6666,14096,14090,14096,14096,14095,6689,371,552,14096,14096,0,0,0,0,1,0,5,0,0,0,15,1,6,0,0,0,0,0,0,0,0,0,1684,1457,969,0,0,0,0,0,6,"39"
"390201",2341,7642,2434,1975,1362,95,87,8.82357966680906,74,63,3483,7642,7642,7559,7595,7642,7642,7642,7642,7642,7642,7642,1156,3200,13,9,7272,7192,4195,7642,7633,7642,7642,7642,4215,407,327,7642,7642,0,0,0,1,0,0,0,6,0,0,5,0,277,9,0,0,0,0,0,0,0,0,767,2981,1514,22,0,0,0,0,35,"39"
"390202",1961,7335,2450,1896,1253,163,132,8.65578786333503,75,41,3715,7335,7335,7227,7264,7335,7335,7335,7335,7335,7335,7335,1208,3427,6,13,7060,7003,4165,7335,7320,7335,7335,7335,4175,669,489,7335,7335,0,0,0,0,26,0,0,11,0,0,59,102,0,5,0,7,0,0,0,8,0,8,62,1209,1151,26,0,0,0,11,26,"39"
"390205",2727,10439,3426,3151,1610,68,91,7.97323065639897,111,106,4844,10439,10439,10225,10416,10439,10439,10439,10439,10439,10439,10439,1558,4300,329,4,10230,10180,5476,10439,10433,10439,10439,10439,5510,342,382,10439,10439,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1099,1150,1227,0,0,0,0,9,6,"39"
"390206",2199,6501,2807,2305,1246,71,114,8.35788994997726,12,6,2050,6501,6501,6381,6492,6501,6501,6501,6501,6501,6501,6501,514,2152,4,3,6123,6034,3251,6501,6501,6501,6501,6501,3279,249,350,6501,6501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,212,223,169,0,0,0,0,0,0,"39"
"390207",1865,5918,1862,1643,1005,40,56,8.26166219839142,80,58,2672,5918,5918,5828,5893,5918,5918,5918,5918,5918,5918,5918,1031,2130,64,0,5598,5514,2884,5918,5917,5918,5918,5918,2884,167,232,5918,5918,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,29,28,1148,960,0,0,0,0,0,0,"39"
"390209",2162,8664,2674,2329,1186,75,15,8.24005550416281,116,120,4305,8664,8664,8456,8613,8664,8664,8664,8664,8664,8664,8664,1417,3630,131,0,8513,8470,4192,8664,8660,8664,8664,8664,4222,357,65,8664,8664,0,0,0,0,0,0,13,0,0,0,12,0,0,5,0,7,2,0,0,13,11,28,158,1845,2208,0,0,0,0,0,3,"39"
"390210",1390,5041,1751,1536,738,32,2,8.85539568345324,24,24,2035,5041,5041,4965,5018,5041,5041,5041,5041,5041,5041,5041,718,1845,0,0,4911,4909,2444,5041,5041,5041,5041,5041,2449,128,7,5041,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,413,360,0,0,0,0,0,0,"39"
"390211",1322,4423,1231,1156,688,39,20,7.99167927382753,41,15,2102,4423,4423,4337,4388,4423,4423,4423,4423,4423,4423,4423,782,1847,169,0,4258,4211,2066,4423,4423,4423,4423,4423,2084,171,77,4423,4423,0,0,0,11,11,0,0,6,0,0,22,6,8,0,0,6,8,0,0,0,149,13,123,643,731,10,0,0,0,0,16,"39"
"390213",1433,4895,2016,1784,778,99,119,8.27215631542219,121,78,2420,4895,4895,4823,4838,4895,4895,4895,4895,4895,4895,4895,869,2126,39,7,4656,4605,2428,4895,4870,4895,4895,4895,2428,369,500,4895,4895,7,4,0,0,13,25,0,22,0,0,8,41,0,8,0,0,0,0,0,0,70,29,704,1676,1668,24,0,0,0,5,56,"39"
"390301",2011,6106,2077,1489,1282,77,87,7.97115862754848,33,33,1983,6106,6106,5988,6098,6106,6106,6106,6106,6106,6106,6106,583,1974,36,8,5799,5754,3354,6106,6106,6106,6106,6106,3374,345,342,6106,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,252,537,506,0,0,0,0,0,0,"39"
"390302",1425,4095,1018,700,831,15,6,8.54175438596491,38,24,1097,4095,4095,4021,4093,4095,4095,4095,4095,4095,4095,4095,292,1037,38,0,3869,3847,2074,4095,4092,4095,4095,4095,2080,73,16,4095,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,347,218,153,0,0,0,0,0,0,"39"
"390303",1987,5233,1975,1458,1195,49,54,8.0231504781077,20,20,1103,5233,5233,5159,5222,5233,5233,5233,5233,5233,5233,5233,226,1097,0,0,4853,4765,2679,5233,5232,5233,5233,5233,2684,169,172,5233,5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,38,155,0,0,0,0,0,0,"39"
