"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"2201030101",41,126,16,11,33,0,0,7.02439024390244,0,0,28,126,126,126,126,126,126,126,126,126,126,126,9,17,0,0,121,118,77,126,126,126,126,126,77,0,0,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,"22"
"2201030102",10,35,2,2,9,0,0,7.7,0,0,21,35,35,35,35,35,35,35,35,35,35,35,0,21,0,0,33,33,23,35,35,35,35,35,23,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,"22"
"2201030201",26,110,8,6,22,0,0,6.96153846153846,0,0,43,110,110,110,110,110,110,110,110,110,110,110,9,51,14,0,109,109,82,110,110,110,110,110,82,0,0,110,110,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,"22"
"2201030202",7,19,1,0,5,0,0,7.14285714285714,0,0,0,19,19,19,19,19,19,19,19,19,19,19,0,7,0,0,19,19,10,19,19,19,19,19,10,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22"
"2201030301",22,86,9,8,24,3,0,7.36363636363636,0,0,42,86,86,86,86,86,86,86,86,86,86,86,20,38,0,0,83,81,52,86,86,86,86,86,52,10,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,"22"
"2201030302",6,19,2,2,4,0,0,7.5,0,0,0,19,19,19,15,19,19,19,19,19,19,19,0,0,0,0,19,19,14,19,19,19,19,19,14,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22"
"2201030401",71,229,45,39,48,1,0,7.04225352112676,0,0,100,229,229,224,229,229,229,229,229,229,229,229,31,92,15,0,222,222,124,229,229,229,229,229,124,3,0,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,2,21,10,0,0,0,0,0,0,"22"
"2201030402",5,13,0,0,1,0,0,7.2,0,0,2,13,13,11,11,13,13,13,13,13,13,13,0,2,0,0,13,13,3,13,13,13,13,13,3,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"22"
"2201030403",42,110,29,23,27,2,0,6.5,0,0,19,110,110,109,110,110,110,110,110,110,110,110,2,25,0,0,101,101,63,110,108,110,110,110,63,6,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,1,24,33,0,0,0,0,0,0,"22"
"2201030501",59,167,39,35,39,1,7,7.05084745762712,0,0,76,167,167,165,167,167,167,167,167,167,167,167,5,60,0,0,160,160,121,167,167,167,167,167,121,9,23,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,"22"
