"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
4011,3911,12939,4711,4019,2374,114,68,9.24034773715162,99,47,5508,12939,12939,12774,12869,12939,12939,12939,12939,12939,12939,12939,1830,5021,113,0,12223,12060,6752,12931,12935,12934,12939,12939,6787,487,242,12939,12939,0,0,4,6,78,89,68,5,4,1,35,5,33,0,0,1327,9,0,19,218,202,198,834,2949,3457,0,8,0,0,8,8,"40"
4012,16152,60558,16712,12991,11620,913,1406,8.38936354631005,1028,774,28744,60558,60558,59848,60063,60558,60558,60558,60555,60555,60555,60555,9574,25866,1028,6,57961,57527,35884,60558,60538,60554,60554,60554,36024,3965,5343,60547,60545,0,4,0,6,13,41,105,2,0,0,66,35,35,9,0,2531,19,0,25,153,705,635,5682,13694,13329,33,5,12,8,5,25,"40"
4013,6288,21278,6980,5828,4471,192,210,8.52910305343512,253,179,9961,21278,21278,20933,21142,21278,21278,21278,21276,21278,21278,21278,3188,9054,328,12,19950,19644,12839,21278,21245,21278,21278,21278,12864,797,772,21278,21277,0,6,0,0,0,22,16,0,0,0,207,4,25,0,0,22,0,0,0,0,58,32,608,4129,4374,0,0,0,0,0,2,"40"
4014,8508,26954,10109,7964,6041,369,458,7.61189468735308,218,165,11355,26954,26954,26603,26723,26954,26954,26954,26954,26954,26954,26954,3291,10633,125,2,24955,24550,15779,26954,26893,26954,26954,26954,15826,1361,1548,26954,26954,0,3,0,0,0,0,200,0,0,0,0,0,0,0,0,2141,0,0,0,0,0,74,867,5102,5156,4,0,0,0,0,0,"40"
4015,16850,51730,18099,14108,10196,525,507,8.63982195845697,575,451,21321,51730,51730,50930,51345,51730,51730,51730,51730,51730,51730,51730,6636,19994,684,68,48203,47393,27153,51730,51698,51730,51730,51730,27272,2058,1738,51730,51730,0,5,0,147,209,5229,40,235,0,0,1319,21,234,138,0,2861,0,0,5,458,420,211,207,7657,7740,238,0,0,0,9,162,"40"
4016,14236,45236,15916,12357,8835,445,370,8.27409384658612,549,464,17536,45236,45236,44595,44813,45061,45061,45061,45046,45049,45045,45045,5397,15911,951,34,42515,42333,24129,45236,45152,45162,45162,45162,24304,1779,1304,45162,45176,0,0,0,1258,776,16219,51,615,206,40,1852,138,1108,640,14,3728,25,0,49,242,236,331,2132,10356,12262,3,44,6,5,79,589,"40"
4017,14713,46258,18582,13634,10566,602,418,7.87555223271936,689,467,18155,46258,46258,45770,44459,46258,46258,46258,46258,46258,46258,46258,5330,16438,571,22,42699,42042,26684,46258,46201,46222,46226,46226,26789,2133,1391,46236,46236,0,2,0,0,0,105,79,0,0,0,77,0,0,0,0,766,9,0,92,49,152,70,1333,8249,9851,80,22,0,0,0,0,"40"
4018,9988,30819,12295,9818,6571,661,396,8.6031237484982,426,369,12504,30819,30819,30376,30685,30819,30819,30819,30819,30819,30819,30819,4081,11336,252,0,28663,28334,17993,30819,30815,30815,30815,30815,18061,2452,1385,30815,30816,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,1766,0,0,16,8,0,38,4,983,2138,0,0,6,6,0,12,"40"
4019,7964,27895,8115,7042,4534,283,461,8.18847312908086,143,120,11642,27895,27895,27397,24331,27895,27895,27895,27889,27895,27895,27895,3971,10491,33,71,26892,26687,14057,27895,27799,27895,27895,27895,14129,1166,1705,27895,27895,0,54,5,24,54,3030,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,855,3010,4917,7570,0,0,0,0,0,2,"40"
4020,4566,15118,6490,5145,2848,308,424,8.43320192728866,298,199,7650,15118,15118,14848,14869,15118,15118,15118,15118,15118,15118,15118,2395,6870,19,23,14107,13948,7602,15118,15064,15112,15118,15118,7689,1049,1355,15112,15112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0,4,905,0,0,4751,5619,0,0,0,0,0,0,"40"
4021,5387,19151,6713,5307,3454,284,174,8.35307221087804,103,103,7111,19151,19151,18941,18991,19151,19151,19151,19151,19151,19151,19151,2320,6570,36,11,18626,18474,10730,19151,19117,19151,19151,19151,10774,1131,653,19151,19151,0,0,0,9,8,1,19,0,0,0,10,4,4,0,0,1708,0,0,39,87,75,30,1212,6733,6454,0,0,0,0,4,6,"40"
4022,5393,18697,7428,5852,3592,114,208,8.86055998516596,130,130,7565,18697,18697,18400,18662,18697,18697,18697,18697,18697,18697,18697,2376,7010,0,0,17941,17828,10707,18697,18690,18697,18697,18697,10742,496,707,18697,18697,0,0,0,3,10,0,0,22,0,12,13,17,6,23,0,983,0,0,9,4,0,191,455,47,104,0,0,0,0,6,7,"40"
4023,5705,15767,6301,4797,2851,124,127,8.01507449605609,138,97,4964,15767,15767,14939,14208,15767,15767,15767,15761,15761,15761,15761,1399,4697,131,0,14851,14627,7087,15767,15742,15747,15758,15758,7123,406,407,15765,15765,0,0,10,0,20,3354,0,0,0,0,26,0,0,0,3,771,0,0,0,24,70,101,30,4374,4495,0,9,2,0,0,0,"40"
4024,7279,25233,8885,6972,4337,480,232,9.0931446627284,651,498,11485,25233,25233,24814,25094,25233,25233,25233,25233,25233,25233,25233,4000,10279,204,0,24225,24065,13045,25233,25225,25229,25229,25229,13113,1631,790,25229,25229,0,0,4,0,14,7,36,3,0,0,95,1,5,4,0,2534,0,0,44,305,1530,17,1408,5400,6128,9,0,3,0,0,265,"40"
4025,5541,16798,3976,3439,3414,254,269,8.43349575888829,247,209,6167,16793,16793,16562,16717,16798,16798,16798,16798,16798,16798,16798,1850,5557,133,15,15738,15588,8904,16798,16778,16788,16788,16788,8936,953,962,16793,16794,0,0,0,201,139,45,7,27,5,4,384,28,230,46,0,1153,0,0,66,57,142,57,575,4481,3901,120,9,0,0,11,41,"40"
4029,4421,15023,5917,4666,3054,188,140,8.50124406242931,178,88,6599,15023,15023,14887,14854,15023,15023,15023,15023,15023,15023,15023,2158,5887,258,7,14114,13963,8647,15023,14962,15023,15023,15023,8663,707,476,15023,15023,0,2,0,104,65,3374,41,13,6,28,492,3,213,8,0,760,5,0,0,146,86,291,2517,7978,7276,14,12,2,0,4,11,"40"
