"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"1701020101",267,593,118,100,153,0,0,8.73033707865168,0,0,127,593,593,586,593,593,593,593,593,593,593,593,29,130,0,0,528,525,288,593,593,593,593,593,288,0,0,593,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701020201",137,332,126,117,84,10,0,9.60583941605839,19,5,112,332,332,326,332,332,332,332,332,332,332,332,46,114,0,0,304,304,193,332,332,332,332,332,193,29,0,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701020301",67,136,35,32,36,1,0,9.56716417910448,0,0,29,136,136,134,136,136,136,136,136,136,136,136,13,26,0,0,123,120,80,136,136,136,136,136,80,1,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701020401",89,161,41,28,60,1,11,9.53932584269663,0,0,21,161,161,157,161,161,161,161,161,161,161,161,3,26,0,0,131,128,99,161,161,161,161,161,99,1,30,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701020501",94,312,75,58,84,10,5,9.75531914893617,5,5,121,312,312,309,312,312,312,312,312,312,312,312,43,106,0,0,291,291,201,312,312,312,312,312,208,38,11,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701020601",125,301,113,96,86,5,0,9.824,6,6,34,301,301,298,301,301,301,301,301,301,301,301,0,36,0,0,279,276,187,301,301,301,301,301,187,16,0,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701020701",191,423,82,58,122,7,22,9.20418848167539,11,11,88,423,423,410,423,423,423,423,423,423,423,423,32,59,0,0,377,369,254,423,423,423,423,423,254,26,62,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701030101",151,425,89,74,146,16,5,8.81456953642384,0,0,161,425,425,421,425,425,425,425,425,425,425,425,38,140,0,0,366,351,300,425,425,425,425,425,300,40,10,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,"17"
"1701030201",114,327,95,66,117,10,14,8.42982456140351,0,0,94,327,327,324,327,327,327,327,327,327,327,327,32,105,12,0,294,283,228,327,327,327,327,327,234,29,39,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,8,7,0,0,0,0,0,0,"17"
"1701030301",140,410,117,104,109,8,2,8.58571428571429,0,0,130,410,410,409,410,410,410,410,410,410,410,410,50,131,0,0,379,362,241,410,410,410,410,410,244,29,9,410,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"17"
"1701030401",123,360,89,74,108,16,84,8.49593495934959,5,0,145,360,360,355,360,360,360,360,360,360,360,360,48,152,0,0,313,304,225,360,360,360,360,360,225,58,198,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"17"
"1701030501",127,328,106,71,129,8,22,8.46456692913386,0,0,75,328,328,328,328,328,328,328,328,328,328,328,27,86,0,0,274,274,230,328,328,328,328,328,232,18,58,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701030601",158,377,70,54,80,6,36,8.22151898734177,0,0,91,377,377,371,377,377,377,377,377,377,377,377,20,122,4,0,344,342,184,377,377,377,377,377,184,18,89,377,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"17"
"1701030701",63,206,37,29,50,2,19,9.34920634920635,0,0,82,206,206,205,206,206,206,206,206,206,206,206,41,57,0,0,190,188,138,206,206,206,206,206,138,7,61,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,44,34,0,0,0,0,0,0,"17"
"1701040101",272,819,236,183,207,18,0,8.69485294117647,0,0,123,819,819,804,810,819,819,819,819,819,819,819,10,179,0,0,780,776,518,819,819,819,819,819,523,57,0,819,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
"1701040201",255,767,141,103,192,12,42,8.97254901960784,0,0,274,767,767,741,767,767,767,767,767,767,767,767,104,238,0,0,727,721,470,767,767,767,767,767,470,39,115,767,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17"
