"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
5501,1655,5616,2780,2298,0,0,0,2294,4,4.2022492456798,0,0,1,357,198,365,200,8,46,54,407,65,139,6,0,6,0,0,248,769,1741,14,633,1037,688,278,0,4,0,0,0,"55"
5502,275,940,607,542,0,0,0,537,7,4.74481309638449,0,0,0,0,0,83,13,0,123,122,0,0,2,0,0,4,0,0,42,167,364,48,24,207,117,26,4,3,0,0,3,"55"
5503,217,625,366,329,0,0,0,323,6,3.85426429240862,1,0,0,1,4,4,12,11,11,29,3,3,4,0,0,7,0,0,45,59,267,21,15,184,124,0,3,3,0,0,3,"55"
5504,1008,3265,1875,1490,0,0,0,1490,0,6.60022148394241,0,0,2,987,0,14,27,9,0,2,11,0,0,0,0,11,0,0,10,115,1246,229,414,635,377,10,0,0,0,2,1,"55"
5505,1369,4715,2366,1788,0,0,0,1783,8,3.8654444828779,0,0,4,35,72,481,101,47,116,146,131,50,45,1,0,11,5,0,174,495,1176,273,390,753,442,133,6,2,0,3,35,"55"
5506,524,1482,851,712,0,0,0,704,8,2.07465252484047,0,0,0,50,6,156,29,2,0,0,29,26,21,0,1,0,0,0,46,88,548,127,171,248,118,2,2,6,6,0,0,"55"
5507,2127,7371,4119,3267,0,0,0,3249,36,6.22522865853659,0,0,3,251,264,330,352,67,112,113,386,305,257,0,4,95,1,1,227,880,2418,256,644,1345,1054,64,32,4,0,11,104,"55"
5508,59,120,58,51,0,0,0,51,0,0.391284333282185,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,5,8,8,41,24,14,14,0,0,0,0,0,0,"55"
5509,827,2527,1347,958,0,0,0,958,0,4.76332537788385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,56,59,898,12,13,214,117,0,0,0,0,0,1,"55"
5510,115,286,193,157,0,0,0,155,2,1.58282084887589,0,0,0,27,0,25,10,0,0,0,22,4,3,0,0,0,0,0,0,8,85,68,36,81,35,5,0,2,0,0,0,"55"
5511,363,1229,711,617,0,0,0,605,14,5.51582335061684,0,0,0,12,22,128,30,11,7,17,46,7,38,1,0,39,2,0,155,304,274,126,175,286,161,65,10,4,0,0,4,"55"
5512,299,1073,582,558,0,0,0,551,7,4.40028388928318,0,2,0,18,32,29,15,48,355,18,81,0,29,0,0,7,0,0,276,222,222,165,156,377,266,23,1,6,0,0,2,"55"
5513,140,503,263,234,0,0,0,234,0,2.63543191800879,0,0,0,0,0,3,6,3,0,3,0,0,0,0,0,9,0,0,27,22,141,78,80,135,76,5,0,0,0,0,0,"55"
5514,1129,3708,2083,1634,0,0,0,1632,2,6.26029654036244,0,0,0,143,100,86,539,4,26,19,34,7,18,0,0,5,4,0,39,356,1327,89,156,765,381,23,2,0,0,2,1,"55"
5515,23,36,19,19,0,0,0,19,0,0.264956073072096,0,0,0,0,0,0,0,0,18,18,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,"55"
