"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"190105",723,2080,260,187,442,27,38,7.98616874135546,30,23,654,2080,2080,2021,2029,2080,2080,2080,2080,2080,2080,2080,147,667,16,0,1987,1976,1105,2080,2074,2080,2080,2080,1125,87,105,2080,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19"
"190106",334,993,140,95,188,1,1,8.86526946107784,61,41,438,993,993,961,991,993,993,993,993,993,993,993,158,357,0,0,954,940,483,993,993,993,993,993,483,2,5,993,993,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,36,0,0,0,0,0,0,56,70,78,0,0,0,0,0,0,"19"
"190107",1270,3880,509,405,634,4,0,8.35354330708661,14,7,1383,3880,3880,3763,3716,3880,3880,3880,3880,3880,3880,3880,446,1338,0,0,3726,3683,1825,3880,3880,3880,3880,3880,1825,19,0,3880,3880,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,409,0,0,0,480,248,0,237,168,155,0,0,0,0,0,0,"19"
"190108",1041,3049,566,416,752,44,143,9.2209414024976,0,0,974,3049,3049,2981,3000,3049,3049,3049,3049,3049,3049,3049,286,960,4,0,2828,2794,1817,3049,3049,3049,3049,3049,1828,141,330,3049,3049,0,0,0,0,0,42,6,0,0,0,0,0,2,1,0,191,0,0,0,0,221,0,505,0,0,0,0,0,0,0,0,"19"
"190109",1659,5505,946,763,965,59,49,9.04400241109102,79,71,2184,5505,5505,5398,5432,5505,5505,5505,5505,5505,5505,5505,837,1910,17,0,5337,5313,2816,5505,5496,5505,5505,5505,2829,230,201,5505,5505,0,0,0,0,0,0,19,0,0,0,103,0,2,6,0,360,0,0,4,236,468,0,171,462,259,0,0,0,0,0,0,"19"
"190110",1421,4674,818,673,652,41,53,9.8972554539057,162,135,2093,4674,4674,4453,4670,4674,4674,4674,4674,4674,4674,4674,770,1921,0,0,4555,4552,2021,4674,4674,4674,4674,4674,2021,191,157,4674,4674,0,0,0,0,5,0,71,0,0,0,0,0,0,4,0,281,0,0,0,618,976,0,141,996,719,3,0,3,0,5,0,"19"
"190111",1761,5189,903,720,758,54,25,8.99034639409427,28,24,1797,5189,5189,4983,5126,5189,5189,5189,5185,5189,5189,5189,524,1742,15,0,4991,4966,2249,5189,5183,5189,5189,5189,2273,246,95,5189,5189,0,0,0,12,73,14,92,23,252,55,136,834,95,12,0,419,0,0,12,119,211,0,1783,1000,877,6,0,0,0,23,10,"19"
"190112",1195,4953,795,620,695,39,63,8.18828451882845,47,39,2613,4953,4953,4891,4893,4953,4953,4953,4953,4953,4953,4953,902,2458,4,0,4876,4853,2642,4953,4942,4953,4953,4953,2668,191,229,4953,4953,0,0,14,2,0,10,6,5,0,0,9,0,1,0,28,501,0,0,10,31,94,35,2314,123,103,0,16,0,0,9,103,"19"
"190113",1119,3630,547,413,574,36,24,7.94459338695264,19,0,1558,3630,3630,3531,3603,3630,3630,3630,3630,3630,3630,3630,531,1473,8,0,3529,3491,1765,3630,3627,3630,3630,3630,1782,134,86,3630,3630,0,0,0,0,0,32,0,0,0,0,2,0,3,0,0,452,0,0,0,8,17,0,156,106,89,13,0,0,0,0,2,"19"
"190114",1046,3494,497,423,496,49,152,8.90726577437859,150,134,1537,3494,3494,3390,3466,3494,3494,3494,3494,3494,3494,3494,611,1429,124,0,3421,3391,1564,3494,3494,3494,3494,3494,1574,193,545,3494,3494,0,5,0,70,287,130,109,16,4,0,484,190,164,0,0,92,10,0,66,194,435,6,436,883,525,47,0,6,0,0,41,"19"
"190151",8324,17413,2487,2091,3921,32,25,8.24531475252282,105,100,3061,17413,17413,16666,17216,17413,17413,17413,17413,17413,17413,17413,758,3119,51,0,15785,15629,7858,17413,17380,17413,17413,17413,7864,121,65,17413,17413,0,0,0,17,47,63,289,21,1,3,133,33,93,20,8,394,0,0,84,384,1173,0,6894,462,310,25,11,9,0,24,122,"19"
"190202",3501,9921,1377,1118,1232,27,5,8.81633818908883,0,0,3119,9921,9921,9561,9869,9921,9921,9921,9921,9921,9921,9921,1074,3024,8,99,9589,9558,3594,9921,9918,9921,9921,9921,3594,95,13,9921,9921,0,0,0,0,4,0,47,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,4688,0,0,0,0,0,0,0,4,"19"
"190203",3905,8966,1147,922,1248,84,117,8.71626120358515,94,84,2835,8966,8966,8236,8907,8966,8966,8966,8966,8966,8966,8966,1046,2501,72,11,8546,8482,3071,8966,8961,8966,8966,8966,3081,266,321,8966,8966,0,0,0,0,1,3,70,3,0,0,12,3,14,0,0,0,0,0,9,43,200,0,887,767,507,17,2,0,0,0,5,"19"
"190204",1795,6493,1288,928,899,111,266,7.80278551532033,134,96,3172,6493,6493,6314,6045,6493,6493,6493,6493,6493,6493,6493,1192,2923,33,80,6346,6313,2876,6493,6487,6484,6484,6484,2891,429,846,6493,6493,0,3,4,311,278,909,29,21,0,0,626,0,42,0,0,11,0,0,39,434,783,1,0,2887,2499,338,6,0,0,0,216,"19"
"190205",1133,4019,673,547,655,91,559,8.17034421888791,108,59,1967,4019,4019,3938,4003,4019,4019,4019,4019,4019,4019,4019,660,1786,0,37,3879,3851,2043,4019,3986,3986,3989,3989,2059,331,1503,4019,4019,0,0,0,8,6,0,11,0,0,0,20,0,4,0,0,9,0,0,8,16,12,0,59,1002,998,454,23,0,12,57,14,"19"
"190206",919,2394,427,343,492,52,14,8.379760609358,5,5,543,2394,2394,2306,2384,2394,2394,2394,2394,2394,2394,2394,138,586,6,0,2227,2217,1104,2394,2394,2394,2394,2394,1111,161,46,2394,2394,0,5,0,7,4,0,0,0,0,0,7,3,5,1,0,90,0,0,3,3,0,0,3,4,150,0,0,0,0,2,0,"19"
"190207",502,1494,249,158,284,33,26,7.36653386454183,42,24,588,1494,1494,1440,1483,1494,1494,1494,1494,1494,1494,1494,197,500,0,25,1427,1410,743,1494,1494,1494,1494,1493,751,127,85,1494,1494,0,0,0,0,0,0,316,0,0,0,0,0,0,3,0,0,0,0,4,15,325,2,396,507,416,0,0,0,0,4,0,"19"
"190208",2021,6945,1059,861,1008,37,72,8.9742701632855,181,168,3229,6945,6945,6734,6865,6945,6945,6945,6945,6945,6945,6945,1187,2804,12,121,6779,6736,3061,6945,6944,6945,6945,6945,3070,149,240,6945,6940,0,0,0,9,20,68,77,0,0,11,84,101,386,9,0,7,0,0,36,100,165,0,11,640,561,37,1,2,0,4,28,"19"
"190209",541,1571,272,205,285,30,11,8.26432532347505,0,0,533,1571,1571,1515,1558,1571,1571,1571,1571,1571,1571,1571,235,467,10,0,1490,1469,726,1571,1569,1571,1571,1571,734,107,35,1571,1571,0,0,0,0,0,3,121,0,0,0,0,0,0,0,0,7,0,0,5,3,159,2,616,386,257,2,0,0,0,0,0,"19"
"190210",2046,5760,923,800,918,95,21,8.56793743890518,57,45,2511,5760,5760,5493,5735,5760,5760,5760,5760,5760,5760,5760,893,2257,90,0,5381,5332,2174,5760,5752,5760,5760,5760,2183,298,61,5760,5760,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,11,0,26,0,0,10,0,1681,1322,0,0,0,0,0,0,"19"
"190211",1827,4474,686,533,782,35,22,7.86699507389163,47,47,1370,4474,4474,4303,4053,4474,4474,4474,4474,4474,4474,4474,436,1221,45,9,4214,4192,1924,4474,4474,4474,4474,4474,1933,110,63,4474,4474,0,0,0,497,515,259,197,0,6,0,611,915,541,0,0,0,0,0,20,86,91,1,1240,852,602,45,1,0,0,142,133,"19"
"190212",675,1877,296,227,334,41,30,9.05185185185185,48,34,743,1877,1877,1824,1874,1877,1877,1877,1877,1877,1877,1877,258,613,9,11,1804,1784,875,1877,1876,1877,1877,1877,885,147,91,1877,1877,5,12,0,31,139,342,1,0,0,0,23,357,3,0,5,0,0,0,0,109,410,1,340,442,261,13,3,0,0,11,587,"19"
"190213",1353,4628,721,551,704,47,116,8.27568366592757,243,155,2283,4628,4628,4534,4594,4628,4628,4628,4628,4628,4628,4628,745,2164,36,67,4441,4421,2050,4628,4613,4628,4628,4628,2070,187,418,4628,4628,0,3,0,60,44,9,10,2,0,0,37,4,131,0,0,0,0,0,15,104,308,1,722,1642,1074,88,0,0,0,77,27,"19"
