"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"510102",4437,12844,2605,2116,2787,309,696,8.53031327473518,155,131,3969,12844,12844,12513,12654,12844,12844,12844,12844,12844,12844,12844,1173,3648,126,0,12119,11996,6950,12844,12827,12839,12839,12839,6991,1010,2104,12844,12844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,1,1106,13,0,2634,888,0,6,10,0,0,0,"51"
"510103",3612,9541,2370,1833,2654,195,987,8.69518272425249,32,32,2336,9541,9541,9368,9487,9541,9541,9541,9538,9541,9541,9541,708,2079,36,82,8657,8528,6075,9541,9526,9541,9541,9541,6100,591,2641,9541,9525,0,0,0,12,0,99,139,0,0,0,51,0,0,0,0,342,0,0,0,0,0,50,0,1575,668,0,0,1,0,0,0,"51"
"510104",1147,3303,1076,843,893,159,194,8.41586748038361,49,40,963,3303,3303,3252,3303,3303,3303,3303,3303,3303,3303,3303,268,813,0,0,3023,2986,2123,3303,3303,3303,3303,3303,2132,426,570,3303,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,121,522,329,0,0,0,0,0,0,"51"
"510105",1731,4635,1342,978,1288,84,136,8.15597920277296,93,82,1179,4635,4635,4531,4596,4635,4635,4635,4635,4635,4635,4635,355,1024,80,0,4231,4207,2772,4635,4635,4635,4635,4635,2783,269,371,4635,4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,1234,622,0,0,0,0,0,0,"51"
"510106",1825,5277,1887,1374,1387,216,139,8.32712328767123,124,94,1709,5277,5277,5201,5249,5277,5277,5277,5277,5277,5277,5277,528,1437,132,9,4867,4810,3099,5277,5268,5276,5276,5276,3135,617,380,5276,5277,0,0,0,1,5,29,0,6,0,0,4,5,13,0,0,77,0,0,14,80,198,149,811,1864,828,0,1,0,5,0,4,"51"
"510107",3787,9643,2164,1771,1875,210,285,8.75785582255083,14,11,2516,9643,9643,9306,9604,9643,9643,9643,9643,9643,9643,9643,584,2266,54,4,9011,8925,4395,9643,9616,9643,9643,9643,4414,574,715,9643,9641,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2549,1375,0,0,0,0,0,0,"51"
"510108",1747,4517,1337,1117,1440,226,307,8.81740125930166,77,41,1292,4517,4517,4417,4495,4517,4517,4517,4517,4517,4517,4517,439,1100,47,3,3904,3858,2782,4517,4515,4517,4517,4517,2805,612,731,4517,4517,0,0,0,0,0,16,177,0,0,0,0,0,0,0,0,74,0,0,0,8,4,21,33,671,324,27,0,0,0,0,0,"51"
"510109",2898,7156,2576,1904,2132,258,268,8.48171152518979,78,72,1501,7156,7156,7035,7077,7156,7156,7156,7156,7156,7156,7156,505,1198,82,12,6337,6286,4141,7156,7125,7151,7151,7151,4172,693,693,7151,7147,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,210,136,0,0,3,0,0,0,"51"
"510110",4402,11683,3035,2164,1992,117,131,8.02839618355293,448,396,4344,11683,11683,11182,11591,11683,11683,11683,11683,11683,11683,11683,1254,3537,94,81,11207,11156,4958,11683,11640,11683,11683,11683,4965,404,400,11683,11679,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,391,0,3,0,0,0,0,2,152,801,0,0,0,0,0,0,"51"
"510111",1902,5174,1129,864,1128,111,156,8.96161934805468,43,31,1554,5174,5174,4976,5117,5174,5174,5174,5174,5174,5174,5174,388,1330,110,20,4826,4781,2734,5174,5150,5174,5174,5174,2747,369,423,5174,5174,0,0,0,13,43,31,27,0,0,0,73,30,0,0,0,22,0,0,0,0,0,0,0,1089,578,0,0,0,0,0,0,"51"
