"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"620102",108,306,131,117,28,5,0,87,0,2.41187384044527,0,0,0,0,10,28,18,0,0,1,4,0,2,0,0,4,0,0,2,13,67,17,7,13,22,0,0,0,0,0,0,"62"
"620103",924,2784,895,818,260,632,0,127,0,7.7017230016006,0,0,0,101,243,203,3,10,284,351,374,146,70,3,0,1,1,0,15,4,123,2,0,266,304,0,2,0,0,3,11,"62"
"620104",478,1572,725,659,271,33,0,462,0,4.83385901855791,0,0,5,228,25,70,24,7,14,6,14,116,7,2,0,30,1,0,61,174,334,0,36,360,343,6,0,0,0,3,5,"62"
"620105",286,826,273,215,71,121,0,67,0,3.07802433786686,0,0,0,20,54,16,1,0,0,0,121,6,12,0,2,0,0,0,13,4,65,0,0,47,90,0,2,0,0,0,0,"62"
"620106",113,454,129,103,6,32,0,67,0,1.73722381514589,0,0,0,1,2,0,3,0,0,2,30,0,0,0,0,12,0,0,0,0,0,67,45,27,27,0,0,0,0,1,0,"62"
"620107",355,1252,437,369,50,79,0,288,0,6.89204333208816,0,0,0,3,47,187,0,0,0,0,79,0,12,0,0,24,0,0,19,30,271,0,0,116,112,0,0,0,0,0,0,"62"
"620110",240,835,320,285,38,72,0,199,0,5.0131926121372,0,0,0,13,26,99,4,3,4,4,70,4,6,0,0,3,0,0,2,23,87,101,57,82,87,6,0,0,0,0,0,"62"
"620111",714,2005,476,408,65,174,0,246,0,6.6147859922179,0,0,0,20,28,31,32,9,0,0,171,8,40,2,1,13,2,0,23,84,186,18,145,162,175,35,0,0,0,12,4,"62"
"620112",27,67,11,8,0,5,0,3,0,0.118168389955687,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,2,"62"
"620113",369,1195,333,283,22,12,0,259,0,2.06977254443063,0,0,0,4,22,42,0,0,0,0,12,13,3,0,0,3,0,0,8,41,231,0,0,52,63,0,0,0,0,0,0,"62"
