"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
21,6406,21726,3242,2716,0,601,784,1587,9,0.769588230627118,0,0,1,54,82,408,140,30,46,107,493,32,182,3,0,705,0,0,80,420,1317,20,632,668,706,189,4,5,0,37,62
22,8602,31340,5048,4412,0,1225,1587,2096,26,1.59207857910956,1,6,0,158,271,560,238,131,70,80,1107,133,354,13,6,1239,3,0,354,501,1354,482,1374,1252,1355,213,24,2,6,178,164
23,3227,11090,2000,1803,0,192,638,1048,34,1.46278537701407,0,1,0,5,7,28,71,75,5,3,119,12,24,1,3,573,5,0,59,313,820,26,345,423,422,55,20,17,1,26,108
24,9174,36880,6285,5385,0,958,1377,3485,35,1.24197387357467,0,1,1,485,218,618,173,110,54,37,846,270,333,2,6,1118,19,0,250,815,2781,276,1065,1213,1510,135,28,10,2,85,84
25,9500,38293,8071,6424,0,1571,3252,2046,51,1.94791214988978,0,4,15,244,239,317,117,182,36,56,1427,171,210,53,6,3016,7,0,236,769,1490,32,1371,1765,1712,92,47,7,18,58,138
26,3798,13648,2826,2330,0,483,654,1321,6,1.39682387429784,0,0,0,8,147,119,44,64,4,2,443,66,26,4,5,567,1,0,87,253,1100,54,757,498,665,64,6,0,0,54,13
27,6338,24040,6041,5248,0,1118,2355,2007,69,1.58047058752669,1,4,0,78,146,175,157,66,15,19,1051,43,272,9,9,2046,26,0,281,645,1547,12,959,1377,1485,94,25,47,0,21,63
30,51634,197921,55496,45174,0,7620,22387,18328,148,2.63443189777187,2,38,21,1179,1345,4523,1176,351,63,94,7337,858,1362,54,56,20215,159,14,2067,5571,13294,1197,5650,13024,14147,856,83,66,11,368,753
31,31687,137562,38982,32550,0,7191,18599,9304,178,3.08898262862457,7,12,0,677,1385,1745,356,408,325,226,6763,477,1284,60,26,16878,145,0,1691,3116,5463,1584,4382,10387,10886,824,99,83,14,132,835
32,10747,42987,15156,12684,0,3217,4727,5917,67,1.43699224064975,0,3,10,478,744,802,168,387,181,111,2874,251,638,10,29,3643,105,0,982,1638,2687,2072,1518,4554,4607,224,52,19,6,20,354
33,26025,114838,42757,36057,0,8940,21233,8755,102,3.75396275917356,2,26,7,1699,1727,1082,322,471,475,429,8291,450,1192,75,14,18723,172,0,2501,3329,4453,1879,6267,11958,12598,449,56,46,2,73,716
34,21589,95831,30091,24435,0,3116,18562,3464,81,2.1011637015909,0,9,8,592,229,670,174,145,101,116,2935,167,1316,48,10,17899,87,0,608,1218,2376,93,3190,6318,6899,110,23,60,0,35,286
35,6708,28561,8110,6385,0,612,4409,1548,27,1.61318440327336,0,0,2,98,89,122,101,48,6,8,567,18,151,4,4,4265,25,1,125,434,995,203,543,1649,1549,43,16,11,1,44,91
36,20514,83018,26727,21657,0,6117,10544,6315,78,2.71466838477419,4,4,8,1026,1066,1602,196,252,154,81,5870,437,411,38,25,9532,65,1,970,1410,4607,713,2847,6780,7500,345,47,32,7,65,397
37,3463,14217,4981,3928,0,1025,2122,937,6,1.58930536673788,0,1,0,55,122,140,14,30,4,2,991,1,93,0,0,1932,14,0,183,318,493,198,458,1600,1075,16,0,6,0,2,26
38,8275,37046,10555,8964,0,410,6060,2915,39,3.07887822219169,0,3,7,622,182,1173,88,65,8,4,355,59,304,16,2,5834,49,0,194,771,1955,371,1268,2974,3522,125,20,19,0,42,160
39,1009,4085,1373,1189,0,140,69,920,83,0.348428992574272,0,0,29,1,22,6,9,25,0,0,118,33,23,0,12,27,30,0,0,119,661,171,85,408,461,1,74,17,0,1,32
40,22195,95767,28501,22863,0,4901,11230,7905,158,2.00423762615792,2,5,24,699,861,1613,193,384,100,48,4644,316,645,184,60,10620,63,0,519,2152,4511,1916,1782,7767,8239,202,125,33,14,93,749
41,23965,103611,30025,24005,0,2733,14581,7837,74,2.35508686007713,1,9,8,951,854,2099,261,168,37,60,2560,375,728,25,25,13845,99,3,672,2595,4272,1632,2731,6061,6903,249,52,22,1,49,278
42,15022,57712,22276,17820,0,3109,9982,3577,2686,4.00414345709028,7,9,614,686,392,294,193,1055,291,260,1937,235,379,61,403,7761,579,0,1469,814,2044,981,1652,4069,3835,168,2337,349,94,90,301
43,4912,18781,5150,4079,0,1136,1427,1772,30,1.32376183321055,0,5,3,363,314,206,40,81,33,36,1080,35,163,10,4,1221,32,0,174,686,937,323,676,1337,1423,70,18,12,2,10,167
44,8217,34667,10868,8454,0,1569,3761,3414,39,1.17633471690185,2,5,2,574,181,230,42,219,16,15,1373,89,97,4,2,3494,35,0,251,919,1253,1512,508,3509,2698,53,24,15,4,21,143
45,9742,40875,13889,10624,0,1154,6036,3812,46,1.16806554536479,2,3,3,340,85,342,55,148,18,22,994,284,109,7,11,5703,47,0,291,1209,1926,1094,656,3087,2718,196,31,15,0,72,113
46,10024,46055,16252,13005,0,1341,8698,3245,245,1.83339700763669,3,2,0,137,175,216,64,66,75,157,1164,92,139,8,1,8198,64,0,462,1007,1375,1081,1386,3891,4432,108,223,41,23,9,85
47,12092,50335,16669,14043,0,3959,8326,2141,40,1.88833756908306,0,1,8,811,489,749,88,74,38,55,3845,179,240,12,12,7815,50,0,473,777,1165,332,1109,3282,4332,97,21,22,1,1,196
48,6375,25678,9372,7320,0,2462,3966,1196,11,1.44885368359173,0,0,0,631,117,586,23,123,39,64,2304,16,242,3,0,3700,24,0,251,308,426,526,535,3067,3079,73,2,11,0,2,54
49,1961,7035,2839,2299,0,1406,448,549,1,0.944574551131928,0,0,0,1,0,0,8,32,365,365,1024,2,3,0,1,293,3,0,153,138,206,243,476,860,847,0,1,0,3,0,0
50,48008,154718,56474,48285,0,18255,19451,20210,188,4.94801940882005,20,12,12,7675,6636,2585,1487,1215,1342,2496,16799,1035,5705,101,33,4180,60,0,15704,5434,15812,320,12976,15687,13937,865,141,51,15,209,1018
51,7641,25260,8311,7152,0,2549,3342,2473,25,2.29036235248907,0,3,5,1253,828,635,73,142,58,39,2447,56,522,2,6,427,0,0,2912,545,1913,150,563,2740,2812,12,17,11,0,10,31
52,18214,52961,22438,17269,0,2730,2263,13471,17,3.33223988885458,0,0,1,502,423,1562,703,125,204,227,2454,227,605,4,5,782,4,5,1495,2585,11038,796,3043,5904,4160,493,6,11,2,70,188
53,11595,37829,15151,11335,0,1385,3891,6905,40,3.80662927763039,0,6,1,104,148,884,354,98,264,330,1017,53,70,1,1,3254,14,0,663,1307,5851,135,1005,3770,3258,166,17,23,2,60,80
54,5943,17989,8489,6550,0,678,541,5514,44,2.10979298260307,0,0,17,96,228,114,159,86,98,111,518,44,85,12,4,155,7,0,376,1004,4542,270,613,2504,1628,63,29,15,9,5,21
55,21366,76689,40733,35088,0,15178,11286,14585,94,10.3395539210919,5,6,10,3331,1648,3010,1468,596,9318,6041,8974,796,1335,24,15,2629,31,1,8953,3552,10715,1566,6349,16978,10694,1258,60,34,6,23,261
56,5656,17068,7979,6445,0,507,1027,5163,43,2.08603055411704,1,1,0,257,62,291,145,1,0,1,505,15,164,2,0,45,2,0,980,1430,3379,903,486,1706,1500,156,18,30,0,2,10
57,35201,126135,48812,40752,0,8294,21993,15537,205,5.2454424812364,0,7,36,1579,2224,3794,1133,1938,793,742,6217,1020,2052,279,60,10804,61,1,12062,5204,11057,776,10673,14241,10797,958,149,72,9,124,1058
58,15829,54525,23318,21518,0,8537,13137,4966,50,12.9507920458375,1,3,0,561,2131,1218,607,1305,601,1951,6522,412,2430,53,7,3208,39,0,10513,1957,2165,1390,6877,6048,7690,162,20,30,0,7,277
60,21055,75925,21866,18270,0,3847,7377,8777,152,2.64768410969267,1,2,3,618,766,1122,658,453,126,111,3417,592,807,59,25,6084,58,3,1259,2176,6097,1578,4996,4529,4855,825,63,94,6,385,479
61,5741,18766,5735,4978,0,959,1567,2986,19,2.367950376741,0,4,6,106,237,300,174,220,44,55,736,60,181,9,0,976,26,0,600,701,1673,879,1036,1514,1683,109,13,7,2,84,152
62,14551,50685,16125,14019,0,4675,4345,6101,87,3.11482803900701,0,2,29,731,1193,2631,198,112,639,827,3907,654,973,19,63,3124,40,0,1166,1449,4446,688,1730,5146,5367,318,72,15,4,67,124
63,24233,84299,25850,22416,0,8666,12884,5881,72,6.73420094451855,3,9,6,2682,3280,5973,584,1911,1632,1009,6911,385,2336,98,34,6087,36,0,7754,2083,3780,912,8454,7580,8301,813,51,23,18,194,778
64,15953,49281,18565,14466,0,4955,3342,7511,58,3.83022664689684,14,12,3,1605,1387,1616,404,208,190,316,4609,371,794,22,20,2256,55,0,1060,1565,5458,1147,1651,5162,5020,648,37,21,3,133,474
65,27978,87295,30539,24337,0,10625,5021,11641,117,4.78215333465641,4,42,3,1408,1742,7562,892,3433,310,284,7742,1046,1288,41,37,3231,84,3,1756,3164,7702,1936,5122,7738,7652,1291,57,60,5,474,1127
66,15271,45717,16227,13476,0,5083,1550,7879,39,4.0626950175007,0,12,4,239,666,1343,335,229,27,9,4962,120,883,12,8,418,34,0,1106,1760,5891,912,1931,3873,4232,226,20,19,6,83,125
67,16377,58406,20933,18073,0,8814,3267,7288,48,2.48423385034941,2,2,7,360,650,1828,687,5754,209,234,3350,218,377,13,17,1880,48,0,1364,1256,5614,908,1796,6392,7218,422,37,14,5,144,210
70,10040,40481,8171,6642,0,718,1495,4646,7,1.32547864506627,0,0,1,23,60,343,113,22,2,2,703,59,111,1,6,1231,5,0,291,1029,3965,34,1105,1031,1185,149,7,0,0,40,51
71,13672,51580,11230,9929,0,2963,3181,4638,41,2.05403504416724,0,1,3,291,685,1671,194,238,152,200,2675,380,716,26,0,2019,25,0,1182,1270,3499,199,2470,2790,3530,187,7,34,0,64,137
72,15839,60819,13101,10804,0,2164,4530,4811,34,1.80028560621335,0,0,0,231,353,439,303,123,45,37,2022,546,552,4,7,4191,18,0,322,723,4102,220,728,2419,2750,296,28,6,4,172,155
73,4956,20125,3164,2681,0,694,209,1958,20,0.544421858913309,0,0,3,99,126,269,111,123,8,9,622,138,173,7,8,35,13,0,153,353,1684,24,340,503,568,77,17,6,1,48,70
74,8008,30782,5211,4405,0,310,1158,3102,1,1.38836796636399,0,0,0,153,31,1041,404,0,0,0,310,5,111,6,0,1157,0,0,1,766,2592,0,580,927,892,109,1,0,0,152,12
75,1237,5177,991,812,0,83,356,407,2,0.647197602499522,0,0,0,17,3,36,6,10,0,0,78,1,29,2,0,309,0,0,47,48,286,85,260,59,125,2,0,2,0,12,8
76,7837,28940,6443,4986,0,693,210,4301,12,1.6404553530302,0,0,3,170,278,2399,128,89,7,7,641,197,219,4,6,113,0,0,91,583,3828,67,70,1314,1468,75,6,6,0,79,81
77,5119,16421,2989,2512,0,885,614,1360,11,0.901013999433279,1,1,0,42,57,353,73,126,36,90,807,51,349,3,9,378,4,0,227,320,1023,104,784,404,666,94,7,4,2,49,52
80,48485,164065,29044,23350,0,8782,5722,11897,84,2.57456309609129,0,5,14,799,896,6053,1122,877,324,305,7966,584,1360,86,34,4928,47,0,754,3422,7204,2692,9099,4859,9411,1465,54,31,9,693,489
81,15795,59353,7902,6605,0,3588,1812,2375,24,2.21724651887261,0,20,4,466,442,2416,329,150,232,845,2996,124,903,18,8,1552,15,0,250,666,1634,298,2889,855,3119,398,14,10,1,328,106
82,5045,16446,3855,3216,0,1235,71,2204,8,2.08795917572358,0,3,9,62,105,963,118,174,1,1,1113,64,179,4,2,15,3,0,51,984,1382,112,1485,475,1314,141,4,4,0,20,33
83,4539,14322,1290,1060,0,166,411,534,7,0.559532104474145,0,0,20,19,48,53,27,17,6,5,151,18,20,6,5,383,0,0,24,181,381,5,154,62,183,19,7,0,0,36,11
84,28862,96234,11431,9797,0,5154,2692,3201,45,1.75522204087336,2,4,3,920,602,3120,439,396,743,743,4464,355,1397,48,27,2336,39,2,312,935,1937,717,3685,2175,4096,670,32,13,3,462,301
85,5112,16542,2847,2508,0,1448,508,838,13,2.16046723980497,0,11,0,61,97,1324,118,34,110,87,1357,32,328,1,1,401,1,0,111,312,554,32,637,446,1116,179,7,7,0,107,15
86,9042,31227,4107,3337,0,1462,1141,1157,33,1.19430655419117,0,5,0,144,314,1102,89,262,77,94,1221,168,275,7,8,912,11,0,217,653,615,41,1059,729,1241,276,27,6,2,61,133
90,17565,59828,15201,11656,0,3416,1554,7644,52,1.54427877570596,1,22,3,439,675,2878,694,143,56,124,3229,332,865,28,14,1187,10,4,365,2425,5397,614,3353,2282,4380,491,20,32,3,142,216
91,12249,47627,13659,11455,0,3547,4549,4391,30,5.03966176412359,0,1,4,525,597,4146,293,1644,279,294,1840,52,359,6,11,4291,18,0,249,1903,2834,26,2233,866,5570,49,11,19,4,108,23
92,16964,61845,12733,10579,0,4057,3725,3786,22,2.75353529569466,1,1,4,602,769,556,271,467,346,297,3720,531,797,242,1,3429,17,2,299,1309,2595,199,4606,2106,3739,462,14,8,0,122,228
93,13648,51004,11950,9481,0,2483,4295,3576,24,2.56117953109425,1,11,1,75,286,1313,283,134,269,311,2145,152,509,37,4,3897,30,0,387,1463,2425,20,2082,2503,4025,466,12,13,4,131,225
94,19560,92714,18855,16278,0,3098,8961,6690,24,3.60732101345377,8,24,99,275,892,2464,595,403,62,79,2950,222,1231,46,36,6401,37,0,2771,2455,2975,2163,5302,214,8284,162,16,8,4,291,415
95,19637,72542,17793,14111,0,6456,4287,5657,36,4.47203039877796,4,11,49,1176,1092,2376,513,282,179,225,6251,355,2069,37,102,1014,43,13,3176,2515,3206,567,5103,540,6875,878,14,22,1,640,286
96,16297,66961,18896,15959,0,6850,7437,4185,37,3.20247705851308,0,29,90,100,785,1731,162,351,14,25,6588,34,804,25,89,3135,53,0,4331,2015,1925,498,3552,333,8776,65,8,29,0,114,201
