"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"810103",751,2611,384,352,0,226,0,160,0,2.82549365869321,0,0,0,24,0,148,0,12,0,4,218,0,67,0,0,0,0,0,0,3,111,50,187,74,121,0,2,0,0,0,0,"81"
"810105",23,93,11,11,0,2,0,9,0,0.162553568789715,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,7,6,0,5,0,0,0,0,2,0,"81"
"810106",37,135,30,26,0,5,0,21,0,0.471441523118767,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,19,19,0,2,0,2,0,0,0,0,"81"
"810111",131,440,78,68,0,1,0,67,0,1.05067985166873,0,0,0,0,0,11,8,0,0,0,1,0,0,0,0,1,0,0,0,12,41,23,17,0,8,0,0,0,0,4,0,"81"
"810115",522,2110,223,190,0,128,0,94,0,2.32501223690651,0,0,0,0,0,58,7,13,4,74,57,1,6,0,0,18,0,0,0,26,69,10,69,2,111,23,0,0,0,57,10,"81"
"810116",11,47,9,9,0,2,0,7,0,0.113521695257316,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"81"
"810117",11,49,13,9,0,0,0,9,0,0.129945134276639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,"81"
"810118",85,289,105,85,0,14,0,85,0,2.21527234818869,0,0,0,0,0,39,0,14,0,0,0,0,0,0,0,0,0,0,0,0,63,28,32,0,37,0,0,0,0,0,0,"81"
"810151",24,71,12,7,0,1,0,6,0,0.101670297748729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,"81"
"810201",52,166,15,14,0,13,0,1,0,0.297050710799915,0,0,0,0,1,12,0,1,0,0,13,3,2,0,1,0,0,0,0,1,0,0,7,0,7,4,0,0,0,0,0,"81"
"810202",11,27,6,6,0,2,0,4,0,0.103483959986202,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,4,4,0,0,6,4,4,0,0,0,0,0,0,"81"
"810203",150,520,53,49,0,32,0,17,0,0.693265421618563,0,0,0,1,5,3,0,0,0,10,26,1,5,0,0,0,0,0,3,11,10,0,22,13,11,1,0,0,0,0,1,"81"
"810204",17,57,8,7,0,1,0,6,0,0.107742034785286,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,0,4,1,1,0,0,0,0,0,0,"81"
"810205",13,41,7,7,0,6,0,1,0,0.137335687659407,0,0,0,1,0,7,0,0,0,5,1,2,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,1,0,"81"
"810206",390,1430,165,151,0,90,0,90,0,3.49537037037037,0,0,0,3,18,48,16,0,17,17,77,27,29,0,4,0,1,0,6,54,45,1,105,55,87,15,0,1,0,9,12,"81"
"810251",8,32,3,2,0,2,0,0,0,0.0749906261717285,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,"81"
"810301",808,2430,452,369,0,327,0,110,0,8.3692447266954,0,6,0,85,38,291,55,7,0,90,309,4,261,1,1,31,1,0,38,51,66,7,197,79,164,75,3,0,0,29,7,"81"
"810302",636,2428,479,406,0,344,0,116,0,9.90243902439024,0,0,0,13,18,182,18,17,52,211,213,37,53,5,0,33,1,0,16,48,73,3,188,0,263,6,0,0,1,39,18,"81"
"810303",96,353,63,51,0,22,0,34,0,0.868676545733265,0,0,0,0,8,36,3,4,1,20,0,0,0,0,0,7,0,0,0,5,24,8,2,0,31,0,0,0,0,20,0,"81"
"810304",401,1611,231,179,0,80,0,123,0,3.80689068481497,0,1,0,15,43,10,4,4,31,38,73,9,42,1,0,24,0,0,10,53,89,1,132,0,79,4,0,0,0,4,0,"81"
"810305",279,916,150,123,0,81,0,72,0,3.44152210408506,0,0,1,26,53,56,4,15,18,64,69,1,62,0,0,14,0,0,23,34,48,1,83,41,65,1,0,0,0,0,0,"81"
"810401",697,2179,381,316,0,247,0,93,0,4.93827160493827,0,0,0,17,38,83,47,2,0,0,245,0,40,0,0,34,0,0,0,2,88,3,61,33,184,36,0,0,0,71,0,"81"
"810402",699,2283,248,218,0,208,0,30,0,4.33917197452229,0,0,0,6,19,65,2,2,3,4,207,0,20,2,0,21,0,0,0,0,30,0,66,61,115,38,0,0,0,4,4,"81"
"810403",609,2074,337,275,0,199,0,106,0,2.22942845561411,0,0,0,0,48,37,57,4,0,2,197,2,9,0,0,2,0,0,2,5,84,19,73,7,144,4,0,0,0,10,17,"81"
"810404",410,1138,104,91,0,78,0,29,0,1.06744868035191,0,2,0,11,11,21,0,15,34,55,10,0,7,0,0,5,0,0,1,12,11,16,16,1,15,0,0,0,0,0,3,"81"
