"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"580102",113,427,159,150,6,8,131,0,5,2.96970896852108,0,0,0,0,2,0,4,0,0,7,2,0,0,0,0,113,0,0,18,5,17,0,47,21,21,1,5,0,0,0,0,"58"
"580103",44,152,37,33,0,0,33,0,0,0.65050266114725,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,"58"
"580104",179,487,153,132,23,21,85,0,6,1.90503680184731,0,0,0,1,10,9,12,0,0,7,14,0,0,2,0,79,0,0,6,0,5,1,0,27,11,0,0,6,0,0,2,"58"
"580105",123,378,138,123,40,2,79,0,3,2.81335773101555,0,0,0,24,1,0,15,0,0,0,2,0,0,0,0,47,0,0,32,1,17,5,31,15,7,0,0,3,0,0,0,"58"
"580106",260,789,404,364,46,243,150,0,0,11.2728398885104,0,0,0,24,18,10,7,43,1,1,233,11,5,0,0,38,0,0,118,10,38,0,0,143,117,0,0,0,0,0,0,"58"
"580109",355,1534,816,803,207,376,615,0,2,31.99203187251,0,0,0,90,171,92,11,76,243,251,218,136,63,2,0,65,8,0,581,306,86,11,536,224,493,12,2,0,0,0,9,"58"
"580151",28,28,6,6,2,4,0,0,0,0.434153400868307,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"58"
"580201",236,644,343,318,105,166,163,0,0,15.7425742574257,0,0,0,8,81,11,34,11,7,10,161,0,8,0,0,3,0,0,160,24,11,36,229,109,178,4,0,0,0,0,0,"58"
"580202",70,254,123,112,24,39,78,0,0,5.46608101512933,0,0,0,1,18,8,6,5,6,4,30,0,0,0,0,0,2,0,76,15,14,3,14,32,37,0,0,0,0,0,0,"58"
"580203",83,305,172,156,21,103,57,0,0,4.27631578947368,0,1,0,0,18,82,3,0,68,81,57,0,2,0,0,6,0,0,51,24,21,3,118,83,76,0,0,0,0,0,0,"58"
"580204",248,1041,538,509,118,184,356,0,0,24.8413860419717,0,0,0,45,97,9,6,21,13,13,169,13,73,0,2,0,0,0,354,93,40,0,280,127,218,7,0,0,0,0,0,"58"
"580205",22,100,39,39,0,0,39,0,0,3.86521308225966,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,18,6,11,0,0,0,0,0,0,"58"
