"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
1401,22143,53574,11887,10010,10272,353,859,8.57011245088741,189,145,15017,53574,53574,51532,53286,53574,53574,53574,53574,53574,53574,53574,4501,14577,403,63,50043,49699,26181,53574,53550,53574,53574,53574,26282,1435,2582,53574,53574,0,0,0,176,242,111,539,1,1,2,293,183,1,0,0,1362,0,0,35,242,2561,0,8057,6537,1313,29,0,0,0,24,52,"14"
1402,10108,30261,7103,5874,6841,432,743,8.83399287692916,431,303,11629,30261,30261,29490,29606,30261,30261,30261,30261,30261,30261,30261,3671,10585,629,36,28189,27952,17169,30261,30222,30261,30261,30261,17247,1606,2328,30258,30256,0,0,3,8,253,111,35,22,30,34,234,914,132,1,0,1058,10,0,56,297,749,19,1173,2286,2610,122,4,0,0,79,38,"14"
1403,8348,24102,5686,4610,5100,264,1153,8.82079540009583,279,214,8614,24102,24102,23507,23949,24102,24102,24102,24102,24102,24102,24102,2853,7920,94,31,22589,22358,13172,24102,24102,24102,24102,24102,13225,1003,3258,24102,24102,4,7,0,38,36,806,93,25,0,0,1743,3092,113,15,0,592,0,0,59,584,2869,0,6036,4786,4266,822,0,1,0,180,73,"14"
1404,10938,35815,7616,6372,7103,330,631,8.50530261473761,412,294,14061,35815,35815,35106,35600,35815,35815,35815,35815,35815,35815,35815,4707,13061,342,8,34175,33934,20692,35815,35673,35809,35809,35809,20746,1460,2094,35809,35809,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,3,0,0,0,0,0,0,0,11640,4950,0,0,5,0,0,0,"14"
1405,9556,25281,6730,5385,5979,288,393,7.96075763917957,224,143,8266,25281,25281,24482,24899,25281,25281,25281,25281,25281,25281,25281,2341,7781,111,186,23102,22809,14241,25281,25240,25279,25281,25280,14308,1074,1145,25281,25280,0,0,0,0,0,1,1,1,0,0,1,17,0,0,0,11,7,0,0,0,0,0,0,4842,3922,0,0,0,0,0,0,"14"
1406,24983,61206,10605,8752,9766,476,1841,7.81735580194532,498,328,20168,61205,61205,58324,60392,61199,61199,61199,61199,61199,61199,61205,6319,18573,299,122,58330,57960,26139,61206,61099,61184,61205,61204,26223,1976,5523,61199,61200,0,0,0,34,37,2052,887,178,0,0,287,72,234,23,3,2503,19,0,101,1837,3608,4,14907,16432,6179,666,0,9,0,213,107,"14"
1407,10503,32933,7431,5912,7073,417,854,8.37617823479006,555,394,12982,32933,32933,32108,32748,32933,32933,32933,32933,32933,32933,32933,3998,11907,148,93,31052,30733,19017,32925,32749,32933,32933,32933,19110,1640,2551,32933,32933,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,2,0,0,2178,0,5006,11262,4603,0,0,0,0,594,0,"14"
1408,8894,26514,7807,6189,6656,588,1553,7.95659995502586,255,171,9356,26514,26514,26012,26266,26514,26514,26514,26514,26514,26514,26514,2786,8943,752,15,24212,23855,16626,26514,26499,26514,26514,26513,16762,2021,4270,26512,26510,0,0,6,0,0,443,104,0,0,0,572,92,107,6,0,831,28,0,0,919,4409,0,8480,13597,4580,174,20,6,0,69,0,"14"
1409,6822,21368,5145,4136,4390,332,772,8.0323951920258,258,226,9464,21368,21368,20852,21190,21368,21368,21368,21368,21368,21368,21368,3222,8733,280,276,19978,19763,11848,21368,21343,21364,21364,21364,11906,1242,2383,21368,21368,0,2,0,15,34,351,288,27,0,0,219,129,48,10,4,22,10,0,118,528,1317,23,4649,4058,3147,36,8,0,0,192,15,"14"
1410,8690,26160,6158,4759,4642,119,153,8.28814729574223,193,130,10028,26160,26160,25115,26109,26160,26160,26160,26160,26160,26160,26160,3418,9405,13,75,24897,24687,12848,26137,26160,26160,26160,26160,12865,456,470,26160,26160,0,0,0,0,10,6,39,4,0,0,30,9,15,4,0,1452,0,0,8,77,406,0,11155,1749,2043,3,0,0,0,0,12,"14"
1411,15506,41908,7308,6143,6314,259,453,7.98078163291629,270,221,15918,41905,41905,40062,41195,41908,41908,41908,41908,41908,41908,41908,5455,14627,75,78,40247,40029,17890,41908,41718,41908,41908,41907,17935,972,1327,41908,41904,0,0,18,69,152,204,638,115,343,17,462,174,296,56,0,976,11,0,49,510,1375,0,9591,6219,4127,464,20,0,0,101,255,"14"
1412,15960,47111,10147,8048,9619,626,496,7.97907268170426,598,470,18209,47111,47111,45651,46851,47111,47111,47111,47104,47111,47111,47111,5867,16886,328,415,44290,43907,25933,47111,46410,47111,47111,47111,26028,2427,1709,47111,47111,0,0,0,0,3,0,127,7,0,0,0,0,0,0,0,976,0,0,26,58,949,0,5069,5742,4162,79,10,6,0,172,620,"14"
1413,4207,11472,3203,2465,2354,84,112,7.17161873068695,148,127,4391,11472,11472,11115,11429,11472,11472,11472,11472,11472,11472,11472,1433,4023,22,0,10726,10605,6205,11472,11472,11472,11472,11472,6212,330,346,11472,11472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,221,799,0,1318,732,756,0,0,0,0,0,0,"14"
1414,14022,32927,7179,6012,5660,368,132,8.29054343175011,316,287,9076,32927,32927,31486,32729,32927,32927,32927,32923,32927,32927,32927,2885,8330,331,45,31054,30893,14043,32922,32911,32924,32924,32924,14071,1278,408,32923,32896,0,14,15,4,39,77,173,42,20,0,116,225,88,17,5,857,25,2,140,715,1802,26,9855,6757,4656,215,26,0,3,143,185,"14"
1415,6541,18619,5460,4375,4074,292,452,8.10732303929063,181,145,6643,18619,18619,17927,18481,18619,18619,18619,18619,18619,18619,18619,2073,6077,347,0,17334,17177,10143,18610,18613,18619,18619,18619,10194,1055,1239,18619,18619,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,0,7,17,912,0,0,2697,3068,0,0,0,0,0,0,"14"
1416,2675,7344,2351,1854,1754,80,214,8.00747663551402,71,61,2188,7344,7344,7125,7311,7344,7344,7344,7344,7344,7344,7344,614,2009,34,0,6790,6725,4285,7344,7334,7344,7344,7344,4290,295,606,7344,7344,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,2,9,30,0,637,219,259,0,0,0,0,0,0,"14"
