"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
6701,1277,3678,1381,1083,232,142,0,829,0,0.697315047324705,0,0,0,22,98,24,114,15,0,0,128,6,27,4,0,0,0,0,6,127,684,72,111,261,295,14,4,1,1,9,11,"67"
6702,177,539,183,161,40,76,0,53,0,0.298457659795343,0,0,0,1,5,0,34,4,0,6,70,1,8,0,0,0,3,0,2,40,14,6,0,60,64,5,1,0,0,0,4,"67"
6703,1088,4078,1538,1236,429,119,0,844,0,0.934268609784121,0,0,0,14,11,0,409,25,4,7,86,3,10,0,2,3,0,0,0,73,760,26,48,330,388,11,3,3,0,1,0,"67"
6704,1566,6986,2814,2377,604,323,0,1578,0,4.40234100085195,0,0,0,92,75,238,440,145,154,160,218,32,21,1,0,245,4,0,137,135,1088,502,764,657,829,40,8,3,0,6,23,"67"
6705,1905,6460,2298,1946,569,498,0,1271,0,2.09497357060578,0,0,1,73,231,217,317,15,29,28,469,113,66,4,1,68,4,0,104,310,975,105,302,687,733,104,2,0,3,81,85,"67"
6706,3242,9726,2831,2386,930,1364,0,246,0,4.57421111153713,0,0,0,97,143,70,759,21,6,24,1328,37,25,4,0,23,0,0,17,110,163,0,192,776,901,12,0,0,0,4,24,"67"
6707,1448,4702,1604,1363,65,193,0,1161,0,1.88904134270231,0,0,0,0,0,557,65,5,0,0,188,1,1,1,0,0,1,0,8,44,1039,100,79,444,405,9,0,0,0,1,0,"67"
6708,761,2384,548,480,279,112,0,158,0,0.949836746809142,0,0,0,183,202,42,48,1,0,0,112,6,10,0,0,0,0,0,28,38,128,8,8,194,185,20,0,0,0,19,0,"67"
6709,4644,14771,5912,5450,230,5450,0,157,0,36.8966217588518,1,1,0,97,135,444,31,5450,0,0,252,6,49,0,0,2,0,0,82,10,118,36,127,2377,2661,62,0,2,0,0,0,"67"
6710,858,2711,1355,1102,295,317,0,717,0,5.30802947834883,4,1,0,170,128,213,88,24,2,1,304,4,131,0,4,64,0,0,77,271,454,53,38,404,448,130,2,0,1,16,26,"67"
6711,562,2376,542,505,136,220,0,274,0,1.76001115254592,0,0,3,43,104,41,21,49,14,8,195,27,29,0,0,25,0,0,97,98,191,0,136,142,189,29,1,1,0,9,33,"67"
