"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"6201020101",196,405,152,129,87,4,3,7.46938775510204,0,7,128,405,405,385,211,405,405,405,405,405,405,405,48,116,18,0,339,357,188,405,405,405,405,405,190,9,3,405,397,0,0,0,0,0,80,0,0,0,0,0,0,0,0,11,0,0,0,5,0,7,0,0,0,6,0,10,0,0,0,0,"62"
"6201020201",127,371,100,78,91,11,1,7.86614173228346,7,7,166,371,371,365,363,371,371,371,371,371,371,371,47,133,0,5,343,331,229,371,371,371,371,371,229,35,4,371,371,0,0,0,0,0,0,55,0,0,0,3,0,1,4,0,15,0,0,0,6,3,7,121,0,0,0,0,0,0,0,0,"62"
"6201020301",176,481,137,103,86,19,17,7.92613636363636,0,0,227,481,481,472,394,481,481,481,481,481,481,481,99,168,29,0,451,451,192,481,481,481,481,481,196,62,53,481,481,0,0,2,0,0,405,0,0,0,0,0,0,2,0,33,3,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,"62"
"6201020401",222,580,161,138,128,18,16,7.73423423423423,4,4,193,580,580,567,573,580,580,580,580,580,580,580,58,197,14,9,527,516,291,580,580,580,580,580,295,46,42,580,580,0,0,0,0,0,140,4,0,0,4,0,0,0,0,0,15,0,0,0,6,23,0,166,13,4,0,0,0,0,0,0,"62"
"6201020501",101,293,80,75,61,1,33,7.77227722772277,0,0,138,293,293,288,293,293,293,293,293,293,293,293,38,121,9,0,270,267,135,293,293,293,293,293,135,2,91,293,293,0,0,0,0,0,270,0,0,0,0,2,0,2,0,0,0,0,0,9,0,0,0,0,138,135,0,0,0,0,0,0,"62"
"6201020601",62,120,29,22,16,1,0,9.08064516129032,0,0,46,120,120,117,120,120,120,120,120,120,120,120,15,36,0,0,115,113,45,120,120,120,120,120,45,3,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1,0,0,0,0,0,0,"62"
"6201020901",144,367,137,109,93,9,0,9.03472222222222,0,0,116,367,367,348,367,367,367,367,367,367,367,367,25,116,0,11,326,317,203,367,367,367,367,367,203,28,0,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,70,90,0,0,0,0,0,0,"62"
"6201021001",179,442,125,111,93,15,18,8.18435754189944,12,5,161,442,442,418,442,442,442,442,442,442,442,442,64,132,13,0,394,394,212,442,442,442,442,442,212,45,44,442,442,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,15,0,0,0,0,0,0,"62"
"6201021101",155,455,128,97,79,2,1,8.44516129032258,15,1,220,455,455,437,449,455,455,455,455,455,455,455,73,184,0,0,420,410,202,455,455,455,455,455,202,10,3,455,455,0,0,0,0,36,0,10,0,0,0,0,0,0,0,0,20,0,0,0,1,0,16,118,28,18,0,0,0,0,0,0,"62"
"6201021201",149,354,112,88,66,11,29,7.28187919463087,0,0,156,354,354,324,194,354,354,354,354,354,354,354,54,143,18,0,325,320,159,354,354,354,354,354,159,25,84,354,351,0,0,0,0,0,322,0,0,0,0,0,0,0,0,15,0,0,0,21,2,41,0,0,0,147,0,3,0,0,0,0,"62"
"6201021301",199,509,223,170,115,1,1,9.03517587939698,3,3,206,509,509,495,509,509,509,509,509,509,509,509,76,157,0,0,446,437,231,509,507,509,509,509,231,5,4,509,509,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,13,0,92,87,0,0,0,0,0,0,"62"
