"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"440102",3566,10388,4042,3073,1973,130,200,8.09871003925968,136,87,4262,10388,10388,10071,10268,10388,10388,10388,10388,10388,10388,10388,1411,3767,63,0,9737,9496,5300,10388,10384,10388,10388,10388,5313,484,657,10388,10388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,1175,0,0,0,0,0,0,"44"
"440103",1227,4149,1983,1474,924,53,158,7.74572127139364,71,41,1721,4149,4149,4118,4133,4149,4149,4149,4149,4149,4149,4149,544,1471,30,0,3922,3848,2451,4149,4149,4149,4149,4149,2458,194,574,4149,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,819,0,0,0,0,0,0,"44"
"440104",3769,11070,3126,2293,1883,62,66,9.02945078270098,90,60,4081,11070,11070,10756,11047,11070,11070,11070,11070,11070,11070,11070,1241,3785,69,26,10568,10476,5184,11070,11060,11070,11070,11070,5185,248,236,11070,11069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,508,0,0,97,1578,1245,0,0,0,0,0,0,"44"
"440105",1832,6240,2002,1579,1136,77,146,8.15665938864629,281,224,2831,6240,6240,6146,6025,6240,6240,6240,6240,6240,6240,6240,935,2512,32,0,5955,5870,3520,6240,6231,6240,6240,6240,3540,321,555,6240,6240,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,319,3427,1309,0,0,0,0,0,0,"44"
"440106",1186,3893,1597,1232,657,28,21,8.3743676222597,19,19,1649,3893,3893,3822,3849,3893,3893,3893,3893,3893,3893,3893,581,1397,34,0,3752,3741,2007,3893,3893,3893,3893,3893,2016,115,85,3893,3893,0,0,7,0,5,5,9,9,0,0,4,0,10,0,0,308,0,0,12,45,54,2,684,199,320,0,0,0,0,0,0,"44"
"440107",2899,7660,2080,1627,1206,63,97,8.46188340807175,99,82,2938,7660,7660,7271,7604,7660,7660,7660,7660,7660,7660,7660,969,2679,10,3,7260,7202,3198,7660,7656,7660,7660,7660,3204,245,321,7660,7660,0,0,0,217,0,0,14,1,0,0,1,2,2,0,0,644,0,0,4,41,168,9,453,3470,568,2,0,0,0,3,0,"44"
"440108",2129,7136,2138,1647,1187,93,117,8.00610615312353,3,3,3026,7136,7136,7001,6615,7136,7136,7136,7136,7131,7131,7131,923,2599,32,15,6933,6870,3781,7136,7122,7125,7125,7125,3794,384,446,7130,7131,0,0,0,9,5,2,37,1,0,3,15,4,8,18,5,642,0,0,0,7,9,53,537,1624,2106,0,11,0,0,0,11,"44"
"440109",3304,11088,3859,3114,1986,112,162,8.45066585956416,289,219,4436,11088,11088,10897,10998,11088,11088,11088,11088,11088,11088,11088,1413,3946,138,0,10730,10678,6089,11088,11069,11088,11088,11088,6109,467,618,11088,11088,13,0,0,0,0,0,0,5,0,0,0,0,0,3,0,298,0,0,0,0,0,51,0,7,1043,0,0,0,0,0,0,"44"
"440110",1796,6460,2180,1585,1294,124,224,8.10300668151448,140,140,2530,6457,6457,6385,6450,6460,6460,6460,6460,6460,6460,6460,840,2239,55,0,6208,6171,4022,6455,6460,6460,6460,6460,4030,495,839,6460,6460,0,0,0,0,2,34,2,0,0,6,0,3,0,5,0,453,0,0,4,10,9,7,2966,1347,929,0,0,0,0,6,8,"44"
"440111",1290,4299,1399,990,718,55,112,8.09302325581395,88,76,1906,4299,4299,4193,4244,4299,4299,4299,4299,4299,4299,4299,635,1739,12,0,4103,4092,2110,4299,4280,4299,4299,4299,2119,236,425,4299,4299,0,0,0,4,0,0,0,0,0,0,5,67,0,0,0,0,0,0,6,13,0,11,65,948,1002,0,0,0,0,0,0,"44"
"440112",880,3368,1419,1079,510,57,128,9.03522727272727,143,119,1622,3368,3368,3306,3349,3368,3368,3368,3368,3368,3368,3368,612,1261,28,0,3271,3266,1772,3368,3361,3368,3368,3368,1777,242,507,3368,3368,7,10,0,0,0,0,35,0,0,0,177,0,12,0,0,332,6,0,75,110,133,15,161,2735,830,20,5,0,0,1,9,"44"
"440113",1436,4821,1664,1206,1002,31,55,8.98607242339833,65,52,1824,4821,4821,4787,4821,4821,4821,4821,4821,4821,4821,4821,592,1653,90,4,4593,4531,2936,4821,4820,4820,4820,4820,2940,144,194,4820,4821,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,253,0,0,0,0,3,9,51,112,80,0,0,0,0,0,1,"44"
"440114",1281,3896,1403,1072,716,97,16,7.34113973458236,23,16,1399,3896,3896,3816,3896,3896,3896,3896,3896,3896,3896,3896,415,1330,13,0,3709,3641,1955,3896,3892,3896,3896,3896,1969,324,50,3896,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,460,967,0,0,0,0,0,0,"44"
"440151",10092,25060,4177,3355,5410,198,502,8.35107015457788,209,209,6784,25060,25060,23738,24599,25060,25060,25060,25060,25060,25060,25060,2016,6361,16,35,23263,22753,12587,25060,25051,25060,25060,25060,12603,681,1488,25060,25060,0,0,0,15,2,161,283,9,15,6,45,20,62,3,0,19,4,0,4,28,1088,869,2468,1357,1115,140,0,0,0,2009,11,"44"
"440201",1837,5813,2229,1880,1407,75,254,9.18345127925966,160,132,2433,5813,5813,5751,5769,5813,5813,5813,5813,5813,5813,5813,832,2171,0,6,5345,5242,3645,5813,5780,5813,5813,5813,3645,256,716,5813,5813,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,10,27,18,549,506,0,0,0,0,0,0,"44"
"440202",1432,5204,1995,1510,875,85,160,8.52723463687151,204,146,2468,5204,5204,5127,5169,5204,5204,5204,5204,5204,5204,5204,780,2175,65,8,5026,4986,2786,5204,5197,5204,5204,5204,2796,349,585,5204,5204,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,1761,1597,0,0,0,0,0,0,"44"
"440203",1539,5488,2226,1530,918,65,56,8.55295646523717,155,125,2160,5488,5488,5423,5455,5488,5488,5488,5488,5488,5488,5488,914,1649,8,0,5313,5282,2912,5488,5488,5488,5488,5488,2912,259,213,5488,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,683,767,0,0,4,0,0,0,"44"
"440204",955,2813,1226,932,593,71,66,8.80628272251309,81,53,1271,2813,2813,2777,2774,2813,2813,2813,2813,2813,2813,2813,402,1014,8,0,2592,2535,1532,2813,2813,2813,2813,2813,1538,238,207,2813,2813,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,357,297,0,0,0,0,0,0,"44"
"440205",835,3355,993,833,578,29,70,8.33413173652695,151,118,1687,3355,3355,3335,3348,3355,3355,3355,3355,3355,3355,3355,543,1365,90,0,3271,3245,1949,3355,3355,3355,3355,3355,1949,114,359,3355,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,413,0,0,0,0,0,0,"44"
"440301",4249,12963,3318,2624,2683,213,470,9.75194163332549,175,144,5270,12963,12963,12765,12944,12963,12963,12963,12963,12963,12963,12963,1651,4778,354,8,12166,12053,7262,12961,12943,12957,12957,12957,7297,794,1511,12957,12957,0,0,0,1,0,11,12,5,0,0,2,0,3,0,0,10,29,0,0,2,23,19,69,1630,1855,4,6,0,0,34,0,"44"
"440302",1444,5185,1300,1072,885,91,169,7.86772853185596,102,86,2228,5185,5185,5129,5167,5185,5185,5185,5185,5185,5185,5185,659,2039,23,8,5002,4971,2689,5185,5185,5185,5185,5185,2702,376,620,5185,5185,0,0,0,0,0,2,2,0,0,0,5,0,3,0,0,0,0,0,30,0,0,37,2,1980,1015,0,0,0,0,2,0,"44"
"440303",1437,5184,1433,1164,919,137,2,7.76409185803758,150,94,2348,5184,5184,5118,5174,5184,5184,5184,5184,5184,5184,5184,686,2038,139,0,4931,4895,2653,5184,5184,5184,5184,5184,2683,546,6,5184,5184,0,30,0,18,0,51,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,44,0,2143,2162,0,0,0,0,0,0,"44"
