"province_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT"
65,8601,23145,8075,6450,6354,0,0,0,117,1.26740719926589,6,28,1,2436,2601,2451,2196,481,101,65,2146,428,678,12,4,116,8,3,235,387,1207,190,1019,2138,2139,528,57,60,1,156,523
66,3750,9100,2868,2343,2311,0,0,0,39,0.706359040219957,7,5,2,457,1222,280,858,49,10,4,643,61,397,1,0,19,2,0,95,147,347,86,476,630,654,97,20,19,6,65,75
67,4506,14264,4524,3852,3809,0,0,0,48,0.529478713636139,5,1,1,792,1132,385,2326,299,60,63,568,84,168,4,1,214,0,0,121,121,547,21,611,1133,1284,207,37,14,4,56,83
70,1725,4279,1006,782,775,0,0,0,7,0.156056052460377,0,0,0,123,130,58,543,0,0,0,49,9,127,0,0,13,0,0,12,41,107,5,390,112,120,49,7,0,0,72,13
71,4552,13305,3019,2700,2659,0,0,0,41,0.558555203872649,3,1,0,756,1570,946,632,53,22,19,608,196,320,11,0,75,4,0,79,105,299,8,801,788,976,173,7,34,0,22,61
72,3773,9208,2344,1902,1868,0,0,0,34,0.316932915866142,0,0,0,340,838,194,916,20,3,3,320,158,107,2,0,88,0,0,34,81,402,17,149,386,541,109,28,6,3,37,33
73,1890,6421,928,738,722,0,0,0,20,0.149863234568453,2,0,0,250,324,186,261,45,3,3,163,49,117,2,2,1,0,0,21,44,91,3,110,245,276,59,17,6,1,39,34
74,4173,11319,2053,1745,1744,0,0,0,1,0.54998912628948,0,0,0,806,127,373,901,0,0,0,64,3,454,0,0,44,0,0,0,123,445,0,297,291,263,76,1,0,0,266,4
75,288,720,134,115,113,0,0,0,2,0.091659758974686,0,0,0,65,33,39,40,1,0,0,13,0,42,0,0,6,0,0,0,3,8,1,41,23,45,0,0,2,0,20,5
76,1962,6579,1227,973,961,0,0,0,12,0.320128972823584,0,0,0,365,540,480,204,18,3,2,307,29,161,0,0,7,0,0,5,76,229,4,19,277,299,80,6,6,0,56,41
77,1792,4813,875,702,691,0,0,0,11,0.251796109714237,1,1,0,137,158,128,445,7,11,13,82,25,48,1,2,4,0,0,26,25,53,6,230,127,207,20,7,4,2,19,13
80,12991,34128,6935,5590,5527,0,0,0,84,0.616351507800871,0,0,4,1412,1378,1357,3134,109,72,78,1463,263,576,32,5,188,4,0,126,451,796,305,2767,988,1814,472,54,31,6,264,257
81,4812,15238,2218,1841,1820,0,0,0,24,0.618009211392048,3,8,3,612,588,627,824,37,55,218,756,52,328,2,3,124,1,0,88,120,301,25,649,242,908,157,14,10,1,96,37
82,845,2425,551,456,448,0,0,0,8,0.296053912975731,0,0,0,70,198,169,233,39,0,0,127,42,56,0,0,0,0,0,6,84,110,18,246,41,219,44,4,4,0,6,16
83,1116,2326,259,215,211,0,0,0,7,0.113490002322586,0,0,0,27,84,33,111,6,4,1,38,12,11,3,0,9,0,0,2,10,38,1,56,32,49,12,7,0,0,18,10
84,12433,34658,4285,3622,3586,0,0,0,45,0.648914385224388,2,2,0,1563,1067,1443,1308,108,71,83,1261,158,331,21,2,184,4,0,72,152,312,113,1455,784,1431,328,32,13,3,196,171
85,1716,3835,664,588,576,0,0,0,13,0.506521027514084,1,1,0,70,172,196,362,6,19,18,151,12,98,1,0,30,0,0,23,29,70,4,183,88,270,81,7,7,0,46,4
86,4693,12798,2087,1590,1562,0,0,0,33,0.5690582622607,0,4,0,908,516,1015,263,77,22,27,301,115,128,7,0,38,1,0,40,97,113,3,325,443,675,139,27,6,1,36,70
90,7641,20718,5116,3750,3703,0,0,0,52,0.496829564936287,8,13,0,752,922,1121,2167,34,17,12,1012,177,466,10,6,95,0,2,60,253,696,56,1066,614,1245,116,20,32,3,63,248
91,2558,9016,2652,2219,2190,0,0,0,30,0.976255735887407,3,2,0,1120,751,1140,560,54,181,184,807,31,60,1,1,206,0,0,28,149,318,2,488,139,1309,25,11,19,0,14,8
92,4893,13586,3077,2527,2505,0,0,0,22,0.657735484660213,6,1,0,785,1201,178,1024,255,169,72,879,375,525,205,0,104,4,0,31,152,257,23,1659,544,771,108,14,8,0,80,161
93,2486,6511,1742,1368,1348,0,0,0,24,0.369548950378328,1,0,0,158,613,220,648,27,23,34,331,35,171,12,0,69,1,0,36,124,236,2,399,356,502,176,12,13,3,67,93
94,4135,14471,3167,2715,2692,0,0,0,24,0.601663383187553,9,6,11,422,1274,640,1253,189,18,40,961,81,454,21,2,294,6,0,260,330,396,205,1219,58,1371,52,16,8,2,68,263
95,5497,17998,5038,4015,3983,0,0,0,36,1.27242591248625,6,2,12,1331,1822,756,1137,128,111,123,1998,269,1155,20,11,51,6,2,356,400,493,109,1535,166,2198,618,14,22,0,298,171
96,3132,10606,3699,3014,2981,0,0,0,37,0.604816458071209,11,2,17,247,1201,183,1647,35,5,9,667,10,467,3,3,150,4,0,193,187,146,14,1286,76,937,16,8,29,0,11,164
