"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
6701,357,747,307,232,232,0,0,0,0,0.149378662030777,0,0,0,22,98,1,114,0,0,0,70,0,17,0,0,0,0,0,0,13,29,3,36,49,57,2,0,0,0,2,5,"67"
6702,53,130,48,40,40,0,0,0,0,0.0741509713777251,0,0,0,1,5,0,34,2,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,16,18,2,0,0,0,0,4,"67"
6703,389,1467,534,429,429,0,0,0,0,0.324272842716333,0,0,0,14,11,0,409,0,0,3,8,1,3,0,0,0,0,0,0,8,134,0,17,97,137,2,0,0,0,0,0,"67"
6704,577,2749,678,604,604,0,0,0,0,1.11864281216431,0,0,0,92,75,52,440,43,43,43,47,0,3,0,0,144,0,0,13,5,36,5,316,140,144,10,3,0,0,1,3,"67"
6705,603,1945,687,569,569,0,0,0,0,0.612559075886273,0,0,1,73,231,53,317,4,9,11,69,65,45,0,0,18,0,0,17,39,189,0,52,217,216,33,0,0,2,25,24,"67"
6706,1346,3515,1068,930,930,0,0,0,0,1.78290709712051,0,0,0,97,143,30,759,2,4,3,82,6,7,4,0,2,0,0,1,4,10,0,109,210,235,3,0,0,0,3,21,"67"
6707,119,168,74,65,65,0,0,0,0,0.0900863442961485,0,0,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,3,0,50,1,19,2,6,1,0,0,0,1,0,"67"
6708,432,1252,304,279,279,0,0,0,0,0.552092609082814,0,0,0,183,202,33,48,1,0,0,54,4,7,0,0,0,0,0,16,4,9,0,8,142,134,15,0,0,0,11,0,"67"
6709,176,610,251,230,230,0,0,0,0,1.55710513844696,1,1,0,97,135,39,31,230,0,0,55,0,21,0,0,0,0,0,0,1,0,2,0,106,131,15,0,2,0,0,0,"67"
6710,222,684,368,295,295,0,0,0,0,1.42093348104619,4,0,0,170,128,156,88,7,0,1,103,2,47,0,0,39,0,0,36,32,70,4,4,111,149,109,0,0,0,8,11,"67"
6711,186,824,153,136,136,0,0,0,0,0.473983201477712,0,0,0,43,104,15,21,9,4,1,75,6,14,0,0,11,0,0,35,10,4,0,45,40,53,11,0,0,0,5,14,"67"
