"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"520105",444,1232,437,334,0,56,0,307,0,4.49347504372393,0,0,0,24,22,68,32,11,0,0,52,17,27,0,0,0,0,0,12,123,235,4,109,119,68,30,0,0,0,4,36,"52"
"520106",863,2522,1055,872,0,70,0,837,2,7.31175582760356,0,0,0,12,3,239,57,8,8,8,62,2,11,0,0,0,2,0,29,267,649,5,204,321,263,148,2,0,0,32,13,"52"
"520107",358,1292,694,449,0,4,0,445,0,6.33554395371808,0,0,0,0,2,0,7,0,0,0,4,0,0,0,0,0,0,0,2,9,438,0,60,174,110,0,0,0,0,0,0,"52"
"520108",1336,4054,1611,1338,0,612,0,941,0,11.4037330605983,0,0,0,9,30,141,79,22,0,0,602,51,190,2,0,0,2,4,35,333,708,0,302,526,334,80,0,0,0,2,30,"52"
"520109",177,539,283,222,0,20,0,207,0,4.84293193717278,0,0,0,0,4,6,11,10,0,0,11,6,2,0,0,0,0,0,2,16,190,15,82,94,92,0,0,0,0,0,1,"52"
"520110",517,1298,649,474,0,95,0,417,1,6.76756139348944,0,0,0,28,35,37,21,12,8,7,85,12,47,0,0,0,0,0,26,81,354,14,159,205,114,20,0,1,0,4,33,"52"
"520111",713,2021,776,561,0,36,0,539,0,4.92753623188406,0,0,0,8,13,25,14,2,2,0,33,4,21,0,0,0,0,0,16,89,473,21,314,188,122,17,0,0,0,1,6,"52"
"520112",22,48,8,7,0,0,0,7,0,0.112467866323907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,3,2,0,0,0,0,0,0,0,"52"
"520113",10,29,14,11,0,5,0,6,0,0.148188064125017,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,5,0,0,6,3,0,0,0,0,0,0,"52"
"520114",254,782,321,249,0,1,0,248,0,5.01006036217304,0,0,0,4,0,2,64,1,0,0,0,0,0,0,0,0,0,0,19,85,186,8,56,109,64,13,0,0,0,0,1,"52"
"520115",33,98,57,46,0,0,0,46,0,1.08311749470214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,43,0,20,22,20,0,0,0,0,0,0,"52"
"520116",1192,3420,1013,798,0,384,0,550,0,7.95613160518445,0,0,0,71,72,95,34,4,0,1,380,7,52,1,0,0,0,0,5,192,403,2,143,218,102,19,0,0,0,1,12,"52"
"520117",563,1621,466,384,0,68,0,339,0,3.08136735676456,0,0,0,2,2,32,81,0,0,3,65,3,3,0,0,0,0,0,5,72,288,2,191,128,73,4,0,0,0,3,0,"52"
"520118",156,459,213,144,0,18,0,133,0,3.99002493765586,0,0,1,0,3,11,7,2,0,0,16,0,0,0,0,0,0,0,6,34,103,2,8,58,32,4,0,0,0,1,16,"52"
"520119",37,106,48,39,0,5,0,36,0,1.18038740920097,0,0,0,0,0,2,8,0,0,0,5,0,0,0,0,0,0,0,2,7,30,2,3,16,6,0,0,0,0,0,0,"52"
"520151",1500,4076,1074,884,0,92,0,853,0,3.19722232268798,0,0,0,16,15,149,68,14,1,0,88,5,131,1,0,0,0,0,20,196,727,6,388,208,117,25,0,0,0,22,21,"52"
"520201",331,812,349,310,0,287,0,60,2,7.89808917197452,0,0,0,36,91,17,6,0,0,0,287,12,0,0,0,21,0,0,30,32,31,0,97,122,150,23,0,2,0,0,0,"52"
"520202",104,332,196,166,0,54,0,123,0,3.28582739509105,0,0,0,0,1,66,4,0,0,0,54,0,73,0,0,0,0,0,0,0,123,0,4,69,51,0,0,0,0,0,0,"52"
"520203",111,448,218,178,0,9,0,173,0,4.23507018796098,0,0,0,0,12,13,11,0,0,0,9,0,0,0,0,0,0,0,2,0,173,0,3,86,67,0,0,0,0,0,0,"52"
"520204",420,1200,465,362,0,1,0,361,0,3.18353706797995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,361,0,1,85,79,0,0,0,0,0,0,"52"
"520205",366,1164,511,430,0,24,0,420,0,7.27088265133581,0,0,0,0,32,65,32,0,0,2,22,46,0,0,0,18,0,0,8,289,204,0,71,240,172,12,0,0,0,0,0,"52"
"520301",122,412,177,135,0,0,0,135,0,1.67514579972701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,15,2,0,1,0,0,0,0,0,0,"52"
"520302",584,1561,725,490,0,0,0,488,2,8.18439953232003,0,0,0,0,0,141,30,0,0,0,0,0,0,0,0,0,0,0,7,155,359,78,0,186,114,68,2,0,1,0,16,"52"
