"village_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"1601010101",161,391,105,97,94,6,24,8,6,6,93,391,391,387,389,391,391,391,391,391,391,391,20,82,0,0,352,349,214,391,391,391,391,391,214,27,55,391,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,"16"
"1601010201",134,134,37,30,55,0,1,7.99253731343284,0,0,0,134,134,128,134,134,134,134,134,134,134,134,0,0,0,0,77,77,57,133,134,134,134,134,57,0,1,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,"16"
"1601010301",229,539,122,105,106,3,14,7.88646288209607,0,0,72,539,539,524,530,539,539,539,539,539,539,539,17,73,0,0,515,512,245,520,537,539,539,539,245,12,42,539,539,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,430,15,6,0,0,0,0,1,0,"16"
"1601010401",172,271,92,73,68,3,2,8,0,0,24,271,271,258,271,271,271,271,271,271,271,271,0,24,0,0,228,223,119,271,271,271,271,271,119,10,3,271,271,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,"16"
"1601010501",203,227,95,88,71,0,2,7.87192118226601,0,0,4,227,227,210,227,227,227,227,227,227,227,227,2,8,0,0,156,156,89,208,227,227,227,227,89,0,4,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2,1,0,0,0,0,0,0,"16"
"1601010601",544,1315,149,114,433,4,1,7.43933823529412,0,0,149,1315,1315,1302,1315,1315,1315,1315,1315,1315,1315,1315,33,149,0,0,1161,1141,899,1307,1315,1315,1315,1315,899,19,6,1315,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,"16"
"1601010701",356,576,94,66,107,1,2,7.99719101123596,0,0,130,576,576,528,576,576,576,576,576,576,576,576,32,122,0,0,499,496,202,574,576,576,576,576,202,5,6,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,"16"
"1601010801",104,277,71,53,58,6,6,7.97115384615385,27,14,89,277,277,267,277,277,277,277,277,277,277,277,27,67,0,0,254,253,143,264,277,277,277,277,158,35,20,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,121,0,0,0,0,0,0,0,0,"16"
"1601010901",139,171,16,9,61,1,4,8.01438848920863,0,0,6,171,171,165,171,171,171,171,171,171,171,171,4,4,0,0,113,112,78,171,171,171,171,171,78,3,11,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,"16"
"1601030101",71,192,45,35,53,1,3,8.77464788732394,0,0,56,192,192,189,192,192,192,192,192,192,192,192,15,63,0,0,170,166,114,192,192,192,192,192,114,6,8,192,192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,31,0,7,67,101,0,0,0,0,3,0,"16"
