"amphur_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
8401,948,3126,570,456,186,0,67,264,4,1.76381851235833,0,0,0,40,60,166,98,5,6,5,32,0,9,1,0,56,4,0,7,70,168,55,145,95,188,67,1,3,2,25,1,"84"
8402,3201,10339,1272,1055,531,0,275,337,1,1.61135124402425,0,0,0,347,82,507,163,13,8,6,123,10,41,4,2,231,4,0,38,93,262,4,442,246,435,64,0,1,0,9,18,"84"
8403,974,3022,423,369,135,0,151,122,0,1.81478384891556,0,0,0,56,76,41,23,26,2,2,49,11,23,10,0,144,2,0,5,35,56,45,69,51,96,9,0,0,0,9,17,"84"
8404,587,1775,219,154,44,0,42,76,0,0.881359812281806,0,0,0,17,4,26,27,0,0,0,16,0,6,0,0,38,0,0,4,5,71,0,17,47,51,2,0,0,0,6,0,"84"
8405,192,671,46,39,2,0,12,27,0,0.376266280752533,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,10,0,0,2,9,27,0,13,5,6,0,0,0,0,1,0,"84"
8406,766,2164,365,276,118,0,46,146,2,0.925118991754374,0,0,0,2,21,29,95,0,0,0,39,2,4,0,0,25,2,0,19,45,119,0,55,32,60,26,2,0,0,16,3,"84"
8407,2419,7100,695,573,268,0,140,209,3,1.66540719641923,0,0,0,214,42,184,56,9,2,7,291,4,91,2,0,122,3,0,15,56,129,37,170,157,271,27,2,1,0,32,24,"84"
8408,1692,5436,673,589,410,0,104,105,5,1.89243027888446,0,0,0,371,12,422,46,0,0,0,365,1,2,0,0,96,0,0,9,3,101,2,55,114,256,16,3,2,0,8,4,"84"
8409,342,1239,110,95,51,0,29,24,0,1.0783200908059,0,0,0,0,0,2,51,0,0,0,1,0,0,0,0,29,0,0,0,3,13,8,21,11,18,0,0,0,0,0,0,"84"
8410,848,3296,361,320,69,0,186,81,1,1.26762795119632,0,0,0,34,23,94,35,0,1,1,3,2,1,0,2,180,0,0,4,19,49,27,54,90,114,2,1,0,0,4,0,"84"
8411,488,1931,219,174,30,0,74,83,3,0.861215600871115,0,0,0,9,7,6,17,1,3,3,18,3,10,1,0,69,0,0,5,21,54,12,30,37,41,9,3,0,0,4,6,"84"
8412,1453,5336,750,670,299,0,231,210,3,1.54033611513438,0,0,0,10,26,171,270,1,5,1,32,6,22,2,4,188,3,0,38,63,161,0,287,133,219,28,2,1,0,11,9,"84"
8413,284,914,103,86,44,0,9,49,0,0.578656977526578,0,0,0,6,6,25,33,0,0,0,10,0,3,0,0,1,0,0,8,23,37,0,23,24,43,15,0,0,0,8,0,"84"
8414,1025,3834,416,386,78,0,296,19,3,1.01911500686451,0,0,2,53,2,209,23,10,73,65,75,3,121,0,7,275,0,0,21,5,13,1,192,65,159,7,1,2,0,6,4,"84"
8415,1871,6469,819,686,225,0,160,403,6,2.16615617796583,0,2,0,81,103,127,88,16,12,16,96,25,53,1,3,129,3,0,25,85,202,188,339,127,213,84,5,1,0,74,30,"84"
8416,3304,11570,1175,1058,592,0,358,264,6,2.1912474369861,0,0,0,268,272,368,116,30,25,19,244,102,118,5,2,314,2,0,42,141,137,0,625,208,477,137,6,0,0,53,32,"84"
8417,2648,9104,1118,967,329,0,281,528,6,1.51493788284689,0,0,1,11,208,101,144,76,5,1,243,82,49,3,4,224,9,2,53,152,224,260,503,227,358,79,5,1,1,66,77,"84"
8418,546,2252,272,251,54,0,156,73,1,1.4461024370571,0,0,0,21,34,12,13,14,12,5,57,6,19,1,2,139,2,0,14,43,43,0,168,66,118,28,0,1,0,10,7,"84"
8419,869,3151,376,317,121,0,75,181,1,2.71659953723541,2,0,0,23,89,45,8,14,61,77,112,18,54,0,1,66,5,0,3,64,71,78,92,84,167,22,1,0,0,33,44,"84"
