"tumbol_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
"810103",3881,12458,1578,1384,1517,77,126,8.04096882246844,43,34,6640,12458,12458,11603,12137,12458,12458,12458,12458,12458,12458,12458,2541,5753,88,49,11979,11878,4496,12458,12447,12458,12458,12458,4510,305,393,12458,12458,0,0,0,220,0,1877,0,43,0,40,1923,0,578,0,0,0,0,0,0,3,632,159,5607,1180,2766,0,4,0,0,0,0,"81"
"810105",1898,6767,903,768,826,40,70,8.16754478398314,15,10,3667,6767,6767,6452,6754,6767,6767,6767,6765,6767,6767,6767,1348,3396,39,18,6582,6557,2510,6767,6767,6767,6767,6767,2510,186,220,6767,6767,0,10,0,0,0,1013,0,0,0,0,25,0,0,0,0,0,0,0,0,6,39,26,114,0,5299,0,0,0,0,168,1,"81"
"810106",1426,5515,725,643,588,36,28,8.54417952314165,26,21,3200,5515,5515,5270,5496,5515,5515,5515,5515,5515,5515,5515,1250,2973,11,0,5436,5418,2066,5515,5515,5515,5515,5515,2079,164,94,5515,5515,0,21,0,0,0,511,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,85,227,0,643,0,3,0,0,0,0,"81"
"810111",2290,6472,793,707,868,21,46,8.74323144104804,17,17,2561,6472,6472,6186,6441,6472,6472,6472,6472,6472,6472,6472,862,2274,0,7,6216,6187,2208,6472,6472,6472,6472,6472,2208,83,122,6472,6472,0,0,0,0,0,564,50,0,0,0,5,0,5,0,0,366,0,0,4,123,274,80,469,37,1670,0,0,0,0,851,9,"81"
"810115",2570,8172,677,570,822,42,79,8.17587548638132,70,34,4150,8172,8172,7652,8020,8172,8172,8172,8172,8172,8172,8172,1639,3708,112,0,7968,7912,2657,8172,7893,8172,8172,8172,2670,183,324,8172,8172,0,0,0,0,0,2339,117,77,76,642,868,23,75,2,0,709,0,0,0,379,620,31,989,151,3174,217,0,0,0,1130,58,"81"
"810116",2198,7928,421,342,723,6,55,8.43494085532302,0,0,4923,7928,7928,7480,7918,7928,7928,7928,7928,7928,7928,7928,1796,4550,0,0,7802,7790,2877,7928,7920,7928,7928,7928,2880,37,224,7928,7928,0,0,0,1,5,21,0,0,0,2,15,5,12,0,0,1589,0,0,0,0,0,30,119,0,28,0,0,0,0,5,8,"81"
"810117",2120,6926,729,590,811,15,25,8.3372641509434,51,20,3226,6926,6926,6496,6822,6926,6926,6926,6926,6926,6926,6926,1219,3028,0,8,6778,6758,2572,6926,6926,6926,6926,6926,2572,58,101,6926,6926,0,0,0,0,0,50,1,0,0,0,8,0,5,0,0,402,0,0,0,4,0,37,871,44,2124,0,0,6,0,1,0,"81"
"810118",1037,3837,1031,871,440,23,45,7.6152362584378,31,31,2288,3837,3837,3614,3837,3837,3837,3837,3831,3837,3837,3837,958,2078,0,10,3728,3704,1323,3837,3837,3837,3837,3837,1323,93,97,3837,3837,0,0,11,0,0,1126,0,56,0,0,0,0,0,0,4,8,0,0,0,0,217,84,872,0,1429,0,0,0,0,0,0,"81"
"810151",3554,6885,737,617,1312,2,10,9.2129994372538,0,0,1277,6885,6885,6509,6858,6885,6885,6885,6885,6885,6885,6885,288,1378,32,0,6231,6176,2606,6885,6878,6885,6885,6885,2606,8,37,6885,6885,0,0,0,2,3,67,13,0,0,0,8,5,4,2,0,293,0,0,0,0,61,2,2394,1,118,0,0,0,0,1,4,"81"
"810201",1464,4713,523,464,633,37,65,7.65095628415301,0,0,2179,4713,4713,4452,4689,4713,4713,4713,4713,4713,4713,4713,748,1891,62,0,4538,4523,1709,4713,4713,4713,4713,4713,1740,164,225,4713,4713,0,0,0,3,23,1732,18,3,6,3,154,509,62,3,4,400,0,0,0,7,0,2,1983,701,1013,73,0,0,0,6,11,"81"
"810202",1970,5798,525,493,740,25,37,7.23959390862944,19,9,2559,5798,5798,5485,5709,5798,5798,5798,5798,5798,5798,5798,807,2300,75,13,5569,5533,1982,5798,5793,5798,5798,5798,1982,108,119,5798,5798,0,0,0,11,13,594,58,9,2,0,9,23,16,6,0,525,14,0,9,6,0,1,2747,567,899,21,0,0,0,2,25,"81"
"810203",2061,7068,769,718,810,61,100,7.7627365356623,14,4,3591,7068,7068,6589,7063,7068,7068,7068,7068,7068,7068,7068,1210,3263,42,0,6860,6820,2292,7068,7068,7068,7068,7068,2296,241,350,7068,7068,0,4,0,3,54,2833,43,0,9,146,248,24,42,0,6,4,6,0,47,99,80,0,5389,1088,1729,36,0,0,0,4,12,"81"
"810204",2247,6497,613,551,731,25,81,8.28526924788607,49,45,2949,6497,6497,6002,6491,6497,6497,6497,6497,6497,6497,6497,981,2688,45,3,6253,6210,1872,6497,6497,6497,6497,6497,1878,99,254,6497,6497,0,0,0,0,10,4018,11,0,3,2,2,2,8,5,0,0,0,0,10,29,27,0,4010,1264,2544,10,3,0,0,37,11,"81"
"810205",1713,5097,617,570,616,26,11,7.04845300642148,0,0,2188,5097,5097,4750,5050,5097,5097,5097,5097,5097,5097,5097,747,1997,113,0,4900,4861,1470,5097,5093,5097,5097,5097,1472,91,36,5097,5097,0,0,0,438,11,4653,1,0,3,34,6,103,7,6,3,0,0,0,7,1,0,0,4098,369,949,107,0,0,3,408,3,"81"
"810206",1266,4320,406,377,478,52,83,8.07187993680885,20,6,2253,4320,4320,4056,4307,4320,4320,4320,4320,4320,4320,4320,771,1976,56,0,4193,4161,1274,4320,4317,4320,4320,4320,1283,210,256,4320,4320,4,0,0,52,340,1060,332,0,123,146,817,374,565,14,14,0,11,0,91,468,323,2,2601,1702,2466,259,8,16,6,106,244,"81"
"810251",910,2667,264,220,348,4,4,7.85824175824176,0,0,1107,2667,2667,2536,2585,2667,2667,2667,2667,2667,2667,2667,354,1068,8,0,2569,2552,983,2667,2662,2662,2662,2662,983,13,13,2662,2662,0,0,0,8,0,1204,0,0,4,12,8,18,5,0,0,39,0,0,2,0,8,0,517,52,98,10,0,0,0,192,0,"81"
"810301",1412,4409,728,598,472,18,15,7.30807365439093,230,144,2652,4409,4409,3837,4368,4409,4409,4409,4409,4409,4409,4409,956,2302,44,1,4235,4211,1166,4409,3876,4409,4409,4409,1166,79,45,4409,4409,2,70,7,333,161,2726,240,49,2,371,2032,55,1714,9,7,676,12,0,140,331,331,29,2304,302,2063,306,6,0,0,264,23,"81"
"810302",1140,4100,786,667,480,27,12,8.18421052631579,130,85,2376,4100,4100,3848,4100,4100,4100,4100,4100,4100,4100,4100,937,2179,25,0,3946,3928,1364,4100,4095,4100,4100,4100,1376,126,35,4100,4100,0,0,0,42,157,1545,91,110,262,1275,1301,315,537,27,4,480,18,0,127,352,304,16,1841,21,2590,46,0,0,1,360,186,"81"
"810303",1633,5871,547,471,760,56,156,8.16717697489283,123,97,3457,5871,5871,5612,5794,5871,5871,5871,5871,5871,5871,5871,1188,3062,83,17,5656,5608,2212,5871,5699,5871,5871,5871,2228,237,489,5871,5871,0,5,0,0,154,1017,20,30,32,151,0,45,0,0,0,815,9,0,0,55,129,45,740,0,3326,0,0,0,0,194,0,"81"
"810304",1267,4702,580,455,564,43,61,7.69376479873717,84,46,2603,4702,4702,4445,4684,4702,4702,4702,4702,4702,4702,4702,817,2549,83,0,4551,4527,1769,4702,4699,4702,4702,4702,1776,190,258,4702,4702,0,18,11,220,529,271,66,66,349,445,811,174,590,9,10,715,0,0,107,503,472,9,2979,23,2211,31,11,3,0,94,51,"81"
"810305",1166,3574,372,293,324,24,42,8.08833619210978,20,13,1977,3574,3574,3330,3572,3574,3574,3574,3573,3574,3574,3574,610,1873,21,0,3482,3480,998,3574,3571,3574,3574,3574,1022,111,158,3574,3573,0,0,4,236,446,574,28,88,115,471,597,134,477,10,0,598,0,0,112,144,216,10,1611,352,1283,14,0,0,0,6,16,"81"
"810401",2105,6399,966,795,752,53,122,7.88978622327791,190,127,3366,6399,6399,5780,6376,6399,6399,6399,6399,6399,6399,6399,1347,2771,0,14,6134,6109,2019,6399,6399,6399,6399,6399,2032,175,375,6399,6399,0,0,0,161,373,1571,301,25,0,0,1778,9,397,12,6,803,0,0,4,26,537,13,1014,1140,3574,872,0,0,0,763,24,"81"
