"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"530102",130,333,113,99,0,67,0,37,1,1.21412803532009,0,0,0,1,0,1,1,23,0,0,64,39,7,0,0,8,0,0,3,9,19,10,21,33,34,0,0,1,0,46,52,"53"
"530103",136,445,157,115,0,1,0,114,1,1.7151379567487,0,0,0,0,0,1,13,0,0,0,1,0,0,0,0,4,0,0,4,47,82,0,101,34,35,4,1,0,0,0,0,"53"
"530104",7,12,6,4,0,4,0,0,0,0.0733675715333822,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53"
"530105",208,692,258,192,0,4,0,188,0,2.8045574057844,0,0,0,0,0,9,4,2,0,0,2,0,2,0,0,17,0,0,0,57,151,0,2,62,48,0,0,0,0,0,0,"53"
"530106",21,65,19,12,0,0,0,11,1,0.196399345335516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,1,0,0,0,0,"53"
"530107",60,161,66,50,0,44,0,6,0,0.930925339787749,0,0,0,0,2,0,2,0,0,0,44,0,3,0,0,4,0,0,0,4,2,0,3,16,16,2,0,0,0,0,1,"53"
"530108",28,85,39,25,0,1,0,24,0,0.535790827261037,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,3,11,13,0,9,7,5,0,0,0,0,0,0,"53"
"530109",24,56,26,15,0,0,0,15,0,0.244299674267101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,8,4,0,0,3,0,0,0,0,0,"53"
"530110",112,302,181,147,0,4,0,142,4,2.14535901926445,0,0,1,0,0,0,7,2,0,0,2,0,2,0,0,2,0,0,12,51,93,3,33,44,33,8,4,0,2,1,2,"53"
"530111",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53"
